english_text,korean_text,romanization
I want to order delivery,배달 시키고 싶어요,baedal sikigo sipeoyo
Let's order delivery food,배달 음식을 시켜요,baedal eumsigeul sikyeoyo
What should we order,뭐 시킬까요,mwo sikilkkayo
I'll order on the app,앱으로 주문할게요,aebeuro jumunhalgeyo
The delivery fee is extra,배달비가 따로 있어요,baedalbiga ttaro isseoyo
Free delivery over fifteen thousand won,만 오천 원 이상 무료 배달이에요,man ocheon won isang muryo baedarieyo
How long will the delivery take,배달 얼마나 걸려요,baedal eolmana geollyeoyo
The estimated delivery time is thirty minutes,예상 배달 시간은 30분이에요,yesang baedal siganeun samsipbunieyo
The delivery is on its way,배달이 오고 있어요,baedari ogo isseoyo
The delivery driver is here,배달 기사님이 왔어요,baedal gisanimi wasseoyo
Please leave it at the door,문 앞에 놓아주세요,mun ape noajuseyo
Thank you for the delivery,배달 감사합니다,baedal gamsahamnida
The food arrived quickly,음식이 빨리 왔어요,eumsigi ppalli wasseoyo
The delivery is late,배달이 늦어요,baedari neuieoyo
Where is my order,제 주문은 어디에 있어요,je jumuneun eodie isseoyo
I can track the delivery,배달 추적을 할 수 있어요,baedal chujeogeul hal su isseoyo
The order is being prepared,주문이 준비 중이에요,jumuni junbi jungieyo
The driver picked up the order,기사님이 음식을 픽업했어요,gisanimi eumsigeul pigeophaesseoyo
I'll tip the delivery driver,배달 기사님에게 팁을 줄게요,baedal gisanimege tibeul julgeyo
The food was cold when it arrived,음식이 식어서 왔어요,eumsigi sigeoseo wasseoyo
The order is wrong,주문이 잘못 왔어요,jumuni jalmot wasseoyo
They forgot my drink,음료를 빠뜨렸어요,eumnyoreul ppattteuryeosseoyo
I want to file a complaint,불만을 접수하고 싶어요,bulmaneul jeopsuhago sipeoyo
Can I get a refund,환불 받을 수 있어요,hwanbul badeul su isseoyo
I ordered chicken,치킨을 시켰어요,chikineul sikyeosseoyo
Let's get pizza delivered,피자를 배달시켜요,pijareul baedalsikyeoyo
I ordered jjajangmyeon,짜장면을 주문했어요,jjajangmyeoneul jumunhaesseoyo
Chinese food delivery is popular,중국집 배달이 인기예요,junggukjip baedari ingiyeyo
Let's order some jokbal,족발을 시키자,jokbareul sikija
I'm craving tteokbokki,떡볶이가 먹고 싶어요,tteokbokkiga meokgo sipeoyo
Order some fried chicken,치킨 시켜요,chikin sikyeoyo
Half and half chicken please,반반 치킨 주세요,banban chikin juseyo
Add extra pickled radish,치킨무 추가해 주세요,chikinmu chugahae juseyo
I want extra sauce,소스 추가해 주세요,soseu chugahae juseyo
No onions please,양파 빼주세요,yangpa ppaejuseyo
Make it spicy please,맵게 해주세요,maepge haejuseyo
Not too spicy please,안 맵게 해주세요,an maepge haejuseyo
Can I pay by card,카드로 결제할 수 있어요,kadeuro gyeoljehol su isseoyo
I already paid online,온라인으로 결제했어요,onlaineuro gyeoljehaesseoyo
Cash on delivery please,착불로 해주세요,chakbulro haejuseyo
The minimum order is ten thousand won,최소 주문 금액이 만 원이에요,choeso jumun geumaegi man wonieyo
I ordered for two people,2인분을 주문했어요,iinbuneul jumunhaesseoyo
Add one more serving,1인분 추가해 주세요,irinbun chugahae juseyo
I use multiple delivery apps,배달 앱을 여러 개 써요,baedal aebeul yeoreo gae sseoyo
Which app has the best deals,어떤 앱이 제일 저렴해요,eotteon aebi jeil jeoryeomhaeyo
There's a coupon I can use,쿠폰이 있어요,kuponi isseoyo
I'll use points for this order,포인트를 사용할게요,pointeureul sayonghalgeyo
The restaurant has good reviews,이 가게 리뷰가 좋아요,i gage ribyuga joayo
The rating is four point five stars,평점이 4.5점이에요,pyeongjeomi sajeom ojeomieyo
I left a review,리뷰를 남겼어요,ribyureul namgyeosseoyo
Dawn delivery is convenient,새벽 배송이 편해요,saebyeok baesongi pyeonhaeyo
Same-day delivery is available,당일 배송이 가능해요,dangil baesongi ganeunghaeyo
Grocery delivery is so convenient,장보기 배달이 정말 편해요,jangbogi baedari jeongmal pyeonhaeyo
Korea has the best delivery culture,한국 배달 문화가 최고예요,hanguk baedal munhwaga choegoyeyo
You can deliver anything in Korea,한국에서는 뭐든지 배달 돼요,hangukeseo-neun mwodeunji baedal dwaeyo
Delivery food is part of Korean culture,배달 음식은 한국 문화의 일부예요,baedal eumsigeun hanguk munhwaui ilbuyeyo
I order delivery at least twice a week,일주일에 최소 두 번은 배달 시켜요,iljuire choeso du beoneun baedal sikyeoyo
Quick delivery is important to Koreans,빠른 배달은 한국인에게 중요해요,ppareun baedareun hangugine-ge jungyohaeyo
Late night delivery is available,야식 배달이 가능해요,yasik baedari ganeunghaeyo
I love Korean delivery culture,한국 배달 문화가 좋아요,hanguk baedal munhwaga joayo
