english_text,korean_text,romanization
I'm moving next week,다음 주에 이사해요,daeum jue isahaeyo
I need to hire movers,이사 업체를 불러야 해요,isa eopchereul bulleoya haeyo
How much does moving cost?,이사 비용이 얼마예요?,isa biyongi eolmayeyo
I need packing boxes,포장 박스가 필요해요,pojang bakseuga piryohaeyo
Please handle this carefully,이것은 조심히 다뤄 주세요,igeoseun josimhi darweo juseyo
This box is fragile,이 박스는 깨지기 쉬워요,i bakseunin kkaejigi swiweoyo
Where should I put this?,이것 어디에 놓을까요?,igeot eodie noeulkkayo
The furniture won't fit,가구가 안 들어가요,gaguga an deureogayo
I need to disassemble this,이것을 분해해야 해요,igeossel bunhaehaeya haeyo
Please reassemble the furniture,가구를 다시 조립해 주세요,gagureul dasi joriphae juseyo
The moving truck arrived,이삿짐 트럭이 왔어요,isatjim teureogi wasseoyo
I need to wrap this in bubble wrap,뽁뽁이로 감싸야 해요,ppokppogiro gamssaya haeyo
My new address is,새 주소는,sae jusoneun
I need to change my address,주소 변경을 해야 해요,juso byeongyeongeul haeyahaeyo
The electricity needs to be set up,전기를 신청해야 해요,jeongireul sincheonghaeyahaeyo
I need to connect the internet,인터넷을 연결해야 해요,inteoneteul yeongyeolhaeya haeyo
The gas needs to be turned on,가스를 개통해야 해요,gasereul gaetonghaeya haeyo
Water service needs to start,수도를 신청해야 해요,sudoreul sincheonghaeya haeyo
I need to register at the district office,동사무소에 전입신고를 해야 해요,dongsamusoe jeonipsingoreul haeyahaeyo
The elevator is too small,엘리베이터가 너무 작아요,ellibeitaega neomu jagayo
We need to use the stairs,계단으로 올려야 해요,gyedaneuro ollyeoya haeyo
Be careful with the corners,모서리 조심하세요,moseori josimhaseyo
The new house is bigger,새 집이 더 커요,sae jibi deo keoyo
I need to clean the old house,이전 집을 청소해야 해요,ijeon jibeul cheongsohaeya haeyo
I need new curtains,새 커튼이 필요해요,sae keoteuni piryohaeyo
The wallpaper needs changing,벽지를 바꿔야 해요,byeokjireul bakkwoya haeyo
I need to fix the floor,바닥을 수리해야 해요,badageul surihaeya haeyo
The painting needs to be hung,그림을 걸어야 해요,geurimeul georeoya haeyo
Where is the light switch?,전등 스위치가 어디예요?,jeondeung seuwichiga eodiyeyo
The outlet doesn't work,콘센트가 안 돼요,konsenteu-ga an dwaeyo
I need a plumber,배관공이 필요해요,baegwangongi piryohaeyo
The sink is clogged,싱크대가 막혔어요,singkeudaega makyeosseoyo
The toilet is broken,변기가 고장났어요,byeongiga gojangnasseoyo
I need to buy new furniture,새 가구를 사야 해요,sae gagureul saya haeyo
The bed goes in the bedroom,침대는 침실에 놓으세요,chimdaeneun chimsire noeeuseyo
The sofa goes in the living room,소파는 거실에 놓으세요,sopaneun geosire noeeuseyo
I need to set up the kitchen,부엌을 정리해야 해요,bueoegeul jeongnihaeya haeyo
Where should the refrigerator go?,냉장고 어디에 놓을까요?,naengjanggp eodie noeulkkayo
The washing machine is heavy,세탁기가 무거워요,setakgiga mugeoweoyo
I need storage containers,정리함이 필요해요,jeongnihami piryohaeyo
Let's organize the closet,옷장을 정리하자,otjangeul jeongnihaja
The bookshelf goes here,책장은 여기에 놓아요,chaekjangeun yeogie noayo
I need hangers for clothes,옷걸이가 필요해요,otgeorriga piryohaeyo
The key doesn't work,열쇠가 안 돼요,yeolsoega an dwaeyo
I need a spare key,여분의 열쇠가 필요해요,yeobunui yeolsoega piryohaeyo
The door lock needs changing,도어락을 교체해야 해요,doeorlageul gyochehaeya haeyo
I need to set up the alarm,경보기를 설치해야 해요,gyeongbogireul seolchihaeya haeyo
The neighbors seem nice,이웃이 좋은 사람들 같아요,iusi joeun saramdeul gatayo
I need to introduce myself to neighbors,이웃에게 인사해야 해요,iusege insahaeya haeyo
Let's have a housewarming party,집들이를 하자,jipdeurireul haja
What gift should I bring for housewarming?,집들이 선물 뭐가 좋을까요?,jipdeuriiseonmul mwoga joeulkkayo
Laundry detergent and tissue are popular gifts,세제와 휴지가 인기 선물이에요,sejewa hyujiga ingi seonmurieyo
I finally finished unpacking,드디어 짐 정리를 끝냈어요,deudieo jim jeongnireul kkeutnaeesseoyo
Moving is exhausting,이사는 정말 힘들어요,isaneun jeongmal himdeureoyo
I love my new home,새 집이 마음에 들어요,sae jibi maeume deureoyo
Home sweet home,역시 집이 최고야,yeoksi jibi choegoya
The new neighborhood is quiet,새 동네가 조용해요,sae dongnae-ga joyonghaeyo
I need to update my mail address,우편 주소를 변경해야 해요,upyeon jusoreul byeongyeonghaeya haeyo
Everything is finally in place,드디어 다 정리됐어요,deudieo da jeongnidwaesseoyo
Moving day went smoothly,이사가 순조로웠어요,isaga sunjorouwosseoyoA new chapter begins
