english_text,korean_text,romanization
Budget,가계부,gagyebu
Household finances,가계,gagye
Income,수입,suip
Expense,지출,jichul
Balance,잔액,janaek
Surplus,흑자,heukja
Deficit,적자,jeokja
Monthly budget,월간 예산,wolgan yesan
Weekly budget,주간 예산,jugan yesan
Daily budget,일일 예산,ilil yesan
Fixed expenses,고정 지출,gojeong jichul
Variable expenses,변동 지출,byeondong jichul
Rent,월세,wolse
Mortgage,대출 상환,daechul sanghwan
Utility bills,공과금,gonggwageum
Phone bill,핸드폰 요금,haendeupon yogeum
Insurance,보험료,boheomyo
Groceries,식비,sikbi
Dining out,외식비,oesikbi
Transportation,교통비,gyotongbi
Entertainment,여가비,yeogabi
Shopping,쇼핑,syoping
Clothing,의류비,uiryubi
Medical expenses,의료비,uiryobi
Education,교육비,gyoyukbi
Childcare,육아비,yooabi
Pet expenses,반려동물 비용,ballyeodongmul biyong
Subscription,구독료,gudongyo
Membership,회비,hoebi
Savings goal,저축 목표,jeochuk mokpyo
Monthly savings,월 저축,wol jeochuk
Tracking expenses,지출 추적,jichul chuchek
Receipt,영수증,yeongsujeung
Keep receipts,영수증 보관,yeongsujeung bogwan
Spending category,지출 항목,jichul hangmok
Budget app,가계부 앱,gagyebu aep
Spreadsheet,스프레드시트,seupeurdesiteu
Financial review,재정 검토,jaejeong geomto
Overspent,초과 지출,chogwa jichul
Under budget,예산 미만,yesan miman
On budget,예산 내,yesan nae
Adjustment,조정,jojeong
Allocation,배분,baebun
Priority,우선순위,useonssunwi
Necessary expense,필수 지출,pilsu jichul
Discretionary spending,재량 지출,jaeryang jichul
Impulse spending,충동 지출,chungdong jichul
Cash flow,현금 흐름,hyeongeum heureum
Net worth,순자산,sunjasan
Debt payment,빚 갚기,bit gapgi
I track my expenses,지출을 기록해요,jicheureul girokhaeyo
I'm over budget this month,이번 달 예산을 초과했어요,ibeon dal yesaneul chogwahaesseoyo
Where did the money go,돈이 어디로 갔지,doni eodiro gatji
I need to cut spending,지출을 줄여야 해요,jicheureul julyeoya haeyo
Let's review the budget,가계부를 검토해 보자,gagyebureul geomtohae boja
I saved more this month,이번 달 더 많이 저축했어요,ibeon dal deo mani jeochukhaesseoyo
Writing a budget helps,가계부 쓰면 도움이 돼요,gagyebu sseumyeon doumi dwaeyo
Know where your money goes,돈이 어디로 가는지 파악하세요,doni eodiro ganeunji paakaseyo
Set a spending limit,지출 한도를 정하세요,jichul handoreul jeonghaseyo
Start budgeting today,오늘부터 가계부를 쓰세요,oneulbuteo gagyebureul sseuseyo
