english_text,korean_text,romanization
Table for two please,두 명이요,du myeongiyo
Can I see the menu?,메뉴판 주세요,menyupan juseyo
What do you recommend?,추천 메뉴가 뭐예요?,chucheon menyuga mwoyeyo?
I'll have this one,이거 주세요,igeo juseyo
One of these please,이거 하나 주세요,igeo hana juseyo
Two of these please,이거 두 개 주세요,igeo du gae juseyo
Excuse me (calling server),저기요,jeogiyo
Can I order?,주문할게요,jumunhalgeyo
I haven't decided yet,아직 안 정했어요,ajik an jeonghaesseoyo
What's the most popular dish?,제일 인기 있는 메뉴가 뭐예요?,jeil ingi inneun menyuga mwoyeyo?
Is this spicy?,이거 매워요?,igeo maewoyo?
Not spicy please,안 맵게 해주세요,an maepge haejuseyo
Less spicy please,덜 맵게 해주세요,deol maepge haejuseyo
Extra spicy please,더 맵게 해주세요,deo maepge haejuseyo
I can't eat spicy food,매운 거 못 먹어요,maeun geo mot meogeoyo
I'm allergic to peanuts,땅콩 알레르기 있어요,ttangkong allereugi isseoyo
No onions please,양파 빼주세요,yangpa ppaejuseyo
One rice please,밥 하나 주세요,bap hana juseyo
More rice please,밥 더 주세요,bap deo juseyo
Can I get more side dishes?,반찬 더 주세요,banchan deo juseyo
One soju please,소주 한 병 주세요,soju han byeong juseyo
One beer please,맥주 한 잔 주세요,maekju han jan juseyo
Cheers!,건배!,geonbae!
One more bottle please,한 병 더 주세요,han byeong deo juseyo
Water please,물 주세요,mul juseyo
Can I have some napkins?,냅킨 주세요,naepkin juseyo
Can I get chopsticks?,젓가락 주세요,jeotgarak juseyo
Can I get a spoon?,숟가락 주세요,sutgarak juseyo
It's really delicious,정말 맛있어요,jeongmal masisseoyo
This is amazing,진짜 맛있다,jinjja masitda
It's a bit salty,좀 짜요,jom jjayo
It's a bit bland,좀 싱거워요,jom singeowoyo
It's too hot (temperature),너무 뜨거워요,neomu tteugeowoy o
I'll eat well (before eating),잘 먹겠습니다,jal meokgesseumnida
I ate well (after eating),잘 먹었습니다,jal meogeosseumnida
Can I get the bill?,계산서 주세요,gyesanseo juseyo
How much is it?,얼마예요?,eolmayeyo?
I'll pay,제가 낼게요,jega naelgeyo
Let's split the bill,각자 내요,gakja naeyo
I'll treat you,제가 살게요,jega salgeyo
Card payment please,카드 결제요,kadeu gyeoljeyo
Cash payment please,현금이요,hyeongeumiyo
Can I get a receipt?,영수증 주세요,yeongsujeung juseyo
Is there a wait?,대기 있어요?,daegi isseoyo?
How long is the wait?,얼마나 기다려야 해요?,eolmana gidaryeoya haeyo?
Can I make a reservation?,예약할 수 있어요?,yeyakhal su isseoyo?
I have a reservation,예약했어요,yeyakhaesseoyo
Reservation under Kim,김으로 예약했어요,gimeuro yeyakhaesseoyo
Can I sit by the window?,창가 자리 있어요?,changga jari isseoyo?
Is there a private room?,룸 있어요?,rum isseoyo?
One bibimbap please,비빔밥 하나 주세요,bibimbap hana juseyo
One kimchi jjigae please,김치찌개 하나 주세요,gimchijjigae hana juseyo
One bulgogi set please,불고기 세트 하나 주세요,bulgogi seteu hana juseyo
Do you have vegetarian options?,채식 메뉴 있어요?,chaesik menyu isseoyo?
What's in this?,이거 뭐가 들어가요?,igeo mwoga deureogayo?
Can I get this to go?,포장해 주세요,pojanghae juseyo
One more of the same,같은 거 하나 더요,gateun geo hana deoyo
I'm so full,배불러요,baebulleoyo
That was a great meal,식사 잘 했습니다,siksa jal haesseumnida
I'll come again,또 올게요,tto olgeyo
