english_text,korean_text,romanization
What are you doing? (Jeolla),뭐 허쓰?,mwo heosseu
Come here (Jeolla),이리 와봐라,iri wabwara
I don't know (Jeolla),몰르겄어,molreugeosseo
It's delicious (Jeolla),맛있당께,masitdangkke
That's right (Jeolla),맞당께,matdangkke
Let's go (Jeolla),가잉,gaing
Don't do that (Jeolla),그러지 마랑께,geureoji marangkke
I'm hungry (Jeolla),배고프당께,baegopudangkke
Really? (Jeolla),진짜잉?,jinjjaing
It's cold (Jeolla),춥당께,chupdangkke
I'm tired (Jeolla),힘들당께,himdeuldangkke
Wait a moment (Jeolla),잠깐만잉,jamkkanmaning
I'm angry (Jeolla),열받앙께,yeolbatangkke
Where are you going? (Jeolla),어디 가쓰?,eodi gasseu
Sit down (Jeolla),앉아봐라,anjabwara
I like it (Jeolla),좋당께,jotdangkke
Stop it (Jeolla),그만허라잉,geumanheoraing
I'm sorry (Jeolla),미안허당께,mianhaeodangkke
That's expensive (Jeolla),비싸당께,bissadangkke
It hurts (Jeolla),아프당께,apeudangkke
I don't want to (Jeolla),싫당께,siltdangkke
Have you eaten? (Jeolla),밥 먹었냐잉?,bap meogeonnyang
I miss you (Jeolla),보고 싶당께,bogo sipdangkke
Who is it? (Jeolla),누구여잉?,nuguryeoing
I understand (Jeolla),알겠당께,algetdangkke
That's funny (Jeolla),웃기당께,utgidangkke
Hurry up (Jeolla),빨리 허라잉,ppalli heoraing
Look at this (Jeolla),이거 봐봐라,igeo bwabwara
I'm going home (Jeolla),집에 간당께,jibe gandangkke
Be quiet (Jeolla),조용히 허라잉,joyonghi heoraing
I'll do it (Jeolla),내가 할당께,naega haldangkke
That's amazing (Jeolla),대단허당께,daedanhaeodangkke
I'm sleepy (Jeolla),졸리당께,jollidangkke
Don't cry (Jeolla),울지 마라잉,ulji maraing
How much? (Jeolla),얼마여잉?,eolmaryeoing
Give it to me (Jeolla),나 줘라잉,na jworaing
I made a mistake (Jeolla),실수했당께,silsuhaetdangkke
Good job (Jeolla),잘했당께,jalhaetdangkke
That's scary (Jeolla),무섭당께,museopdangkke
I'm bored (Jeolla),심심허당께,simsimhaeodangkke
It's hot (Jeolla),덥당께,deopdangkke
That's strange (Jeolla),이상허당께,isanghaeodangkke
Are you okay? (Jeolla),괜찮냐잉?,gwaenchannyang
Don't worry (Jeolla),걱정 마라잉,geokjeong maraing
I'm full (Jeolla),배불러당께,baebulleodangkke
Thank you (Jeolla),고마워잉,gomawoeing
See you tomorrow (Jeolla),내일 보자잉,naeil bojaing
I forgot (Jeolla),까먹었당께,kkameogeotdangkke
Help me (Jeolla),도와줘라잉,dowajworaing
That's annoying (Jeolla),짜증나당께,jjajeungnadangkke
It's far (Jeolla),멀당께,meoldangkke
I'm leaving (Jeolla),나 간당께,na gandangkke
Play with me (Jeolla),나랑 놀자잉,narang noljaing
That's pretty (Jeolla),예쁘당께,yeppeudangkke
Move over (Jeolla),비켜라잉,bikyeoraing
I'll be back (Jeolla),금방 올당께,geumbang oldangkke
That's not right (Jeolla),아니당께,anidangkke
Speak slowly (Jeolla),천천히 말해라잉,cheoncheonhi malhaeraing
Let's eat (Jeolla),밥 먹자잉,bap meokjaing
This tastes great (Jeolla),맛이 끝내주당께,masi kkeutnnaejudangkkeThat's wonderful (Jeolla)
