english_text,korean_text,romanization
When is payday?,월급날이 언제야?,wolgeumnari eonjeya?
I got paid today,오늘 월급 받았어,oneul wolgeup badasseo
My salary went up,월급이 올랐어,wolgeubi ollasseo
My salary is not enough,월급이 부족해,wolgeubi bujokae
I need a raise,임금 인상이 필요해,imgeum insangi piryohae
I asked for a raise,임금 인상을 요청했어,imgeum insangeul yocheonghaesseo
The boss approved my raise,사장님이 인상을 승인했어,sajangnimi insangeul seunginhaesseo
I get paid biweekly,격주로 급여를 받아,gyeokjuro geubyeoreul bada
My annual salary is decent,연봉이 괜찮아,yeonbongi gwaenchana
I signed the salary contract,연봉 계약서에 사인했어,yeonbong gyeyakseoe sainhaesseo
Taxes are taken out of my pay,세금이 빠져,segueumi ppajyeo
I check my pay stub every month,매달 급여 명세서를 확인해,maedal geumyeo myeongsaeseoreul hwaginhae
After tax my take-home pay is less,세후 실수령액이 적어,sehu silsuryeongaegi jeogeo
I save a portion of my salary,월급의 일부를 저축해,wolgeubui ilbureul jeochukae
I spend too much on rent,집세에 너무 많이 써,jipsee neomu mani sseo
Living expenses are high,생활비가 비싸,saenghwalbiga bissa
I budget carefully every month,매달 예산을 세워,maedal yesaneul sewo
I set up automatic savings,자동이체로 저축해,jadongiechero jeochukae
I invested some of my salary,월급 일부를 투자했어,wolgeup ilbureul tujahaesseo
My bonus was generous,보너스가 많았어,boneoseuga manasseo
We get a bonus twice a year,일 년에 보너스가 두 번 나와,il nyeone boneoseuga du beon nawa
Overtime pay is extra,야근 수당이 추가돼,yageun sudangi chugadwae
I worked overtime this week,이번 주에 야근했어,ibeon jue yageunhaesseo
Holiday pay is double,공휴일 수당은 두 배야,gonghyuil sudangeun du baeya
I get transportation allowance,교통비를 받아,gyotongbireul bada
Meal allowance is included,식비가 포함돼,sikbiga pohamdwae
I negotiated my starting salary,초봉을 협상했어,chobongeul hyeopsanghaesseo
The salary offer was lower than expected,제시된 연봉이 기대보다 낮았어,jesidoen yeonbongi gidaeboda najasseo
I rejected the offer,제안을 거절했어,jeaneul geojeolhaesseo
I accepted the offer,제안을 수락했어,jeaneul surakhaesseo
Performance bonuses motivate me,성과급이 동기를 줘,seonggwageupi donggireul jwo
My salary review is coming up,연봉 협상이 다가와,yeonbong hyeopsangi dagawa
I prepared data for my raise request,인상 요청을 위해 자료를 준비했어,insang yocheongeul wihae jaryoreul junbihaesseo
Cost of living keeps increasing,물가가 계속 올라,mulga ga gyesok olla
My salary barely covers expenses,월급으로 겨우 생활해,wolgeubeullo gyeou saenghwalhae
I am living paycheck to paycheck,월급 받으면 바로 다 써,wolgeup badeumyeon baro da sseo
I need a side income,부수입이 필요해,busuebi piryohae
I do freelance work for extra money,추가 수입을 위해 프리랜서를 해,chuga suebeul wihae peurilaenseoreul hae
I opened a savings account,적금을 들었어,jeokgeumeul deureosseo
My retirement fund is growing,퇴직금이 늘고 있어,toejikgeumi neulgo isseo
I contribute to my pension,연금에 납입해,yeongeuone nabipae
Health insurance is deducted,건강보험료가 공제돼,geongang boheomryoga gongjeidwae
National pension is mandatory,국민연금은 의무야,gungmin yeongeumeun uimuya
I compared salaries online,온라인에서 연봉을 비교했어,onraineseo yeonbongeul bigyohaesseo
Average salary for my position is,내 직급 평균 연봉은,nae jikgeup pyeonggyun yeonbongeun
I feel underpaid,월급이 적다고 느껴,wolgeubi jeokdago neukkyo
Gender pay gap is a real issue,성별 임금 격차는 실제 문제야,seongbyeol imgeum gyeokchaneun silje munjeya
Equal pay for equal work,같은 일에 같은 임금,gateun ire gateun imgeum
My first salary was exciting,첫 월급이 설레었어,cheot wolgeubi seolleosseo
I treat my parents with my first paycheck,첫 월급으로 부모님께 선물해,cheot wolgeubeu ro bumonimkke seonmulhae
Financial planning is important,재정 계획이 중요해,jaejeong gyehoegi jungyohae
I track all my expenses,모든 지출을 기록해,modeun jichureul girokae
Saving money is a good habit,저축하는 건 좋은 습관이야,jeochukaneun geon joeun seupgwaniya
I want to be financially independent,경제적으로 독립하고 싶어,gyeongjejeogeuro dongnipago sipeo
Money cannot buy happiness,돈으로 행복을 살 수 없어,doneuro haengbogeul sal su eopseo
But financial stability helps,하지만 경제적 안정이 도움 돼,hajiman gyeongjejeok anjeongi doum dwae
Work hard and spend wisely,열심히 일하고 현명하게 써,yeolsimhi ilhago hyeonmyeonghage sseo
Financial literacy is essential,금융 지식이 필수야,geumyung jisigi pilsuya
Plan for your future today,오늘 미래를 위해 계획해,oneul miraereul wihae gyehoekae
Your salary reflects your value,월급은 당신의 가치를 반영해,wolgeubeuun dangsinui gachireul banyeonghae
