english_text,korean_text,romanization
Let's go to Busan,부산에 가자,busane gaja
Busan is Korea's second largest city,부산은 한국에서 두 번째로 큰 도시예요,busaneun hangukeseo du beonjjero keun dosiyeyo
Let's go to Haeundae Beach,해운대 해수욕장에 가자,haeundae haesuyokjange gaja
The beach is so beautiful,해변이 너무 아름다워요,haebyeoni neomu areumdawoyo
Let's swim in the ocean,바다에서 수영하자,badaseo suyeonghaja
The water is warm,물이 따뜻해요,muri ttatteuthaeyo
The waves are big today,오늘 파도가 커요,oneul padoga keoyo
Let's build a sandcastle,모래성을 쌓자,moraeseongeul ssaja
I got a sunburn,햇볕에 탔어요,haetbyeote tasseoyo
Let's go to Gwangalli Beach,광안리 해수욕장에 가자,gwangalli haesuyokjange gaja
The Gwangan Bridge is beautiful at night,광안대교 야경이 예뻐요,gwangandaegyo yagyeongi yeppeoyo
Let's visit Gamcheon Culture Village,감천문화마을에 가자,gamcheonmunhwamaeule gaja
The colorful houses are Instagram-worthy,알록달록한 집들이 사진 찍기 좋아요,allokdallokhan jipdeuri sajin jjikgi joayo
Let's go to Jagalchi Fish Market,자갈치 시장에 가자,jagalchi sijange gaja
I'd like fresh sashimi,회 먹고 싶어요,hoe meokgo sipeoyo
The sashimi here is so fresh,여기 회가 정말 신선해요,yeogi hoega jeongmal sinseonhaeyo
Let's eat milmyeon,밀면 먹자,milmyeon meokja
Let's eat dwaeji gukbap,돼지국밥 먹자,dwaejigukbap meokja
Dwaeji gukbap is a Busan specialty,돼지국밥은 부산 명물이에요,dwaejigukbapeun busan myeongmurieyo
Let's visit Haedong Yonggungsa Temple,해동용궁사에 가자,haedongyonggungsae gaja
The temple by the sea is amazing,바다 옆 절이 멋있어요,bada yeop jeori meossisseoyo
Let's ride the Busan subway,부산 지하철을 타자,busan jihacheoreul taja
Let's go to BIFF Square,비프 광장에 가자,bipeu gwangjange gaja
Let's try ssiat hotteok,씨앗호떡 먹자,ssiathotteok meokja
This is Busan's famous street food,이게 부산 유명 길거리 음식이야,ige busan yumyeong gilgeori eumsigiya
Let's go to Taejongdae,태종대에 가자,taejongdaee gaja
The cliff view is breathtaking,절벽 경치가 장관이에요,jeolbyeok gyeongchiga janggwanieyo
Let's take the Danubi train,다누비 열차 타자,danubi yeolcha taja
Let's go to Songdo Beach,송도 해수욕장에 가자,songdo haesuyokjange gaja
Let's ride the cable car,케이블카를 타자,keibeulkareul taja
The view from above is amazing,위에서 보는 경치가 대단해요,wieseo boneun gyeongchiga daedanhaeyo
Let's stay near the beach,해변 근처에서 숙소 잡자,haebyeon geuncheoseo sukso japja
I booked a hotel with an ocean view,오션뷰 호텔을 예약했어요,osyeonbyu hotereul yeyakhaesseoyo
Let's walk along the Igidae trail,이기대 산책로를 걷자,igidae sanchaengnoreul geotja
The coastal walk is beautiful,해안 산책로가 아름다워요,haean sanchaengnoroga areumdawoyo
Let's go to Seomyeon for shopping,서면에서 쇼핑하자,seomyeoneseo syopinghaja
Busan dialect is so cute,부산 사투리가 귀여워요,busan saturiga gwiyeowoyo
I love the Busan accent,부산 억양이 매력적이에요,busan eogyangi maeryeokjeogieyo
Let's try speaking like a Busan person,부산 사투리로 말해 보자,busan saturiro malhae boja
The seafood here is incredible,여기 해산물이 끝내줘요,yeogi haesanmuri kkeutnaejwoyo
Let's try the fish cake,어묵 먹자,eomuk meokja
Busan eomuk is the best,부산 어묵이 제일 맛있어,busan eomugi jeil masisseo
Let's go to Gukje Market,국제시장에 가자,gukjesijange gaja
There's so much to eat here,여기 먹을 게 너무 많아,yeogi meogeul ge neomu mana
Let's take the KTX from Seoul,서울에서 KTX 타고 가자,seouleseo KTX tago gaja
It only takes 2.5 hours by KTX,KTX로 2시간 반이면 도착해요,KTXro dusigan banimyeon dochakhaeyo
I want to come back to Busan,부산에 또 오고 싶어요,busane tto ogo sipeoyo
Busan in summer is the best,여름 부산이 최고야,yeoreum busani choegoya
Let's go surfing at Songjeong Beach,송정 해수욕장에서 서핑하자,songjeong haesuyokjangeseo seopinghaja
The sunrise at Haeundae is stunning,해운대 일출이 장관이에요,haeundae ilchuri janggwanieyo
Let's take lots of photos by the sea,바다에서 사진 많이 찍자,badaseo sajin mani jjikja
I fell in love with Busan,부산에 반했어요,busane banhaesseoyo
Let's explore more of Busan tomorrow,내일 부산을 더 둘러보자,naeil busaneul deo dulleoboja
Let's try every famous food in Busan,부산 맛집 다 가보자,busan matjip da gaboja
Busan people are so friendly,부산 사람들이 정말 친절해요,busan saramdeuri jeongmal chinjeolhaeyo
This trip was unforgettable,이번 여행은 잊을 수 없을 거야,ibeon yeohaengeun ijeul su eopseul geoya
I took hundreds of photos,사진을 수백 장 찍었어요,sajineul subaek jang jjigeosseoyo
Busan is my favorite city in Korea,부산이 한국에서 제일 좋아하는 도시예요,busani hangukeseo jeil joahaneun dosiyeyo
The night market is amazing,야시장이 정말 재미있어요,yasijangi jeongmal jaemiisseoyo
I'll definitely come back,꼭 다시 올게요,kkok dasi olgeyo
