english_text,korean_text,romanization
Happy New Year,새해 복 많이 받으세요,saehae bok mani badeuseyo
Lunar New Year,설날,seolnal
Korean Thanksgiving,추석,chuseok
Happy Chuseok,즐거운 추석 보내세요,jeulgeoun chuseok bonaeseyo
New Year's Day,새해 첫날,saehae cheonnal
Let's bow to our elders,세배 드리자,sebae deurija
New Year money gift,세뱃돈,sebaetdon
Thank you for the gift money,세뱃돈 감사합니다,sebaetdon gamsahamnida
Let's eat rice cake soup,떡국 먹자,tteokguk meokja
Rice cake soup on New Year,설날에는 떡국,seolnareneun tteokguk
Songpyeon rice cakes,송편,songpyeon
Let's make songpyeon together,같이 송편 만들자,gachi songpyeon mandeulja
Full moon on Chuseok,추석 보름달,chuseok boreumdal
Let's watch the full moon,보름달 보자,boreumdal boja
Traditional Korean dress,한복,hanbok
Let's wear hanbok,한복 입자,hanbok ipja
Visit the family graves,성묘하다,seongmyohada
Family gathering,가족 모임,gajok moim
All relatives are here,친척들 다 모였다,chincheokdeul da moyeotda
It's so good to see family,가족 만나서 좋다,gajok mannaseo jota
Ancestral rite ceremony,차례,charye
Prepare the ceremony food,차례 음식 준비하다,charye eumsik junbihada
Traditional games,전통놀이,jeontong nori
Let's play yutnori,윷놀이 하자,yunnori haja
I won at yutnori,윷놀이에서 이겼다,yunnorieseo igyeotda
Kite flying,연날리기,yeonnnalligi
Seesaw game,널뛰기,neoltwigi
Children's Day,어린이날,eorininal
Happy Children's Day,어린이날 축하해,eorininal chukahae
Parents' Day,어버이날,eobeoinal
Happy Parents' Day,어버이날 축하드립니다,eobeoinal chukadeurimnida
Teacher's Day,스승의 날,seseungui nal
Thank you teacher,선생님 감사합니다,seonsaengnim gamsahamnida
Valentine's Day,발렌타인 데이,ballentain dei
White Day,화이트 데이,hwaiteu dei
Pepero Day,빼빼로 데이,ppappaero dei
Here is a gift for you,선물이에요,seonmurieyo
Christmas in Korea,한국의 크리스마스,hangugui keuriseumaseu
Merry Christmas,메리 크리스마스,meri keuriseumaseu
Happy birthday song,생일 축하합니다,saengil chukahamnida
Make a wish,소원을 빌어,sowoneul bireo
Blow out the candles,촛불 꺼봐,chotbul kkeobwa
Holiday traffic is terrible,명절 교통 체증이 심해,myeongjeol gyotong chejeungi simhae
Going to hometown,고향에 가다,gohyange gada
I miss my hometown,고향이 그리워,gohyangi geuriwo
Hometown food is the best,고향 음식이 최고야,gohyang eumsigi choegoya
Wish you good health,건강하세요,geonganghaseyo
May you be prosperous,부자 되세요,buja doeseyo
Wishing you happiness,행복하세요,haengbokhaseyo
Long holiday weekend,연휴,yeonhyu
The holiday is too short,연휴가 너무 짧아,yeonhyuga neomu jjalba
Back to work after holiday,명절 끝나고 출근,myeongjeol kkeunnago chulgeun
Holiday food is delicious,명절 음식 맛있다,myeongjeol eumsik masitda
I ate too much,너무 많이 먹었다,neomu mani meogeotda
New Year resolution,새해 다짐,saehae dajim
What's your resolution,새해 다짐이 뭐야,saehae dajimi mwoya
I will study harder,더 열심히 공부할 거야,deo yeolsimhi gongbuhal geoya
Let's have a great year,올해도 잘 부탁해,olhaedo jal butakhae
Happy holidays everyone,모두 즐거운 명절 보내세요,modu jeulgeoun myeongjeol bonaeseyo
See you after the holiday,명절 후에 봐요,myeongjeol hue bwayo
