english_text,korean_text,romanization
Where is the subway station?,지하철역이 어디에 있어요?,jihacheoryeogi eodie isseoyo?
Which line should I take?,몇 호선을 타야 해요?,myeot hosoneul taya haeyo?
Take line number 2,2호선을 타세요,ihosoneul taseyo
Where do I transfer?,어디서 환승해요?,eodiseo hwanseunghaeyo?
Transfer at this station,이 역에서 환승하세요,i yeogeseo hwanseunghaseyo
How many stops is it?,몇 정거장이에요?,myeot jeonggeojangieyo?
It's three stops from here,여기서 세 정거장이에요,yeogiseo se jeonggeojangieyo
Which exit should I use?,몇 번 출구로 나가야 해요?,myeot beon chulguro nagaya haeyo?
Use exit number 3,3번 출구로 나가세요,sambon chulguro nagaseyo
Where can I buy a ticket?,표를 어디서 살 수 있어요?,pyoreul eodiseo sal su isseoyo?
How much is a single ride?,1회 요금이 얼마예요?,ilhoe yogeumi eolmayeyo?
I'd like a T-money card,T-money 카드 주세요,timeonei kadeu juseyo
Where can I charge my T-money card?,T-money 충전은 어디서 해요?,timonei chungjeon-eun eodiseo haeyo?
Please charge 10000 won,만 원 충전해 주세요,man won chungjeonhae juseyo
Tap your card here,여기에 카드를 찍으세요,yeogie kadeureul jjigeuseyo
The train is coming,전철이 오고 있어요,jeoncheori ogo isseoyo
Stand behind the yellow line,노란 선 뒤에 서 주세요,noran seon dwie seo juseyo
Let the passengers get off first,내리는 분 먼저 내려 주세요,naerineun bun meonjeo naeryeo juseyo
Please move to the center,안쪽으로 이동해 주세요,anjjogeuro idonghae juseyo
The train is crowded,전철이 만원이에요,jeoncheori manwonieyo
There are no seats available,빈 자리가 없어요,bin jariga eopseoyo
This seat is for the elderly,이 자리는 경로석이에요,i jarineun gyeongnoseogieyeo
Please offer your seat to the elderly,어르신에게 자리를 양보해 주세요,eoreusinege jarireul yangbohae juseyo
The next stop is Gangnam,다음 역은 강남이에요,daeum yeogeun gangnamieyo
This is my stop,여기서 내려야 해요,yeogiseo naeryeoya haeyo
I missed my stop,정거장을 지나쳤어요,jeonggeojang-eul jinachyeosseoyo
Which direction should I go?,어느 방향으로 가야 해요?,eoneu banghyangeuro gaya haeyo?
Is this the right platform?,이쪽이 맞아요?,ijjogi majayo?
The train goes in the Gangnam direction,강남 방면 열차예요,gangnam bangmyeon yeolchayeyo
The last train is at midnight,막차가 자정이에요,makchaga jajeonieyo
When is the last train?,막차가 몇 시예요?,makchaga myeot siyeyo?
When is the first train?,첫차가 몇 시예요?,cheotchaga myeot siyeyo?
I missed the last train,막차를 놓쳤어요,makchareul nochyeosseoyo
The train comes every 3 minutes,전철이 3분 간격으로 와요,jeoncheori sambon gangyeogeuro wayo
The screen shows the arrival time,화면에 도착 시간이 나와요,hwamyeone dochak sigani nawayo
There's a subway map on the wall,벽에 노선도가 있어요,byeoge nosondoga isseoyo
Can I see the subway map?,노선도 좀 볼 수 있어요?,nosondo jom bol su isseoyo?
Download the subway app,지하철 앱을 다운받으세요,jihacheol aebeul daunbadeuseyo
The app shows real-time arrivals,앱에서 실시간 도착 정보를 볼 수 있어요,aebeseo silssigan dochak jeongboreul bol su isseoyo
Please mind the gap,발 빠짐에 주의하세요,bal ppajime juuihaseyo
Hold onto the handle,손잡이를 잡으세요,sonjabireul jabeuseyo
Don't lean on the doors,문에 기대지 마세요,mune gidaeji maseyo
The doors are closing,문이 닫힙니다,muni dathimnida
Where is the elevator?,엘리베이터가 어디 있어요?,elribeiteo-ga eodi isseoyo?
Where are the stairs?,계단이 어디 있어요?,gyedani eodi isseoyo?
Where is the escalator?,에스컬레이터가 어디 있어요?,eseukeolreiteo-ga eodi isseoyo?
The Seoul subway is very convenient,서울 지하철은 정말 편리해요,seoul jihacheoreun jeongmal pyeollihaeyo
You can get anywhere by subway,지하철로 어디든 갈 수 있어요,jihacheollo eodideun gal su isseoyo
The subway is cheaper than a taxi,지하철이 택시보다 저렴해요,jihacheori taeksiboda jeoryeomhaeyo
Rush hour is from 8 to 9 AM,출퇴근 시간은 8시부터 9시까지예요,chultoegeun siganeun yeodeolsibuteo ahopssikkajiyeyo
The subway is packed during rush hour,출퇴근 시간에 지하철이 정말 붐벼요,chultoegeun sigane jihacheori jeongmal bumbyeoyo
I take the subway to work every day,매일 지하철로 출근해요,maeil jihacheollo chulgeunhaeyo
There's free Wi-Fi on the subway,지하철에 무료 와이파이가 있어요,jihacheore muryo waipai-ga isseoyo
Please turn down your volume,소리를 줄여 주세요,sorireul juryeo juseyo
Don't eat on the subway,지하철에서 음식을 먹지 마세요,jihacheoreseo eumsigeul meokji maseyo
Where is the lost and found?,분실물 센터가 어디예요?,bunsilmul senteoga eodiyeyo?
I left my bag on the train,가방을 전철에 놓고 내렸어요,gabangeul jeoncheore noko naeryeosseoyo
There's an information booth over there,저기에 안내소가 있어요,jeogie annaesoga isseoyo
Excuse me is this seat taken?,실례합니다 이 자리 비었어요?,sillyehamnida i jari bieosseoyo?
Seoul has 23 subway lines,서울에는 23개 지하철 노선이 있어요,soeure-neun seumulset-gae jihacheol nosoni isseoyo
