english_text,korean_text,romanization
Photography,사진,sajin
Photographer,사진작가,sajinjakga
Camera body,카메라 바디,kamera badi
Lens,렌즈,renjeu
Wide angle lens,광각 렌즈,gwanggak renjeu
Telephoto lens,망원 렌즈,mangwon renjeu
Prime lens,단렌즈,danrenjeu
Zoom lens,줌 렌즈,jum renjeu
Macro lens,매크로 렌즈,maekero renjeu
Aperture,조리개,joriage
Shutter speed,셔터 속도,syeoteo sokdo
ISO,감도,gamdo
Exposure,노출,nochul
Overexposed,과다 노출,gwada nochul
Underexposed,노출 부족,nochul bujok
White balance,화이트 밸런스,waiteu baelleonseu
Focus,초점,chojeom
Autofocus,자동 초점,jadong chojeom
Manual focus,수동 초점,sudong chojeom
Depth of field,심도,simdo
Shallow depth of field,얕은 심도,yateun simdo
Deep depth of field,깊은 심도,gipeun simdo
Bokeh,보케,boke
Composition,구도,gudo
Rule of thirds,삼분법,sambunbeop
Leading lines,시선 유도선,siseon yudoseon
Symmetry,대칭,daeching
Golden ratio,황금 비율,hwanggeum biyul
Framing,프레이밍,peureirming
Foreground,전경,jeongyeong
Background,배경,baegyeong
Portrait,인물 사진,inmul sajin
Landscape,풍경 사진,punggyeong sajin
Street photography,스트릿 포토,seuteullit poto
Night photography,야경 사진,yagyeong sajin
Long exposure,장노출,jangnochul
Time lapse,타임랩스,taimraepseu
RAW format,RAW 파일,raw pail
JPEG,제이펙,jeipek
Post processing,후보정,hubojeong
Editing software,편집 프로그램,pyeonjip peurogeuraem
Lightroom,라이트룸,raiteurum
Photoshop,포토샵,potosyop
Color correction,색 보정,saek bojeong
Retouching,리터칭,riteoching
Cropping,크로핑,keuloping
Sharpening,샤프닝,syapeunning
Contrast,대비,daebi
Saturation,채도,chaedo
Highlights,하이라이트,hairaiteu
Shadows,그림자,geurimja
Tripod,삼각대,samgakdae
Flash,플래시,peullaesi
Reflector,반사판,bansapan
Memory card,메모리 카드,memori kadeu
The lighting is perfect,조명이 완벽해요,jomyeongi wanbyeokaeyo
This angle is great,이 각도가 좋아요,i gakdoga joayo
Take one more shot,한 장만 더 찍어요,han jangman deo jjigeoyo
The photo turned out great,사진이 잘 나왔어요,sajini jal nawasseoyo
I love photography,사진 찍는 걸 좋아해요,sajin jjinneun geol joahaeyo
Check the histogram,히스토그램을 확인하세요,hiseutogeuraemeul hwaginhaseyo
