english_text,korean_text,romanization
Let's start the meeting,회의를 시작하겠습니다,hoeuireul sijakhagesseumnida
Please take a seat,자리에 앉아 주세요,jarie anja juseyo
Here is today's agenda,오늘 안건은 다음과 같습니다,oneul angeoneun daeumgwa gatsseumnida
Any questions so far?,여기까지 질문 있으신가요?,yeogikkaji jilmun isseusingayo
Let me share my screen,화면 공유하겠습니다,hwamyeon gongyuhagesseumnida
Can everyone see the presentation?,발표 자료가 보이시나요?,balpyo jaryoga boisinayo
I'd like to add a point,한 가지 덧붙이고 싶습니다,han gaji deotbuchigo sipseumnida
I agree with that opinion,그 의견에 동의합니다,geu uigyeone donguihamnida
I have a different opinion,다른 의견이 있습니다,dareun uigyeoni itsseumnida
Let's move to the next topic,다음 안건으로 넘어가겠습니다,daeum angeuneuro neomeogagesseumnida
Could you elaborate on that?,좀 더 자세히 설명해 주시겠어요?,jom deo jasehi seolmyeonghae jusigesseoyo
Let's take a five-minute break,5분 휴식하겠습니다,obun hyusikagesseumnida
When is the deadline?,마감 기한이 언제인가요?,magam gihani eonjeingayo
Who is in charge of this?,이것의 담당자는 누구인가요?,igeoseui damdangjaneun nuguingayo
Let me summarize the key points,주요 사항을 요약하겠습니다,juyosahang-eul yoyakhagesseumnida
We need to reach a consensus,합의에 도달해야 합니다,habuie dodalhaeyahamnida
Let's vote on this,투표로 결정하겠습니다,tupyoro gyeoljeonghagesseumnida
The budget is limited,예산이 한정되어 있습니다,yesani hanjeongdoeeo itsseumnida
We're behind schedule,일정이 지연되고 있습니다,iljeong-i jiyeondoego itsseumnida
Let's discuss the risks,위험 요소를 논의합시다,wiheom yosoreul nonuihapsida
I'll prepare the minutes,회의록을 작성하겠습니다,hoeuirogeul jakseonghagesseumnida
Please mute your microphone,마이크를 음소거해 주세요,maikeureul eumsogeohaejuseyo
Can you hear me clearly?,제 목소리가 잘 들리시나요?,je moksoriga jal deullisinayo
The connection is unstable,연결이 불안정합니다,yeongyeori buranjeounghamnida
Let me pull up the data,자료를 확인하겠습니다,jaryoreul hwaginhagesseumnida
This requires further discussion,추가 논의가 필요합니다,chuga nonuiga piryohamnida
Let's table this for now,이 건은 나중에 논의합시다,i geoneun najunge nonuihapsida
What's the progress on this?,진행 상황이 어떻습니까?,jinhaeng sanghwangi eotteoseumnikka
We need more resources,자원이 더 필요합니다,jawoni deo piryohamnida
I'll send the report by Friday,금요일까지 보고서를 보내겠습니다,geumyoilkkaji bogoseoreul bonaegetsseumnida
Any objections?,이의 있으신 분?,iui isseusin bun
Let's brainstorm ideas,아이디어를 모아봅시다,aidieoreul moabopsida
The proposal has been approved,제안이 승인되었습니다,jeani seungindoeotsseumnida
We need to cut costs,비용을 절감해야 합니다,biyongeul jeolgamhaeyahamnida
Let's set a follow-up meeting,후속 회의를 잡겠습니다,husok hoeuireul japgesseumnida
Please share your feedback,의견을 공유해 주세요,uigyeoneul gongyuhae juseyo
The target has been met,목표를 달성했습니다,mokpyoreul dalseonghatsseumnida
We're on track,일정대로 진행 중입니다,iljeongdaero jinhaeng jungimnida
Let's assign action items,실행 항목을 배정합시다,silhaeng hangmogeul baejeonghapsida
The quarterly report is ready,분기 보고서가 준비되었습니다,bungi bogoseoga junbidoeotsseumnida
Sales increased by ten percent,매출이 10퍼센트 증가했습니다,maechuri sippeoseuteu jeunggahaetsseumnida
Customer satisfaction improved,고객 만족도가 향상되었습니다,gogaek manjokdoga hyangsangdoeotsseumnida
Let's review the KPIs,핵심 성과 지표를 검토합시다,haeksim seongga jipyoreul geomtohapsida
We need a contingency plan,비상 계획이 필요합니다,bisang gyehoegi piryohamnida
The project is on hold,프로젝트가 보류 중입니다,peurojekteuga boryu jungimnida
Let's wrap up the meeting,회의를 마무리하겠습니다,hoeuireul mamurihagesseumnida
Thank you for your input,의견 감사합니다,uigyeon gamsahamnida
I'll circulate the minutes,회의록을 공유하겠습니다,hoeuirogeul gongyuhagesseumnida
Meeting adjourned,회의를 마치겠습니다,hoeuireul machigetsseumnida
Let's reconvene next week,다음 주에 다시 모이겠습니다,daeum jue dasi moigetsseumnida
Please prepare for the next meeting,다음 회의 준비해 주세요,daeum hoeui junbihae juseyo
The strategy needs revision,전략을 수정해야 합니다,jeollyageul sujeonghaeyahamnida
Let's align our goals,목표를 맞추겠습니다,mokpyoreul matchugetsseumnida
The timeline is tight,일정이 빠듯합니다,iljeong-i ppadeuthamnida
I'll delegate this task,이 업무를 위임하겠습니다,i eopmureul wiimhagesseumnida
We achieved our quarterly goals,분기 목표를 달성했습니다,bungi mokpyoreul dalseonghatsseumnida
Teamwork made this possible,팀워크 덕분입니다,timwokeu deokbunimnida
Let's celebrate this success,이 성공을 축하합시다,i seonggongeul chukhahapsida
Please update the status,상황을 업데이트해 주세요,sanghwangeul eodeiteuhaejuseyo
Great work everyone,모두 수고하셨습니다,modu sugohasyeotsseumnida
