english_text,korean_text,romanization
Would you like to go on a date?,데이트할래요?,deiteuhalleyo?
Are you free this weekend?,이번 주말에 시간 있어요?,ibeon jumale sigan isseoyo?
Where should we meet?,어디서 만날까요?,eodiseo mannalkka-yo?
Let's meet at the cafe,카페에서 만나요,kapeseo mannayo
I'll pick you up,데리러 갈게요,derireo galgeyo
You look beautiful today,오늘 정말 예뻐요,oneul jeongmal yeppeoyo
You look handsome today,오늘 정말 멋있어요,oneul jeongmal meossisseoyo
I dressed up for you,너 때문에 꾸몄어,neo ttaemune kkumyeosseo
What do you want to eat?,뭐 먹고 싶어요?,mwo meokgo sipeoyo?
I'll treat you today,오늘은 제가 살게요,oneureun jega salgeyo
Let's split the bill,더치페이 하자,deochipei haja
I had a great time,정말 즐거웠어요,jeongmal jeulgeowosseoyo
I really enjoyed today,오늘 정말 재미있었어요,oneul jeongmal jaemiisseosseoyo
Can I see you again?,다시 만날 수 있을까요?,dasi mannal su isseulkka-yo?
Let's meet again soon,조만간 또 만나요,jomangang tto mannayo
I like spending time with you,같이 있으면 좋아요,gachi isseumyeon joayo
You make me happy,당신 덕분에 행복해요,dangsin deokbune haengbokhaeyo
I feel comfortable with you,같이 있으면 편해요,gachi isseumyeon pyeonhaeyo
I think about you a lot,자꾸 생각나요,jakku saenggakgnayo
I miss you,보고 싶어요,bogo sipeoyo
I like you,좋아해요,joahahaeyo
I really like you,진짜 좋아해요,jinjja joahahaeyo
Do you like me too?,나도 좋아해요?,nado joahahaeyo?
My heart is fluttering,심장이 두근두근해요,simjangi dugeundugeunhaeyo
You're my ideal type,제 이상형이에요,je isanghyeongieyo
What's your ideal type?,이상형이 어떻게 돼요?,isanghyeongi eotteoke dwaeyo?
Do you have a boyfriend?,남자친구 있어요?,namjachingu isseoyo?
Do you have a girlfriend?,여자친구 있어요?,yeojachingu isseoyo?
I'm single,저 솔로예요,jeo solloyeyo
I just got out of a relationship,최근에 헤어졌어요,choegeune heeojyeosseoyo
Let's go for a walk,산책하러 가요,sanchaekhareo gayo
Let's watch the sunset together,같이 노을 보러 가요,gachi noeul boreo gayo
Can I hold your hand?,손 잡아도 돼요?,son jabado dwaeyo?
You have a nice smile,웃는 모습이 예뻐요,unneun mosubi yeppeoyo
Your laugh is cute,웃는 게 귀여워요,unneun ge gwiyeowoyo
Where do you want to go?,어디 가고 싶어요?,eodi gago sipeoyo?
I made a reservation,예약해 놓았어요,yeyakhae noasseoyo
This place has a nice atmosphere,여기 분위기 좋다,yeogi bunwigi jota
Let me take a photo of you,사진 찍어 줄게,sajin jjigeo julge
Let's take a photo together,같이 사진 찍자,gachi sajin jjikja
You're so thoughtful,정말 자상하네요,jeongmal jasanghaneyo
That's so sweet of you,정말 다정하네요,jeongmal dajeonghaneyo
I brought you a gift,선물 가져왔어요,seonmul gajyeowasseoyo
Do you like flowers?,꽃 좋아해요?,kkot joahahaeyo?
I got you your favorite flowers,좋아하는 꽃 사왔어요,joahaneun kkot sawasseoyo
Text me when you get home,집에 도착하면 연락해요,jibe dochakhamyeon yeollakhaeyo
Good night sweet dreams,잘 자요 좋은 꿈 꿔요,jal jayo joeun kkum kkwoyo
I'll call you tomorrow,내일 전화할게요,naeil jeonhwahalgeyo
I can't stop smiling,자꾸 웃음이 나요,jakku useumi nayo
Today was perfect,오늘 완벽했어요,oneul wanbyeokhaesseoyo
Let's make more memories together,같이 추억 더 많이 만들어요,gachi chueok deo mani mandeuleoyo
I'm falling for you,점점 빠져들고 있어요,jeomjeom ppajyeodeulgo isseoyo
You're special to me,당신은 저한테 특별해요,dangsineun jeohante teukbyeolhaeyo
When can I see you again?,언제 다시 볼 수 있어요?,eonje dasi bol su isseoyo?
I'm looking forward to our next date,다음 데이트가 기대돼요,daeum deiteuga gidaedwaeyo
Let's try that new restaurant,그 새로운 식당 가보자,geu saeroun sikdang gaboja
I love talking with you,대화하는 게 좋아요,daehwahaneun ge joayo
You're really fun to be with,같이 있으면 정말 즐거워요,gachi isseumyeon jeongmal jeulgeowoyo
Let me walk you home,집까지 바래다줄게요,jipkkaji baraedajulgeyo
I had butterflies in my stomach,설레서 심장이 터질 것 같았어요,seolleseo simjangi teojil geot gatasseoyo
I'm so happy right now,지금 너무 행복해요,jigeum neomu haengbokhaeyo
Let's go to a night market,야시장에 가자,yasijange gaja
