english_text,korean_text,romanization
Let's drink soju tonight,오늘 소주 한잔하자,oneul soju hanjanhaja
One bottle of soju please,소주 한 병 주세요,soju han byeong juseyo
Two bottles of soju please,소주 두 병 주세요,soju du byeong juseyo
Which brand of soju do you want?,어떤 소주로 할까?,eotteon sojuro halkka?
I like Chamisul,참이슬이 좋아요,chamisuri joayo
I like Chum Churum,처음처럼이 좋아요,cheoeumcheoreomi joayo
Have you tried fruit soju?,과일 소주 먹어 봤어요?,gwail soju meogeo bwasseoyo?
I like peach soju,복숭아 소주가 좋아요,boksunga sojuga joayo
I like grape soju,포도 소주가 좋아요,podo sojuga joayo
Let me pour you a drink,제가 따라 드릴게요,jega ttara deurilgeyo
Thank you for pouring,따라 주셔서 감사합니다,ttara jusyeoseo gamsahamnida
Use two hands when pouring,두 손으로 따라요,du soneuro ttarayo
Use two hands when receiving,두 손으로 받아요,du soneuro badayo
Turn away when drinking with elders,어른 앞에서 고개를 돌려서 마셔요,eoreun apeseo gogaereul dollyeoseo masyeoyo
Cheers!,건배!,geonbae!
One shot!,원샷!,wonsyat!
I'll pour you one more,한 잔 더 따라 드릴게요,han jan deo ttara deurilgeyo
My glass is empty,잔이 비었어요,jani bieosseoyo
Don't let someone's glass be empty,빈 잔을 채워 주세요,bin janeul chaeweo juseyo
Let's play a drinking game,술 게임하자,sul geimhaja
Let's play the cap game,소주 병뚜껑 게임하자,soju byeongttukkeong geimhaja
You lost! Drink up!,졌어! 마셔!,jyeosseo! masyeo!
I'm starting to feel tipsy,살짝 취하기 시작했어,saljjak chwihagi sijakhaesseo
I'm drunk,취했어요,chwihasseoyo
I'm not drunk yet,아직 안 취했어요,ajik an chwihasseoyo
I can drink a lot,주량이 센 편이에요,juryangi sen pyeonieyo
I get drunk easily,저는 약해요,jeoneun yakaeyo
My face turns red when I drink,술 마시면 얼굴이 빨개져요,sul masimyeon eolguri ppalgaejyeoyo
I have a hangover,숙취가 심해요,sukchwiga simhaeyo
I need hangover soup,해장국 먹으러 가자,haejangguk meogeureo gaja
Let's eat before drinking,술 마시기 전에 밥 먹자,sul masigi jeone bap meokja
Don't drink on an empty stomach,빈속에 술 마시지 마,binsoge sul masiji ma
Soju goes well with pork belly,소주에는 삼겹살이지,sojueneun samgyeopsaliji
Let's mix soju and beer,소맥 만들자,somaek mandeul-ja
The ratio is 3 to 7,비율은 3대 7이야,biyureun samdae chiriya
Somaek is dangerous,소맥은 위험해,somaekeun wiheomhae
I shouldn't drink more,더 마시면 안 돼,deo masimyeon an dwae
Just one more drink,딱 한 잔만 더,ttak han janman deo
I'm calling it a night,오늘은 여기까지,oneureun yeogikkaji
Let's go to a second round,이차 가자,icha gaja
Let's go to a third round,삼차 가자,samcha gaja
I need to go home,집에 가야 해요,jibe gaya haeyo
Call a taxi please,택시 좀 불러 주세요,taeksi jom bulleo juseyo
I can't drink tonight I'm driving,오늘 운전해야 해서 못 마셔요,oneul unjeonhaeya haeseo mot masyeoyo
I'll have a non-alcoholic drink,무알콜 음료로 할게요,mualkol eumnyoro halgeyo
I quit drinking,술 끊었어요,sul kkeunheosseoyo
Drink responsibly,적당히 마셔요,jeokdanghi masyeoyo
What should we eat with soju?,소주 안주 뭘로 할까?,soju anju mwollo halkka?
Tofu kimchi is a great anju,두부김치가 안주로 딱이야,dubugimchiga anjuro ttagiya
Dried squid goes well with soju,마른오징어가 소주 안주로 좋아,mareu-nojingeoga soju anjuro joa
I prefer beer over soju,소주보다 맥주가 좋아요,sojuboda maekjuga joayo
Let's make a toast to us,우리를 위해 건배!,urireul wihae geonbae!
This is my last drink I promise,이거 마지막이야 진짜,igeo majimakiya jinjja
I always say that but keep drinking,맨날 그러고 또 마셔,maennal geureogo tto masyeo
I had too much last night,어젯밤에 너무 많이 마셨어,eojepbame neomu mani masyeosseo
I don't remember last night,어젯밤 기억이 안 나,eojepbam gioeogi an na
I'll never drink again,다시는 술 안 마실 거야,dasineun sul an masil geoya
That's what you said last time,저번에도 그렇게 말했잖아,jeobeone-do geureoke malhaetjana
Hair of the dog cures a hangover,해장술이 최고야,haejang-suri choegoya
Drinking culture is important in Korea,한국에서 술 문화는 중요해요,hangukeseo sul munhwaneun jungyohaeyo
