english_text,korean_text,romanization
Spring is here,봄이 왔어,bomi wasseo
The weather is getting warmer,날씨가 따뜻해지고 있어,nalssiga ttatteuthaebjigo isseo
Cherry blossoms are blooming,벚꽃이 피고 있어,beotkkochi pigo isseo
Let us go see the cherry blossoms,벚꽃 보러 가자,beotkkot boreo gaja
The flowers are beautiful,꽃이 아름다워,kkochi areumdawo
Spring breeze feels nice,봄바람이 좋아,bombarami joa
It is the perfect weather for a walk,산책하기 딱 좋은 날씨야,sanchaekhagi ttak joeun nalssiya
I have spring fever,봄을 타고 있어,bomeul tago isseo
Spring fever makes me restless,봄을 타서 기분이 이상해,bomeul taseo gibuni isanghae
The days are getting longer,해가 길어지고 있어,haega gireojigo isseo
Yellow forsythia is everywhere,개나리가 곳곳에 피었어,gaenariga gotgose pieosseo
Azaleas are blooming on the mountains,산에 진달래가 피었어,sane jindallaega pieosseo
Spring cleaning time,봄맞이 대청소할 때야,bommaji daecheongshal ttaeya
I am cleaning the house for spring,봄맞이 청소를 해,bommaji cheongsoreul hae
I want to go on a picnic,소풍 가고 싶어,sopung gago sipeo
Let us have a picnic in the park,공원에서 소풍하자,gongwoneseo sopunghaja
Pollen makes my allergies worse,꽃가루 때문에 알레르기가 심해,kkotgaru ttaemune allereugia simhae
I have hay fever,꽃가루 알레르기가 있어,kkotgaru allereugia isseo
Spring rain is falling softly,봄비가 보슬보슬 와,bombiga boseulboseul wa
The green is coming back,초록이 돌아왔어,chorogi dorawasseo
New leaves are sprouting,새잎이 나고 있어,saeipi nago isseo
Birds are singing,새가 노래해,saega noraehae
I can hear birds chirping,새 지저귀는 소리가 들려,sae jijeoguineun soriga deullyeo
Butterflies are flying around,나비가 날아다녀,nabiga naradanyeo
I planted flowers in the garden,정원에 꽃을 심었어,jeongwone kkocheul simeosseo
Spring vegetables are delicious,봄나물이 맛있어,bomnamuri masisseo
I picked wild greens,나물을 캤어,namureul kaesseo
Spring onions taste the best now,봄에 파가 제일 맛있어,bome paga jeil masisseo
I am eating seasonal food,제철 음식을 먹고 있어,jecheol eumsigeul meokgo isseo
Strawberry season is here,딸기 철이야,ttalgi cheoriya
The air smells like spring,공기에서 봄 냄새가 나,gonggieseo bom naemsaega na
Everyone looks happier in spring,봄에는 다들 더 밝아 보여,bomeneun dadeul deo balga boyeo
I bought new spring clothes,봄옷을 새로 샀어,bomoseul saero sasseo
Light layers are perfect for spring,봄에는 가벼운 옷이 좋아,bomeneun gabyeoun osi joa
I switched to spring bedding,이불을 봄용으로 바꿨어,ibureul bomyongeuro bakkwosseo
The park is full of people,공원에 사람이 많아,gongwone sarami mana
Couples are everywhere in spring,봄에는 커플이 많아,bomeneun keopuri mana
I feel romantic in spring,봄에는 로맨틱한 기분이야,bomeneun romaentikhan gibuniya
Spring is my favorite season,봄이 제일 좋아하는 계절이야,bomi jeil joahaneun gyejeoriya
I love the colors of spring,봄의 색감이 좋아,bomui saekgami joa
Children are playing outside,아이들이 밖에서 놀아,aideuri bakkeseo nora
Spring field trips are the best,봄 소풍이 최고야,bom sopungi choegoya
I went to a flower festival,꽃 축제에 갔어,kkot chukjee gasseo
The tulips are gorgeous,튤립이 예뻐,tyulliebi yeppeo
Magnolias are blooming,목련이 피었어,mongnyeoni pieosseo
The grass is turning green,잔디가 초록으로 변하고 있어,jandiga chorogeuro byeonhago isseo
I feel energized in spring,봄에 활력이 넘쳐,bome hwallyeogi neomchyeo
Spring makes everything feel new,봄은 모든 게 새롭게 느껴져,bomeun modeun ge saeropge neukkieyojyeo
I opened the windows to let fresh air in,창문을 열어 환기했어,changmuneul yeoreo hwangihaesseo
Spring semester just started,봄 학기가 시작됐어,bom hakgiga sijakdwaesseo
The fog lifts in the morning,아침에 안개가 걷혀,achime angaega geothyeo
I feel alive in spring,봄에는 살아있는 느낌이야,bomeneun sarainneun neukkimiya
Yellow dust is annoying,황사가 싫어,hwangsaga sireo
I wear a mask because of fine dust,미세먼지 때문에 마스크 써,misemeonji ttaemune masekeu sseo
Fine dust is bad today,오늘 미세먼지가 심해,oneul misemeonjiga simhae
Spring flowers heal the soul,봄꽃이 마음을 치유해,bomkkochi maeumeul chiyuhae
I want to capture spring in photos,봄을 사진에 담고 싶어,bomeul sajine damgo sipeo
Spring passes too quickly,봄은 너무 빨리 지나가,bomeun neomu ppalli jinaga
Enjoy every moment of spring,봄의 매 순간을 즐겨,bomui mae sunganeul jeulgyeo
Spring reminds me of new beginnings,봄은 새로운 시작을 떠올리게 해,bomeun saeroun sijageul tteoollinge hae
