english_text,korean_text,romanization
Let's break up,우리 헤어지자,uri heojija
I can't do this anymore,더 이상 못하겠어,deo isang mothagesseo
We need some time apart,우리 좀 떨어져 있자,uri jom tteoreojyeo itja
It's over between us,우리 끝났어,uri kkeunnasseo
I don't love you anymore,더 이상 사랑하지 않아,deo isang saranghaji ana
We're not right for each other,우리는 안 맞아,urineun an maja
I need space,혼자만의 시간이 필요해,honjamanuui sigani piryohae
My feelings have changed,내 마음이 변했어,nae maeumi byeonhaesseo
This isn't working,이건 안 되겠어,igeon an doegesseo
I'm sorry it has to end this way,이렇게 끝나서 미안해,ireoke kkeunnaseo mianhae
Don't go,가지 마,gaji ma
Please give me one more chance,한 번만 더 기회를 줘,han beonman deo gihoereul jwo
I was wrong,내가 잘못했어,naega jalmotaesseo
I still love you,아직도 사랑해,ajikdo saranghae
Can we start over?,다시 시작할 수 있을까?,dasi sijakhal su isseulkka
I regret letting you go,널 보낸 걸 후회해,neol bonaen geol huhoehae
I think about you every day,매일 네 생각을 해,maeil ne saenggageul hae
I can't move on,잊을 수가 없어,ijeul suga eopseo
I made a huge mistake,큰 실수를 했어,keun silsureul haesseo
I want you back,다시 돌아와 줘,dasi dorawa jwo
I never stopped loving you,사랑을 멈춘 적 없어,sarangeul meomchun jeok eopseo
Seeing you again brings back memories,다시 보니까 추억이 떠올라,dasi bonikka chueogi tteoolla
I missed you so much,너무 보고 싶었어,neomu bogo sipeosseo
It's been a long time,오랜만이다,oraenmanida
You look well,잘 지낸 것 같다,jal jinaen geot gatda
Have you been okay?,잘 지냈어?,jal jinaesseo
A lot has changed,많이 변했다,mani byeonhaetda
I'm not the same person anymore,나는 예전의 내가 아니야,naneun yejeoneui naega aniya
I've grown since then,그때 이후로 많이 성장했어,geuttae ihuro mani seongjanghaesseo
Can we be friends?,친구로 지낼 수 있을까?,chinguro jinael su isseulkka
I'll always care about you,항상 너를 걱정할 거야,hangsang neoreul geokjeonghal geoya
You deserve better,너는 더 좋은 사람 만나야 해,neoneun deo joeun saram mannaya hae
I hope you find happiness,행복했으면 좋겠어,haengbokhaesseumyeon jokesseo
We had good times,좋은 시간이었어,joeun siganieosseo
I'll cherish our memories,우리 추억 간직할게,uri chueok ganjikhalge
Forget about me,나를 잊어,nareul ijeo
I can't forget you,너를 못 잊겠어,neoreul mot itgesseo
Goodbye for now,지금은 안녕,jigeumeun annyeong
Until we meet again,다시 만날 때까지,dasi mannal ttaekkaji
If fate allows it,인연이라면,inyeonramyeon
Maybe in another life,다음 생이라면,daeum saengiraymeon
I was happy with you,너와 행복했어,neowa haengbokhaesseo
Thank you for everything,모든 것에 감사해,modeun geose gamsahae
I'll never forget what we had,우리가 가졌던 것 잊지 않을게,uriga gajyeotdeon geot itji aneulge
I hope we meet again someday,언젠가 다시 만나길,eonjenga dasi mannagil
My heart still aches,아직도 마음이 아파,ajikdo maeumi apa
Time will heal everything,시간이 다 치유해줄 거야,sigani da chiyuhaejul geoya
I need to let you go,널 보내줘야 해,neol bonaejwoya hae
Don't look back,뒤돌아보지 마,dwidoraboji ma
I'll be okay eventually,언젠간 괜찮아질 거야,eonjengan gwaenchanajil geoya
It wasn't meant to be,인연이 아니었나 봐,inyeoni anieonna bwa
Love isn't always enough,사랑만으로는 안 되더라,sarangmaneuroneun an deodeora
I learned a lot from you,너에게 많이 배웠어,neoege mani baewosseo
You were my first love,너는 내 첫사랑이야,neoneun nae cheossarangiya
The pain will pass,이 아픔도 지나갈 거야,i apeumdo jinagal geoya
I'm letting go with love,사랑으로 보내줄게,sarangeuro bonaejulge
New beginnings await,새로운 시작이 기다려,saeroun sijagi gidaryeo
We will meet again,우리 또 만나자,uri tto mannaja
Take care of yourself,건강하게 잘 지내,geonganghage jal jinae
I'll always root for you,항상 응원할게,hangsang eungwonhalge
