english_text,korean_text,romanization
Dog,개,gae
Cat,고양이,goyangi
Bird,새,sae
Fish,물고기,mulgogi
Rabbit,토끼,tokki
Hamster,햄스터,haemseuteo
Turtle,거북이,geobuki
Horse,말,mal
Cow,소,so
Pig,돼지,dwaeji
Chicken,닭,dak
Duck,오리,ori
Bear,곰,gom
Tiger,호랑이,horangi
Lion,사자,saja
Elephant,코끼리,kokkiri
Monkey,원숭이,wonsungi
Fox,여우,yeou
Wolf,늑대,neukdae
Deer,사슴,saseum
Tree,나무,namu
Flower,꽃,kkot
Grass,풀,pul
Mountain,산,san
River,강,gang
Sea,바다,bada
Lake,호수,hosu
Forest,숲,sup
Sky,하늘,haneul
Cloud,구름,gureum
Rain,비,bi
Snow,눈,nun
Wind,바람,baram
Sun,태양,taeyang
Moon,달,dal
Star,별,byeol
Rock,바위,bawi
Sand,모래,morae
Island,섬,seom
Waterfall,폭포,pokpo
I love dogs,나는 개를 좋아해요,naneun gaereul joahaeyo
Do you have a pet,반려동물 있어요?,ballyeodongmul isseoyo
I'm walking my dog,산책 중이에요,sanchaek jungieyo
The cat is sleeping,고양이가 자고 있어요,goyangiga jago isseoyo
The flowers are blooming,꽃이 피었어요,kkochi pieosseoyo
The leaves are falling,낙엽이 지고 있어요,nagyeobi jigo isseoyo
Cherry blossoms are beautiful,벚꽃이 예뻐요,beotkkochi yeppeoyo
Let's go to the beach,바다에 가자,badae gaja
The mountain view is great,산 경치가 좋아요,san gyeongchiga joayo
It's raining outside,밖에 비가 와요,bakke biga wayo
It's snowing,눈이 와요,nuni wayo
The weather is nice today,오늘 날씨가 좋아요,oneul nalssiga joayo
It's too hot,너무 더워요,neomu deowoyo
It's too cold,너무 추워요,neomu chuwoyo
Spring is coming,봄이 오고 있어요,bomi ogo isseoyo
Summer is hot,여름은 더워요,yeoreumeun deowoyo
Fall is cool,가을은 선선해요,gaeureun seonsonhaeyo
Winter is cold,겨울은 추워요,gyeoureun chuwoyo
The sunset is beautiful,노을이 아름다워요,noeuri areumdawoyo
Look at the rainbow,무지개 봐,mujigae bwa
