english_text,korean_text,romanization
Please speak politely,존댓말을 쓰세요,jondaenmareul sseuseyo
Excuse me,실례합니다,sillyehamnida
I'm sorry to bother you,폐를 끼쳐서 죄송합니다,pyereul kkichyeoseo joesonghamnida
Thank you for your help,도와주셔서 감사합니다,dowajusyeoseo gamsahamnida
After you,먼저 가세요,meonjeo gaseyo
Please take care,조심하세요,josimhaseyo
I appreciate your kindness,친절에 감사드립니다,chinjeore gamsadeurimnida
May I sit here,여기 앉아도 될까요,yeogi anjado doelkkayo
Pardon me for asking,여쭤봐도 될까요,yeojwobwado doelkkayo
I'll be going now,먼저 가보겠습니다,meonjeo gabogetsseumnida
Please forgive my rudeness,무례를 용서해 주세요,muryereul yongseo juseyo
Nice to meet you,만나서 반갑습니다,mannaseo bangapseumnida
It's an honor to meet you,뵙게 되어 영광입니다,boepge doeeo yeonggwangimnida
Please have a seat,앉으세요,anjeouseyo
Let me help you with that,제가 도와드릴게요,jega dowadeurilgeyo
Please go ahead,먼저 하세요,meonjeo haseyo
I'm grateful for everything,모든 것에 감사합니다,modeun geose gamsahamnida
Please be careful,조심하세요,josimhaseyo
Would you like some water,물 드시겠어요,mul deusigesseoyo
I didn't mean to offend you,기분 나쁘게 할 의도는 아니었어요,gibun nappeuge hal uidoneun anieosseoyo
I'll keep that in mind,명심하겠습니다,myeongsimhagetsseumnida
Thank you for waiting,기다려 주셔서 감사합니다,gidaryeo jusyeoseo gamsahamnida
I'm sorry for being late,늦어서 죄송합니다,neujeoseo joesonghamnida
Please come in,들어오세요,deureooseyo
Welcome to our home,어서 오세요,eoseo oseyo
Please make yourself comfortable,편하게 계세요,pyeonhage gyeseyo
I'll get going,이만 가보겠습니다,iman gabogetsseumnida
Thank you for the meal,잘 먹겠습니다,jal meokgetsseumnida
The meal was delicious,잘 먹었습니다,jal meogeosseumnida
Please speak slowly,천천히 말씀해 주세요,cheoncheonhi malsseumhae juseyo
Could you repeat that please,다시 말씀해 주시겠어요,dasi malsseumhae jusigesseoyo
I understand,알겠습니다,algetsseumnida
I will do my best,최선을 다하겠습니다,choeseoneul dahagetsseumnida
That's very kind of you,정말 친절하시네요,jeongmal chinjeolhasineyo
I'll be careful,조심하겠습니다,josimhagetsseumnida
Please don't worry,걱정하지 마세요,geokjeonghaji maseyo
I'm sorry for the trouble,번거롭게 해서 죄송합니다,beongeoreopge haeseo joesonghamnida
Have a good day,좋은 하루 보내세요,joeun haru bonaeseyo
Good night,안녕히 주무세요,annyeonghi jumuseyo
Please eat well,많이 드세요,mani deuseyo
Take care of your health,건강 조심하세요,geongang josimhaseyo
I'm sorry to hear that,그것 참 안됐네요,geugeot cham andwaenneyo
Congratulations,축하드립니다,chukadeurimnida
I wish you all the best,좋은 일만 있으시길 바랍니다,joeun ilman isseusigil baramnida
Please don't stand on ceremony,편하게 하세요,pyeonhage haseyo
I'll treat you with respect,존경합니다,jon-gyeonghamnida
Allow me to introduce myself,자기소개를 하겠습니다,jagisogaereul hagetsseumnida
Please accept my apology,사과를 받아 주세요,sagwareul bada juseyo
Thank you for understanding,이해해 주셔서 감사합니다,ihaehae jusyeoseo gamsahamnida
I'm indebted to you,신세를 많이 졌습니다,sinsereul mani jyeosseumnida
I'll remember your kindness,은혜를 잊지 않겠습니다,eunhyereul itji anketsseumnida
Please let me know if you need anything,필요한 것이 있으면 말씀하세요,piryohan geosi isseumyeon malsseumhaseyo
I'm sorry to keep you waiting,오래 기다리게 해서 죄송합니다,orae gidarige haeseo joesonghamnida
It was a pleasure meeting you,만나 뵐 수 있어서 좋았습니다,manna boel su isseoseo joasseumnida
Please come again,또 오세요,tto oseyo
I hope you have a safe trip,안전한 여행이 되세요,anjeonhan yeohaengi doeseyo
Thank you for your time,시간 내주셔서 감사합니다,sigan naejusyeoseo gamsahamnida
Please accept this small gift,작은 선물입니다,jageun seonmurimnida
I learned a lot from you,많이 배웠습니다,mani baewosseumnida
I look forward to seeing you again,다시 뵙겠습니다,dasi boepgetsseumnidaPoliteness makes a good impression,예의 바르면 좋은 인상을 줘요,yeui bareumyeon joeun insangeul jwoyo
