english_text,korean_text,romanization
Attention!,차렷!,charyeot
At ease,쉬어,swieo
Salute,경례,gyeongne
Fall in,집합,jiphap
Dismissed,해산,haesan
Report for duty,보고하겠습니다,bogohagesseumnida
Yes sir,충성,chungseong
Roger that,알겠습니다,algesseumnida
Stand guard,보초 서다,bocho seoda
March forward,앞으로 걷,apeuro geot
Basic military training,기초군사훈련,gichogungsahullyeon
Discharge date,전역일,jeonyeogil
Active duty soldier,현역 군인,hyeonyeok gunin
Military service,군 복무,gun bokmu
Boot camp,훈련소,hullyeonso
Leave of absence,휴가,hyuga
Guard duty,당직,dangjik
Rank and file,계급,gyegeup
Private first class,일병,ilbyeong
Corporal,상병,sangbyeong
Sergeant,병장,byeongjang
Platoon leader,소대장,sodaejang
Company commander,중대장,jungdaejang
Battalion,대대,daedae
Regiment,연대,yeondae
Division,사단,sadan
Barracks,막사,maksa
Mess hall,식당,sikdang
Military uniform,군복,gunbok
Combat boots,전투화,jeontuha
Dog tags,인식표,insikpyo
Rifle,소총,sochong
Hand grenade,수류탄,suryutan
Bulletproof vest,방탄조끼,bangtanjokki
Gas mask,방독면,bangdongmyeon
Military exercise,훈련,hullyeon
Physical training,체력 단련,cheoryeok dallyeon
Push-ups,팔굽혀펴기,palguphyeopyeogi
Sit-ups,윗몸일으키기,winmomireukkigi
Running in formation,구보,gubo
Wake-up call,기상,gisang
Lights out,소등,sodeung
Head count,점호,jeomho
Field rations,전투식량,jeontusikryang
Night march,야간 행군,yagan haenggun
Sentry post,초소,choso
Military police,헌병,heonbyeong
Reserve forces,예비군,yebigun
Enlistment,입대,ipdae
Conscription,징병,jingbyeong
Hometown visit leave,면회,myeonhoe
Care package,군 보급품,gun bogeuppum
D-day countdown,전역 카운트다운,jeonyeok kaunteudaun
Army base,군부대,gunbudae
Flag ceremony,국기 하강식,gukgi hagangshik
Military oath,군인 선서,gunin seonseo
Saluting the flag,거수경례,geoseugyeongne
Special forces,특전사,teukjeonsa
Chain of command,지휘 체계,jihwi chegye
Military ID,군인 신분증,gunin sinbunjeungMission complete
