english_text,korean_text,romanization
Cat,고양이,goyangi
Kitten,아기 고양이,agi goyangi
Meow,야옹,yaong
Purring,골골 소리,golgol sori
Cat cafe,고양이 카페,goyangi kape
Stray cat,길고양이,gilgoyangi
Indoor cat,실내 고양이,sillae goyangi
Outdoor cat,실외 고양이,siroe goyangi
Cat food,고양이 사료,goyangi saryo
Cat treats,고양이 간식,goyangi gansik
Litter box,화장실,hwajangsil
Cat litter,모래,morae
Scratching post,스크래처,seukeuraechio
Cat tower,캣타워,kaettawo
Cat toy,고양이 장난감,goyangi jangnangam
Cat bed,고양이 침대,goyangi chimdae
Catnip,캣닙,kaennip
Laser pointer,레이저 포인터,reijeo pointeo
Feather toy,깃털 장난감,gitteol jangnangam
Cat carrier,이동장,idongjang
Whiskers,수염,suyeom
Tail,꼬리,kkori
Paw,발,bal
Claw,발톱,baltop
Fur,털,teol
Belly,배,bae
Nose,코,ko
Ear,귀,gwi
Eye,눈,nun
Cat's eye,고양이 눈,goyangi nun
Grooming,그루밍,geureuming
Shedding,털 빠짐,teol ppajim
Hairball,헤어볼,heobol
Neutering,중성화,jungseonghwa
Vaccination,예방접종,yebangjeopjong
Microchip,마이크로칩,maikeurochip
Adoption,입양,ibyang
Cat personality,고양이 성격,goyangi seonggyeok
Aloof,도도한,dodohan
Playful,장난스러운,jangnanseuroun
Affectionate,애교 있는,aegyo inneun
Independent,독립적인,dongnipjeogin
Curious,호기심 많은,hogisim manheun
Lazy,게으른,geeureun
Nocturnal,야행성,yahaengseong
Cat breed,고양이 품종,goyangi pumjong
Korean Shorthair,코리안 숏헤어,korian syotheo
Persian,페르시안,pereusian
Siamese,샴,syam
Scottish Fold,스코티시 폴드,seukotisi poldeu
Russian Blue,러시안 블루,reosieon beullu
Bengal,벵갈,benggal
Maine Coon,메인쿤,meinkun
British Shorthair,브리티시 숏헤어,beuritisi syotheo
Ragdoll,래그돌,raegeubol
My cat is so cute,우리 고양이 너무 귀여워요,uri goyangi neomu gwiyeowoyo
The cat is sleeping,고양이가 자고 있어요,goyangiga jago isseoyo
The cat is purring,고양이가 골골거려요,goyangiga golgolgeoryeoyo
Don't touch the belly,배 만지면 안 돼요,bae manjimyeon an dwaeyo
The cat scratched me,고양이한테 긁혔어요,goyanghante geulkyeosseoyo
