english_text,korean_text,romanization
What is my fortune today?,오늘 운세가 어때?,oneul unsega eottae?
I checked my horoscope,운세를 봤어,unsereul bwasseo
Today is a lucky day,오늘은 운이 좋은 날이야,oneureun uni joeun nariya
I feel lucky today,오늘 운이 좋은 것 같아,oneul uni joeun geot gata
Bad luck follows me,나한테 안 좋은 일만 생겨,nahante an joeun ilman saenggyeo
Fortune favors the bold,운은 용감한 자에게 온다,uneun yonggamhan jaege onda
I have good luck with money,재물운이 좋아,jaemuluni joa
My love fortune is great,애정운이 좋아,aejeonguni joa
My career fortune looks positive,직장운이 좋아 보여,jikjanguni joa boyeo
My health fortune says to be careful,건강운에서 조심하라고 해,geonganguneso josimharago hae
Today is not my day,오늘은 내 날이 아니야,oneureun nae nari aniya
I drew a fortune slip at the temple,절에서 운세를 뽑았어,jeoreso unsereul ppobasseo
I got a great fortune,대길이 나왔어,daegiri nawasseo
I got a bad fortune,흉이 나왔어,hyungi nawasseo
Let us go get our fortunes read,운세 보러 가자,unse boreo gaja
The fortune teller said good things,점쟁이가 좋은 말 해줬어,jeomjaengiga joeun mal haejwosseo
I believe in fortune telling,점을 믿어,jeomeul mideo
I do not believe in fortune,운세를 안 믿어,unsereul an mideo
My blood type determines my personality,혈액형이 성격을 결정한다고 해,hyeoraekkyeongi seonggyeogeul gyeoljeonhandago hae
What blood type are you?,혈액형이 뭐예요?,hyeoraekkyeongi mwoyeyo?
Type A people are careful,A형은 꼼꼼하다고 해,eihyeongeun kkomkkomhadago hae
Type B people are free-spirited,B형은 자유로운 편이래,bihyeongeun jayuroun pyeonir ae
Type O people are outgoing,O형은 외향적이래,ohyeongeun oehyangjeogir ae
Type AB people are unique,AB형은 독특하다고 해,eibi hyeongeun dokteukhadago hae
My lucky number is seven,행운의 숫자는 7이야,haengunui sutjaneun chiriya
My lucky color is blue,행운의 색은 파란색이야,haengunui saegeun paransaegiya
I was born under a lucky star,나는 복이 많아,naneun bogi mana
Good fortune will come to you,좋은 운이 올 거야,joeun uni ol geoya
Luck is on my side today,오늘은 운이 나한테 있어,oneureun uni nahante isseo
I visited a fortune teller,점집에 다녀왔어,jeomjibe danyeowasseo
She read my palm,손금을 봐줬어,songoeumeul bwajwosseo
He read my face,관상을 봐줬어,gwansangeul bwajwosseo
My fortune says this year is good for marriage,올해 결혼운이 좋대,olhae gyeolhonuni jotdae
The fortune says to avoid traveling east,동쪽으로 여행을 피하래,dongjjogeuro yeohaengeul piharae
Wear red for good luck,빨간색을 입으면 운이 좋대,ppalgansaegeul ibeumyeon uni jotdae
Four is an unlucky number in Korea,한국에서 4는 불길한 숫자야,hangukeso saneun bulgilhan sutjaya
I have a lucky charm,행운의 부적이 있어,haengunui bujeogi isseo
Luck comes and goes,운은 왔다 갔다 해,uneun watda gatda hae
You make your own luck,운은 스스로 만드는 거야,uneun seuseuro mandeuneun geoya
Hard work brings good fortune,노력하면 운이 따라와,noryeokamyeon uni ttarawa
My fortune changes every year,운세는 매년 바뀌어,unseneun maenyeon bakkwieo
I check my fortune every morning,매일 아침 운세를 봐,maeil achim unsereul bwa
Do not tempt fate,운명을 시험하지 마,unmyeongeul siheomhaji ma
Everything happens for a reason,모든 일에는 이유가 있어,modeun ireneun iyuga isseo
It was meant to be,운명이었어,unmyeongieosseo
We were destined to meet,우리는 만날 운명이었어,urineun mannal unmyeongieosseo
What does my future hold?,내 미래가 어떻게 될까?,nae miraega eotteoke doelkka?
I trust my destiny,내 운명을 믿어,nae unmyeongeul mideo
Some things are beyond our control,어쩔 수 없는 일도 있어,eojjeol su eomneun ildo isseo
Fate has a plan for everyone,운명은 모두에게 계획이 있어,unmyeongeun moduege gyehoegi isseo
Stars guide our path,별이 우리의 길을 인도해,byeori uriui gireul indohae
My fortune says big changes are coming,큰 변화가 온다고 운세에서 말해,keun byeonhwaga ondago unseeseo malhae
Positive energy attracts good luck,긍정적 에너지가 행운을 끌어와,geungjeongjeok eneojiga haenguneul kkeureo wa
I hope for a fortunate year,좋은 한 해가 되길 바라,joeun han haega doegil bara
Gratitude brings more blessings,감사하면 더 좋은 일이 와,gamsahamyeon deo joeun iri wa
My fortune slip said great luck ahead,운세 종이에 대길이라고 나왔어,unse jongie daegilirago nawasseo
Keep a positive mindset for good fortune,좋은 마음가짐이 행운을 불러,joeun maeumgajimi haenguneul bulleo
Fortune telling is a long tradition,점보기는 오랜 전통이야,jeombogineun oraen jeontongia
Every day is a new chance for luck,매일이 새로운 행운의 기회야,maeiri saeroun haengunui gihooeya
Good luck to you,행운을 빌어,haenguneul bireo
