english_text,korean_text,romanization
Hello (Jeju),혼저 옵서예,honjeo opseoyae
What are you doing? (Jeju),무사 허영?,musa heoyeong
Thank you (Jeju),고맙수다,gomapsuda
I don't know (Jeju),몰르쿠다,molreukuda
Where are you going? (Jeju),어디 감수과?,eodi gamsgwga
Let's go (Jeju),감서,gamseo
It's delicious (Jeju),맛좋수다,matjosuda
That's right (Jeju),경허주,gyeonghaeoju
I'm hungry (Jeju),배곱수다,baegopsuda
Come here (Jeju),이디 옵서,idi opseo
Don't do that (Jeju),그리 허지 마라,geuri heoji mara
It's cold (Jeju),추웁수다,chuupsuda
Good morning (Jeju),안녕허우꽈,annyeongheowukkwa
I'm tired (Jeju),피곤허우다,pigonheouda
I miss you (Jeju),보고십수다,bogosipsuda
Be careful (Jeju),조심허라,josimheora
It's hot (Jeju),더웁수다,deoupsuda
See you later (Jeju),또 봅서,tto bopseo
What is this? (Jeju),이건 무시꼬?,igeon musikko
That's expensive (Jeju),비싸수다,bissasuda
I like it (Jeju),좋수다,josuda
Sit down (Jeju),앉앙 봅서,anjang bopseo
I'm okay (Jeju),괜찮수다,gwaenchansuda
Wait a moment (Jeju),족금만 기다려봅서,jokgeumman gidaryeobopseo
Are you okay? (Jeju),괜찮수과?,gwaenchansugwa
It's windy (Jeju),바람 불수다,baram bulsuda
Hurry up (Jeju),빨리 허라,ppalli heora
That person (Jeju),저 사름,jeo sareum
I'm going home (Jeju),집이 감수다,jibi gamsuda
Eat a lot (Jeju),몬이 먹으라,moni meoogeura
Stop it (Jeju),그만허라,geumanhera
It hurts (Jeju),아프수다,apeusuda
Have you eaten? (Jeju),밥 먹었수과?,bap meogeossugwa
I'll do it (Jeju),내가 허쿠다,naega heokuda
That's funny (Jeju),우습수다,useubsuda
I'm sorry (Jeju),미안허우다,mianheouda
How much is this? (Jeju),이거 얼마우꽈?,igeo eolmaukwa
Good night (Jeju),잘 자쿠다,jal jakuda
I'm sleepy (Jeju),잠 오쿠다,jam okuda
It's raining (Jeju),비 옵수다,bi opsuda
Please give me this (Jeju),이거 줍서,igeo jupseo
Take care (Jeju),몸 성히 허라,mom seonghi heora
It's beautiful (Jeju),고웁수다,goupsuda
Long time no see (Jeju),오래간만이우다,oraegannaniuda
Who is that? (Jeju),저건 누게우꽈?,jeogeon nugeukwa
Let's eat (Jeju),밥 먹읍서,bap meogeubseo
I'm full (Jeju),배부르수다,baebureusuda
What time? (Jeju),몇 시우꽈?,myeot siukwa
Help me (Jeju),도와줍서,dowajupseo
It's far (Jeju),멀수다,meolsuda
The sea is beautiful (Jeju),바당이 곱수다,badangi gopsuda
Tangerine is sweet (Jeju),감귤이 달수다,gamgyuri dalsuda
The wind is strong (Jeju),바람이 세수다,barami sesuda
I came from Seoul (Jeju),서울에서 왔수다,seoureseo watsuda
Jeju is the best (Jeju),제주가 최고우다,jejuga choigouda
I want to rest (Jeju),쉬고 십수다,swigo sipsuda
Please speak slowly (Jeju),천천히 말해줍서,cheoncheonhi malhaejupseo
It's really good (Jeju),하영 좋수다,hayeong josuda
Please help me (Jeju),혼저 도와줍서,honjeo dowajupseo
Goodbye (Jeju),잘 감서,jal gamseoPlease come visit again
