english_text,korean_text,romanization
I woke up early,일찍 일어났어요,iljjik ireonasseoyo
I overslept,늦잠 잤어요,neutjam jasseoyo
I brushed my teeth,양치질했어요,yangchijilhaesseoyo
I washed my face,세수했어요,sesuhaesseoyo
I took a shower,샤워했어요,syawohaesseoyo
I got dressed,옷을 입었어요,oseul ibeosseoyo
I had breakfast,아침 먹었어요,achim meogeosseoyo
I'm going to work,출근해요,chulgeunhaeyo
I'm home,집에 왔어요,jibe wasseoyo
I'm going to bed,자러 갈게요,jareo galgeyo
I'm doing laundry,빨래하고 있어요,ppallaehago isseoyo
I'm cleaning the house,집 청소하고 있어요,jip cheongsohago isseoyo
I'm cooking dinner,저녁 만들고 있어요,jeonyeok mandeulgo isseoyo
I'm watching TV,텔레비전 보고 있어요,tellebijeon bogo isseoyo
I'm taking a nap,낮잠 자고 있어요,natjam jago isseoyo
Time to wake up,일어날 시간이에요,irieonal siganieyo
I need to do the dishes,설거지해야 해요,seolgeojihaeya haeyo
I'm vacuuming,청소기 돌리고 있어요,cheongsogi dolligo isseoyo
I'm taking out the trash,쓰레기 버리러 가요,sseuregi beorireo gayo
I went grocery shopping,장 봤어요,jang bwasseoyo
I'm watering the plants,화분에 물 주고 있어요,hwabune mul jugo isseoyo
I organized my room,방 정리했어요,bang jeongrihaesseoyo
I made the bed,이불 정리했어요,ibul jeongrihaesseoyo
I'm drying my hair,머리 말리고 있어요,meori malligo isseoyo
I put on makeup,화장했어요,hwajanghaesseoyo
I ironed my clothes,다림질했어요,darimjilhaesseoyo
I hung up the laundry,빨래 널었어요,ppallae neoreosseoyo
I set the alarm,알람 맞춰놨어요,allam matchuonowasseoyo
The alarm went off,알람이 울렸어요,allami ullyeosseoyo
I turned off the lights,불 껐어요,bul kkeosseoyo
I locked the door,문 잠갔어요,mun jamgasseoyo
I opened the window,창문 열었어요,changmun yeoreosseoyo
I fed my pet,반려동물 밥 줬어요,banlyeodongmul bap jwosseoyo
I checked my phone,핸드폰 확인했어요,haendeupon hwaginhaesseoyo
I walked the dog,강아지 산책시켰어요,gangaji sanchaeksikyeosseoyo
I exercised in the morning,아침에 운동했어요,achime undongheaseoyo
I commuted by subway,지하철로 출근했어요,jihacheolro chulgeunhaesseoyo
I'm stuck in traffic,길이 막혀요,giri makhyeoyo
I arrived at work,회사에 도착했어요,hoesae dochakhaesseoyo
I'm leaving work now,지금 퇴근해요,jigeum toegeunhaeyo
I'm exhausted today,오늘 너무 피곤해요,oneul neomu pigonhaeyo
I need some rest,좀 쉬어야 해요,jom swieoya haeyo
I'm staying home today,오늘은 집에 있어요,oneureun jibe isseoyo
I'm relaxing on the couch,소파에서 쉬고 있어요,sopaeseo swigo isseoyo
I'm reading a book,책 읽고 있어요,chaek ilgo isseoyo
I'm listening to music,음악 듣고 있어요,eumak deutgo isseoyo
I'm ordering food online,음식 배달 주문하고 있어요,eumsik baedal jumunhago isseoyo
I just got out of the shower,방금 샤워 끝났어요,banggeum syawo kkeunnasseoyo
I'm getting ready to go out,나갈 준비하고 있어요,nagal junbihago isseoyo
What should I wear today?,오늘 뭐 입지?,oneul mwo ipji
I need to buy groceries,식료품 사야 해요,singnyopum saya haeyo
I forgot my keys,열쇠 깜빡했어요,yeolsoe kkamppakaesseoyo
The electricity went out,정전이에요,jeongjeonieyo
The water heater isn't working,온수기가 고장났어요,onsugiga gojangnasseoyo
I have to do chores,집안일 해야 해요,jibanil haeya haeyo
My house is messy,집이 지저분해요,jibi jijeobunhaeyo
I'm redecorating my room,방 꾸미고 있어요,bang kkumigo isseoyo
Weekend mornings are the best,주말 아침이 최고예요,jumal achimi choegoyeyo
I like staying home,집에 있는 게 좋아요,jibe inneun ge joayo
Home sweet home,역시 집이 최고야,yeoksi jibi choegoya
