english_text,korean_text,romanization
Congratulations on graduating,졸업을 축하해,joreobeul chukahae
I finally graduated,드디어 졸업했어,deudieo joreuphaesseo
Graduation ceremony is tomorrow,졸업식이 내일이야,joreopssigi naeiriya
I am wearing a graduation gown,학사모를 쓰고 있어,haksamo reul sseugo isseo
I feel emotional about graduating,졸업이라 감정이 복잡해,joreobira gamjeongi bokjapae
I will miss my school days,학교 다닌 날들이 그리울 거야,hakgyo danin naldeuri griul geoya
I made lifelong friends here,여기서 평생 친구를 만들었어,yeogiseo pyeongsaeng chingureul mandeureo sseo
Thank you to all my teachers,선생님들께 감사해요,seonsaengnimdeulkke gamsahaeyo
I could not have done it without you,너 없이는 못 했을 거야,neo eopsineun mot haesseul geoya
The graduation speech was touching,졸업 연설이 감동적이었어,joreop yeonseori gamdongjeogiesseo
I am the class representative,저는 졸업생 대표예요,jeoneun joreopssaeng daepyoyeyo
We threw our caps in the air,학사모를 하늘로 던졌어,haksamoreul haneulro deonjyeosseo
I received my diploma,졸업장을 받았어,joreopjangeul badasseo
I graduated with honors,우등으로 졸업했어,udeongeuro joreuphaesseo
I graduated at the top of my class,수석으로 졸업했어,suseogeuro joreuphaesseo
My parents came to the ceremony,부모님이 졸업식에 오셨어,bumonimi joreopssige osyeosseo
I gave my parents flowers,부모님께 꽃을 드렸어,bumonimkke kkocheul deuryeosseo
We took lots of photos,사진을 많이 찍었어,sajineul mani jjigeosseo
I cried during the ceremony,졸업식에서 울었어,joreopssigeso ureosseo
Everyone was crying,다들 울었어,dadeul ureosseo
I cannot believe it is over,끝났다는 게 믿어지지 않아,kkeunnatdaneun ge mideojiji ana
Four years went by so fast,4년이 정말 빨리 지나갔어,sanyeoni jeongmal ppalli jinagasseo
I am ready for the next chapter,다음 단계를 위한 준비가 됐어,daeum dangyereul wihan junbiga dwaesseo
What are your plans after graduation?,졸업 후 계획이 뭐야?,joreop hu gyehoegi mwoya?
I am going to graduate school,대학원에 갈 거야,daehagwone gal geoya
I will start looking for a job,취업 준비를 시작할 거야,chwiop junbireul sijakhal geoya
I want to take a gap year,갭이어를 하고 싶어,gaebieoreul hago sipeo
I am going to travel after graduating,졸업하고 여행 갈 거야,joreophago yeohaeng gal geoya
I feel both happy and sad,기쁘면서도 슬퍼,gippeumyeonseodo seulpeo
The yearbook has all our memories,졸업앨범에 추억이 가득해,joreop aelbeome chueogi gadeukae
Let us stay in touch,계속 연락하자,gyesok yeollakaja
Do not be a stranger,연락 끊지 마,yeollak kkeunchi ma
I will never forget this school,이 학교를 절대 잊지 않을 거야,i hakgyoreul jeoldae itji aneul geoya
The last day of school was bittersweet,마지막 등교가 달콤 씁쓸했어,majimak deunggyoga dalkom sseupssseulhaesseo
I cleaned out my locker,사물함을 비웠어,samulhameul biwosseo
I returned my textbooks,교과서를 반납했어,gyogwaseoreul bannaphasseo
The school looks different on graduation day,졸업하는 날 학교가 다르게 보여,joreophaneun nal hakgyoga dareuge boyeo
I received an award at graduation,졸업식에서 상을 받았어,joreopssigeso sangeul badasseo
My favorite teacher hugged me,좋아하는 선생님이 안아주셨어,joahaneun seonsaengnimi anajusyeosseo
We sang the school song one last time,교가를 마지막으로 불렀어,gyogareul majimageurou bulleosseo
I am so proud of our class,우리 반이 정말 자랑스러워,uri bani jeongmal jarangseureuwo
High school graduation is a big milestone,고등학교 졸업은 큰 이정표야,godeunghakgyo joreobeun keun ijjeongpyoya
University graduation means becoming an adult,대학 졸업은 어른이 되는 거야,daehak joreobeun eoreuni doeneun geoya
I feel nervous about the future,미래가 걱정돼,miraega geokjeongdwae
But I am also excited,하지만 설레기도 해,hajiman seollgido hae
We had an amazing class reunion already,벌써 동창회를 했어,beolsseo dongchanghoereul haesseo
I keep my graduation photo on my desk,졸업 사진을 책상에 놔뒀어,joreop sajineul chaeksange nwadwosseo
Graduation is a beginning not an end,졸업은 끝이 아니라 시작이야,joreobeun kkeuchi anira sijagia
I am thankful for everything,모든 것에 감사해,modeun geose gamsahae
Go out and conquer the world,세상을 향해 나아가자,sesangeul hyanghae naagaja
The future is bright,미래는 밝아,miraeneun balga
Cheers to new beginnings,새로운 시작을 위해 건배,saeroun sijageul wihae geonbae
We did it together,우리 함께 해냈어,uri hamkke haenaesseo
Every ending is a new beginning,모든 끝은 새로운 시작이야,modeun kkeuteun saeroun sijagia
I am a graduate now,나 이제 졸업생이야,na ije joreopssaengiya
Class of 2026 forever,2026 졸업생 영원히,icheonisipyuk joreopssaeng yeongwonhi
Thank you school for everything,학교에 모든 것을 감사해,hakgyoe modeun geoseul gamsahae
Until we meet again,다시 만날 때까지,dasi mannal ttaekkaji
Here is to the future,미래를 위하여,miraereul wihayeo
I will make everyone proud,모두를 자랑스럽게 만들 거야,modureul jarangseureopge mandeul geoya
