english_text,korean_text,romanization
Thank you,감사합니다,gamsahamnida
Thanks,고마워요,gomawoyo
Thank you so much,정말 감사합니다,jeongmal gamsahamnida
I appreciate it,감사드려요,gamsadeuryeoyo
I'm grateful,감사해요,gamsahaeyo
Thank you for everything,모든 것에 감사해요,modeun geose gamsahaeyo
Thank you for your help,도움 주셔서 감사해요,doum jusyeoseo gamsahaeyo
Thank you for your time,시간 내주셔서 감사해요,sigan naejusyeoseo gamsahaeyo
Thank you for listening,들어주셔서 감사해요,deureojusyeoseo gamsahaeyo
Thank you for understanding,이해해 주셔서 감사해요,ihaehae jusyeoseo gamsahaeyo
Thank you for being there,곁에 있어줘서 고마워요,gyeote isseojwoseo gomawoyo
Thank you for caring,신경 써주셔서 감사해요,singyeong sseojusyeoseo gamsahaeyo
Thank you for your support,응원해 주셔서 감사해요,eungwonhae jusyeoseo gamsahaeyo
Thank you for your patience,기다려 주셔서 감사해요,gidaryeo jusyeoseo gamsahaeyo
Thank you for the gift,선물 감사해요,seonmul gamsahaeyo
Thank you for the meal,식사 감사합니다,siksa gamsahamnida
Thank you for your kindness,친절해 주셔서 감사해요,chinjeolhae jusyeoseo gamsahaeyo
Thank you for teaching me,가르쳐 주셔서 감사해요,gareuchyeo jusyeoseo gamsahaeyo
Thank you teacher,선생님 감사합니다,seonsaengnim gamsahamnida
Thank you Mom,엄마 고마워요,eomma gomawoyo
Thank you Dad,아빠 고마워요,appa gomawoyo
Thank you friend,친구야 고마워,chinguya gomawo
Thank you dear,자기야 고마워,jagiya gomawo
Thank you for being my friend,내 친구여서 고마워,nae chinguyeoseo gomawo
Thank you for believing in me,나를 믿어줘서 고마워,nareul mideojwoseo gomawo
Thank you for the memories,추억을 만들어줘서 고마워,chueogeul mandeuryeojwoseo gomawo
Thank you for everything you do,하는 모든 것에 감사해요,haneun modeun geose gamsahaeyo
I don't know how to thank you,어떻게 감사를 드려야 할지,eotteoke gamsareul deuryeoya halji
Words can't express my gratitude,말로 다 표현할 수 없어요,mallo da pyohyeonhal su eopseoyo
You're too kind,너무 친절하세요,neomu chinjeolhaseyo
I owe you one,신세 졌어요,sinse jyeosseoyo
I'll never forget this,이것은 절대 잊지 않을게요,igeoseun jeoldae itji aneulgeyo
From the bottom of my heart,진심으로,jinsimeuro
With all my heart,온 마음을 다해,on maeumeul dahae
Sincere thanks,진심으로 감사해요,jinsimeuro gamsahaeyo
Heartfelt gratitude,진심 어린 감사,jinsim eorin gamsa
Gratitude journal,감사 일기,gamsa ilgi
Being grateful,감사하는 마음,gamsahaneun maeum
Count your blessings,복을 세어보세요,bogeul seeoboseyo
Appreciate the little things,작은 것에 감사하세요,jageun geose gamsahaseyo
Gratitude changes everything,감사가 모든 것을 바꿔요,gamsaga modeun geoseul bakkwoyo
Thank you for today,오늘에 감사해요,oneure gamsahaeyo
Thank you for this moment,이 순간에 감사해요,i sungane gamsahaeyo
Life is a gift,삶은 선물이에요,salmeun seonmurieyo
Be thankful every day,매일 감사하세요,maeil gamsahaseyo
Gratitude makes you happy,감사하면 행복해요,gamsamyeon haengbokhaeyo
Thank you for reading,읽어주셔서 감사해요,ilgeojusyeoseo gamsahaeyo
Thank you for watching,시청해 주셔서 감사해요,sicheonghae jusyeoseo gamsahaeyo
Thank you for learning with me,함께 배워주셔서 감사해요,hamkke baewojusyeoseo gamsahaeyo
Thank you for your effort,노력에 감사해요,noryeoge gamsahaeyo
I'm lucky to have you,당신이 있어서 행운이에요,dangsini isseoseo haengwinieyo
Thank you for being you,당신이어서 고마워요,dangsinieoseo gomawoyo
You make the world better,당신이 세상을 더 좋게 만들어요,dangsini sesangeul deo jokge mandeureoyo
Thank you for your love,사랑에 감사해요,sarange gamsahaeyo
Thank you always,항상 감사해요,hangsang gamsahaeyo
Gratitude is the best attitude,감사가 최고의 태도예요,gamsaga choegoui taedoyeyo
Thank you for this journey,이 여정에 감사해요,i yeojeonge gamsahaeyo
Forever grateful,영원히 감사해요,yeongwonhi gamsahaeyo
A big thank you,큰 감사를 드려요,keun gamsareul deuryeoyo
Thank you from Korea,한국에서 감사를 전해요,hangukeseo gamsareul jeonhaeyo
