english_text,korean_text,romanization
Arcade,오락실,orakssil
Game center,게임센터,geimscenteo
Claw machine,인형 뽑기,inhyeong ppopgi
Coin pusher,동전 밀기,dongjeon milgi
Racing game,레이싱 게임,reising geim
Shooting game,슈팅 게임,syuting geim
Fighting game,격투 게임,gyeoktu geim
Rhythm game,리듬 게임,rideum geim
Dance game,댄스 게임,daenseu geim
Basketball game,농구 게임,nonggu geim
Air hockey,에어 하키,eeo haki
Pinball,핀볼,pinbol
Token,토큰,tokeun
Coin,동전,dongjeon
Insert coin,동전 투입,dongjeon tuip
Start button,시작 버튼,sijak beoteun
Joystick,조이스틱,joiseutik
Button mashing,버튼 연타,beoteon yeonta
High score,최고 점수,choego jeomsu
New record,신기록,singirok
Game over,게임 오버,geim obeo
Continue,컨티뉴,keontinyu
Extra life,추가 목숨,chuga moksum
Level up,레벨 업,rebel eop
Boss stage,보스 스테이지,boseu seuteiji
Final stage,마지막 스테이지,majimak seuteiji
Multiplayer,멀티플레이어,meoltipeulleieo
Versus mode,대전 모드,daejeon modeu
Cooperative mode,협동 모드,hyeopdong modeu
Single player,싱글 플레이,singeul peullei
Prize,경품,gyeongpum
Stuffed animal,인형,inhyeong
Candy,사탕,satang
Sticker,스티커,seutikeo
Keychain,키링,kiring
Point card,포인트 카드,pointeu kadeu
Ticket,티켓,tiket
Redemption counter,교환 창구,gyohwan changgu
I won,이겼다,igyeotda
I lost,졌다,jyeotda
One more try,한 번 더,han beon deo
So close,아깝다,akkapda
Almost got it,거의 됐는데,geoui dwaenneunde
Let me try,나도 해볼래,nado haebolrae
Your turn,네 차례,ne charye
My turn,내 차례,nae charye
Watch this,이것 봐,igeot bwa
I'm good at this,나 이거 잘해,na igeo jalhae
This is rigged,이거 조작이야,igeo jogagiya
One more game,한 게임 더,han geim deo
Let's go to the arcade,오락실 가자,orakssil gaja
This is so fun,이거 진짜 재밌다,igeo jinjja jaemitda
I'm addicted,중독됐어,jungdokdwaesseo
I spent all my coins,동전 다 썼어,dongjeon da sseosseo
Let's play together,같이 하자,gachi haja
I got the highest score,최고 점수 달성,choego jeomsu dalseong
I finally caught it,드디어 뽑았다,deudieo ppobatda
The claw is weak,집게가 약해,jipgega yakae
Let's exchange the tickets,티켓 교환하자,tiket gyohwanhaja
Best day at the arcade,오락실 최고의 날,orakssil choegoui nal
