english_text,korean_text,romanization
I'm a lawyer,저는 변호사예요,jeoneun byeonhosayeyo
I'll take the case,제가 이 사건을 맡을게요,jega i sageoneul mateulgeyo
Justice must be served,정의는 실현되어야 해,jeonguineun silhyeondoeoya hae
The truth will come out,진실은 반드시 밝혀져,jinsireun bandeusi balkhyeojyeo
I have evidence,증거가 있어,jeunggeo-ga isseo
This is proof,이게 증거야,ige jeunggeoya
I'll expose the corruption,부패를 폭로할 거야,bupaereul poknohal geoya
They can't get away with this,그들이 이걸 무사히 넘길 수 없어,geudeuri igeol musahi neomgil su eopseo
Follow the money,돈의 흐름을 따라가,done heureumeul ttaraga
Something doesn't add up,뭔가 앞뒤가 안 맞아,mwonga apdwiga an maja
I smell something fishy,수상한 냄새가 나,susanghan naemsaega na
Trust your instincts,직감을 믿어,jikgameul mideo
The enemy of my enemy is my friend,내 적의 적은 내 편이야,nae jeogui jeogeun nae pyeoniya
Let's join forces,힘을 합치자,himeul hapchija
We're stronger together,함께하면 더 강해,hamkkhamyeon deo ganghae
I have a plan,계획이 있어,gyehoegi isseo
Phase one is complete,1단계 완료,ildangye wallyo
Move to phase two,2단계로 넘어가자,idangyero neomeogaja
Everything is going according to plan,모든 게 계획대로야,modeun ge gyehoekdaeroya
I didn't see that coming,그건 예상 못 했어,geugeon yesang mot haesseo
Plot twist,반전이다,banjeonida
I was wrong about you,당신을 잘못 판단했어요,dangsineul jalmot pandanhaesseoyo
You're not who I thought you were,생각했던 사람이 아니었어,saenggakhaetdeon sarami anieosseo
Appearances can be deceiving,겉모습에 속지 마,geonmoseube sokji ma
Everyone has secrets,누구나 비밀이 있어,nuguna bimiri isseo
I'll find out the truth,진실을 밝혀낼 거야,jinsireul balkhyeonael geoya
Don't underestimate me,나를 얕보지 마,nareul yatboji ma
I'm always one step ahead,나는 항상 한 발 앞서 있어,naneun hangsang han bal apseo isseo
Checkmate,체크메이트,chekeumateu
I won this round,이번 판은 내가 이겼어,ibeon paneun naega igyeosseo
The war isn't over,전쟁은 끝나지 않았어,jeonjaengeun kkeunnaji anasseo
I'll have the last laugh,마지막에 웃는 자가 이기는 거야,majimage unneun jaga igineun geoya
Revenge is best served cold,복수는 차갑게,boksuneun chagapge
I don't seek revenge,복수를 원하는 게 아니야,boksureul wonhaneun ge aniya
I seek justice,정의를 원하는 거야,jeong-uireul wonhaneun geoya
The pen is mightier than the sword,칼보다 펜이 강하다,kalboda peni ganghada
Knowledge is power,아는 것이 힘이야,aneun geosi himiya
I'll protect the innocent,무고한 사람을 지킬 거야,mugohan sarameul jikil geoya
Nobody is above the law,법 위에 있는 사람은 없어,beop wie inneun sarameun eopseo
Crime doesn't pay,범죄는 대가를 치러,beomjoeneun daegareul chireo
I'll make them pay,대가를 치르게 할 거야,daegareul chiruge hal geoya
The verdict is guilty,유죄 판결,yujoe pangyeol
Order in the court,법정 질서를 지키세요,beopjeong jilseoreul jikiseyo
I object,이의 있습니다,iui itseumnida
Sustained,인정합니다,injeongamnida
Overruled,기각합니다,gigakamnida
The defendant is not guilty,피고인은 무죄입니다,pigoin-eun mujoeimnida
Case closed,사건 종결,sageon jonggyeol
I keep my promises,나는 약속을 지켜,naneun yaksogeul jikyeo
Loyalty above everything,충성이 최우선이야,chungseong-i choeuseoni-ya
I'll never betray my people,내 사람들을 절대 배신 안 해,nae saramdeureul jeoldae baesin an hae
We fight for what's right,우리는 옳은 것을 위해 싸워,urineun oreun geoseul wihae ssawo
Victory tastes sweet,승리의 맛은 달콤해,seungnire maseun dalkomhae
The battle is won but the war continues,전투에서 이겼지만 전쟁은 계속돼,jeontuaeseo igyeotjiman jeonjaengeun gyesokdwae
Darkness cannot defeat the light,어둠은 빛을 이길 수 없어,eodumeun bicheul igil su eopseo
Good will always prevail,선은 반드시 이겨,seoneun bandeusi igyeo
To justice,정의를 위하여,jeong-uireul wihayeo
I am Vincenzo,나는 빈센조야,naneun binsen-joya
In the end truth wins,결국 진실이 이기는 거야,gyeolguk jinsiri igineun geoya
Never mess with me,나를 건드리지 마,nareul geondeuliji ma
