english_text,korean_text,romanization
When is the exam?,시험이 언제야?,siheomi eonjeya?
The exam is next week,시험이 다음 주야,siheomi daeum juya
I am nervous about the exam,시험이 긴장돼,siheomi ginjangdwae
I studied all night,밤새 공부했어,bamsae gongbuhaesseo
I pulled an all-nighter,밤을 새웠어,bameul saewosseo
The exam covers chapters one through five,시험 범위는 1장부터 5장까지야,siheom beomwineun iljangbuteo ojangkkajiya
I need to memorize this,이거 외워야 해,igeo oewoya hae
I cannot remember anything,아무것도 기억이 안 나,amugeotdo gieoqi an na
My mind went blank,머리가 하얘졌어,meoriga hayaejyeosseo
I think I failed the exam,시험 망한 것 같아,siheom manghan geot gata
The exam was really hard,시험이 정말 어려웠어,siheomi jeongmal eoryeowosseo
The exam was easier than expected,시험이 생각보다 쉬웠어,siheomi saenggakboda swiwosseo
I guessed on most questions,대부분 찍었어,daebubun jjigeosseo
I was lucky with multiple choice,객관식에서 운이 좋았어,gaekgwansigeseo uni joasseo
The essay questions were tough,서술형이 어려웠어,seosulhyeongi eoryeowosseo
I ran out of time,시간이 부족했어,sigani bujokhaesseo
I finished early,일찍 끝냈어,iljjik kkeutnaesseo
I double-checked my answers,답을 다시 확인했어,dabeul dasi hwaginhaesseo
When do the results come out?,성적이 언제 나와?,seongjeogi eonje nawa?
I got a perfect score,만점 받았어,manjeom badasseo
I passed the exam,시험에 합격했어,siheome hapgyeokhaesseo
I failed the exam,시험에 떨어졌어,siheome tteoreojyeosseo
My score improved,점수가 올랐어,jeomsuga ollasseo
My score dropped,점수가 떨어졌어,jeomsuga tteoreojyeosseo
I need to retake the test,재시험을 봐야 해,jaesiheomeul bwaya hae
The passing grade is sixty,합격 기준은 60점이야,hapgyeok gijuneun yuksipjjeomiya
I ranked first in class,반에서 일등을 했어,baneseo ildeungeul haesseo
The curve helped me,커브 덕분에 점수가 올랐어,keobeu deokbune jeomsuga ollasseo
I need to study smarter not harder,더 열심히가 아니라 더 효율적으로 공부해야 해,deo yeolsimhiga anira deo hyoyuljeogeuro gongbuhaeya hae
I made a study plan,공부 계획을 세웠어,gongbu gyehoekeul sewosseo
I am cramming for the test,벼락치기 중이야,byeorakchigi jungiya
Do not cram at the last minute,벼락치기하지 마,byeorakchigihaji ma
Review notes regularly,정기적으로 복습해,jeonggijeogeuro bokseupae
Practice problems help a lot,문제 풀이가 많이 도움이 돼,munje puriga mani doumi dwae
Past exams are useful,기출문제가 유용해,gichulmunjega yuyonghae
I solved past exam questions,기출문제를 풀었어,gichulmunjereul pureosseo
The midterm is in two weeks,중간고사가 2주 후야,jungganggosaga iju huya
Finals week is stressful,기말고사 기간이 스트레스야,gimalgosa gigani seutreuseuya
I have three exams in one day,하루에 시험이 세 개야,harue siheomi se gaeya
The entrance exam is the most important,입학시험이 제일 중요해,ipaksiheomi jeil jungyohae
The college entrance exam is in November,수능이 11월이야,suneungi sibirworiya
I am preparing for the CSAT,수능 준비를 하고 있어,suneung junbireul hago isseo
Mock exams help with preparation,모의고사가 준비에 도움이 돼,mouigosaga junbie doumi dwae
I scored well on the mock exam,모의고사에서 잘 봤어,mouigosaeseo jal bwasseo
Certification exams are getting popular,자격증 시험이 인기야,jagyeokjeung siheomi ingiya
I passed the Korean proficiency test,한국어능력시험에 합격했어,hangugeo neungnyeoksiheome hapgyeokhaesseo
TOPIK is the Korean language test,토픽이 한국어 시험이야,topigi hangugeo siheomiya
I am aiming for TOPIK level six,토픽 6급을 목표로 해,topik yukgeup mogpyoro hae
The listening section was easy,듣기 파트가 쉬웠어,deutgi patreuga swiwosseo
The reading section was difficult,읽기 파트가 어려웠어,ilgi patreuga eoryeowosseo
The writing section took the longest,쓰기 파트가 제일 오래 걸렸어,sseugi patreuga jeil orae geollyeosseo
Open-book exams are rare,오픈북 시험은 드물어,opeonbuk siheomeun deumureo
Group projects count as exam grades too,조별 과제도 시험 성적에 포함돼,jobyeol gwajedo siheom seongjjoge pohamdwae
I need to raise my GPA,학점을 올려야 해,hakjjeomeul ollyeoya hae
Exam season is always tough,시험 기간은 항상 힘들어,siheom giganeun hangsang himdeulo
Let us celebrate after exams,시험 끝나면 축하하자,siheom kkeunnamyeon chukahaja
I will treat myself after the test,시험 끝나면 나한테 선물할 거야,siheom kkeunnamyeon nahante seonmulhal geoya
Good luck on your exam,시험 잘 봐,siheom jal bwa
You will do great,잘할 수 있을 거야,jalhal su isseul geoya
Do your best on the exam,시험에 최선을 다해,siheome choeseoneul dahae
