english_text,korean_text,romanization
Tteokbokki,떡볶이,tteokbokki
Fish cake skewers,어묵꼬치,eomukkkochi
Sundae (Korean blood sausage),순대,sundae
Hotteok (sweet pancake),호떡,hotteok
Bungeoppang (fish-shaped bread),붕어빵,bungeoppang
Gyeranppang (egg bread),계란빵,gyeranppang
Tornado potato,회오리감자,hoeorigamja
Korean corn dog,핫도그,hatdogeu
Fried chicken,닭강정,dakgangjeong
Gimbap,김밥,gimbap
Odeng (fishcake soup),오뎅,odeng
Twigim (Korean tempura),튀김,twigim
Dakkochi (chicken skewer),닭꼬치,dakkkochi
Sundae with tteokbokki,순대떡볶이,sundaetteokbokki
Soondae soup,순대국,sundaeguk
Beondegi (silkworm pupae),번데기,beondegi
Mandu (dumplings),만두,mandu
Fried mandu,군만두,gunmandu
Steamed mandu,찐만두,jjinmandu
Jeon (Korean pancake),전,jeon
Pajeon (green onion pancake),파전,pajeon
Bindaetteok (mung bean pancake),빈대떡,bindaetteok
Hweori gamja (spiral potato),회오리감자,hoeorigamja
Roasted sweet potato,군고구마,gungoguma
Roasted chestnuts,군밤,gunbam
Ice cream in a fish shape,붕어빵 아이스크림,bungeoppang aiseukeurim
Bingsu (shaved ice),빙수,bingsu
Patbingsu (red bean shaved ice),팥빙수,patbingsu
Tanghulu (candied fruit),탕후루,tanghuru
Churros,츄러스,chyureoseu
Waffle,와플,wapeul
Eomuk tang (fishcake broth),어묵탕,eomuktang
Kkochi (skewers),꼬치,kkochi
Spicy rice cake,매운 떡볶이,maeun tteokbokki
Rose tteokbokki,로제떡볶이,rojetteokbokki
Cheese tteokbokki,치즈떡볶이,chijeuttteokbokki
Cupbap (cup rice),컵밥,keopbap
Sotteok sotteok (sausage rice cake),소떡소떡,sotteoksotteok
Toast (Korean style),토스트,toseuteu
Ttangkong ppang (peanut bread),땅콩빵,ttangkongppang
Hodugwaja (walnut cake),호두과자,hodugwaja
Yakgwa (honey cookie),약과,yakgwa
Bungeo ppang with cream,크림붕어빵,keurimbungeoppang
Dakgalbi (spicy chicken),닭갈비,dakgalbi
Tteongsim kkochi (beef skewer),쇠고기꼬치,soegogi-kkochi
Korean street corn,옥수수구이,oksusugui
Roasted squid,오징어구이,ojingeogui
Dried squid snack,마른오징어,mareunoijingeo
Tteok skewer,떡꼬치,tteokkkochi
Cotton candy,솜사탕,somsatang
Where is the street food market,길거리 음식 시장이 어디에요,gilgeori eumsik sijangi eodieyo
I love Korean street food,한국 길거리 음식을 좋아해요,hanguk gilgeori eumsigeul joahahaeyo
Street food is cheap and delicious,길거리 음식은 싸고 맛있어요,gilgeori eumsigeun ssago masisseoyo
Let's eat street food,길거리 음식 먹자,gilgeori eumsik meokja
Myeongdong has great street food,명동에 길거리 음식이 많아요,myeongdong-e gilgeori eumsigi manayo
Gwangjang Market is famous for street food,광장시장은 길거리 음식으로 유명해요,gwangjang-sijangeun gilgeori eumsigeuro yumyeonghaeyo
One serving please,하나 주세요,hana juseyo
How much is this,이거 얼마예요,igeo eolmayeyo
It's so hot and delicious,뜨거우면서 맛있어요,tteugeou-myeonseo masisseoyo
Korean street food is the best,한국 길거리 음식이 최고예요,hanguk gilgeori eumsigi choegoyeyoStreet food is the taste of Korea,길거리 음식은 한국의 맛이에요,gilgeori eumsigeun hangugui masieyo
