english_text,korean_text,romanization
I'd like to send a package,소포를 보내고 싶어요,soporeul bonaego sipeoyo
I'd like to send a letter,편지를 보내고 싶어요,pyeonjireul bonaego sipeoyo
How much is the postage?,우편 요금이 얼마예요?,upyeon yogeumi eolmayeyo?
I'd like to send this internationally,국제 우편으로 보내고 싶어요,gukje upyeoneuro bonaego sipeoyo
I'd like to send it by express mail,빠른 우편으로 보내고 싶어요,ppareun upyeoneuro bonaego sipeoyo
I'd like to send it by registered mail,등기 우편으로 보내고 싶어요,deunggi upyeoneuro bonaego sipeoyo
How long will delivery take?,배송이 얼마나 걸려요?,baesong-i eolmana geollyeoyo?
I'd like to track my package,소포 추적을 하고 싶어요,sopo chujeogeul hago sipeoyo
Here is the tracking number,이게 추적 번호예요,ige chujeok beonhoyeyo
I'd like to buy stamps,우표를 사고 싶어요,upyoreul sago sipeoyo
I need a box,상자가 필요해요,sangjaga piryohaeyo
I need packing tape,포장 테이프가 필요해요,pojang teipeuga piryohaeyo
I need bubble wrap,뽁뽁이가 필요해요,ppokppogiga piryohaeyo
How heavy is this package?,이 소포 무게가 얼마예요?,i sopo mugega eolmayeyo?
Is there a weight limit?,무게 제한이 있어요?,muge jehani isseoyo?
I'd like to send this to the US,미국으로 보내고 싶어요,migugeuro bonaego sipeoyo
I'd like to send this to Japan,일본으로 보내고 싶어요,ilboneuro bonaego sipeoyo
Please handle with care,취급 주의해 주세요,chwigeup juuihae juseyo
This is fragile,이건 깨지기 쉬운 거예요,igeon kkaejigi swiun geoyeyo
I'd like to insure this package,소포에 보험을 들고 싶어요,sopoe boheumeul deulgo sipeoyo
Where do I write the address?,주소를 어디에 써야 해요?,jusoreul eodie sseoya haeyo?
What's the zip code?,우편번호가 뭐예요?,upyeonbeonhoga mwoyeyo?
I'd like to pick up a package,소포를 찾으러 왔어요,soporeul chajeureul wasseoyo
I got a delivery notice,배송 알림을 받았어요,baesong allimeul badasseoyo
Is my package here?,제 소포가 도착했어요?,je sopoga dochakhaesseoyo?
Please write the sender's address,보내는 사람 주소를 써 주세요,bonaeneun saram jusoreul sseo juseyo
Please write the recipient's address,받는 사람 주소를 써 주세요,banneun saram jusoreul sseo juseyo
I'd like to send it by EMS,EMS로 보내고 싶어요,EMSeuro bonaego sipeoyo
What's the cheapest shipping option?,가장 저렴한 배송 방법이 뭐예요?,gajang jeoryeomhan baesong bangbeobi mwoyeyo?
What's the fastest shipping option?,가장 빠른 배송 방법이 뭐예요?,gajang ppareun baesong bangbeobi mwoyeyo?
I need to fill out a customs form,세관 신고서를 작성해야 해요,segwan singoseoreul jaksesonghaeya haeyo
What's inside the package?,소포 안에 뭐가 들어 있어요?,sopo ane mwoga deureo isseoyo?
It contains books,책이 들어 있어요,chaegi deureo isseoyo
It contains clothes,옷이 들어 있어요,osi deureo isseoyo
It contains food,음식이 들어 있어요,eumsigi deureo isseoyo
Is there anything prohibited?,보낼 수 없는 것이 있어요?,bonael su eomneun geosi isseoyo?
I'd like to send a postcard,엽서를 보내고 싶어요,yeobseoreul bonaego sipeoyo
Where is the mailbox?,우체통이 어디에 있어요?,uchetongi eodie isseoyo?
I need to rent a PO box,사서함을 임대하고 싶어요,saseohameul imdaehago sipeoyo
What are the post office hours?,우체국 영업시간이 어떻게 돼요?,ucheguk yeongeopsigani eotteoke dwaeyo?
I need to send a document,서류를 보내야 해요,seoryureul bonaeya haeyo
Can I get delivery confirmation?,배송 확인을 받을 수 있어요?,baesong hwagineul badeul su isseoyo?
My package hasn't arrived yet,소포가 아직 안 왔어요,sopoga ajik an wasseoyo
My package was damaged,소포가 파손됐어요,sopoga pasondwaesseoyo
I'd like to file a complaint,불만을 접수하고 싶어요,bulmaneul jeopsuhago sipeoyo
I'd like a refund for shipping,배송비 환불을 받고 싶어요,baesongbi hwanbureul batgo sipeoyo
Where is the scale?,저울이 어디에 있어요?,jeouri eodie isseoyo?
This exceeds the size limit,이건 크기 제한을 초과해요,igeon keugi jehaneul chogwahaeyo
I'd like to send a registered document,등기 서류를 보내고 싶어요,deunggi seoryureul bonaego sipeoyo
Can I pay by card?,카드로 결제할 수 있어요?,kadeuro gyeoljehal su isseoyo?
Please pack this securely,단단히 포장해 주세요,dandanhi pojanghae juseyo
How do I write the address in Korean?,한국어로 주소를 어떻게 써요?,hangugeoro jusoreul eotteoke sseoyo?
I need a return receipt,반송 영수증이 필요해요,bansong yeongsujeungi piryohaeyo
I'd like to redirect my mail,우편물을 전송하고 싶어요,upyeonmureul jeonseonghago sipeoyo
Is Saturday delivery available?,토요일 배송 가능해요?,toyoil baesong ganeunghaeyo?
The package is a gift,이건 선물이에요,igeon seonmurieyo
Please don't bend this,구부리지 마세요,guburiji maseyo
I'd like to send it by surface mail,선편으로 보내고 싶어요,seonpyeoneuro bonaego sipeoyo
I'd like to send it by air mail,항공 우편으로 보내고 싶어요,hanggong upyeoneuro bonaego sipeoyo
Please give me a receipt,영수증 주세요,yeongsujeung juseyo
