english_text,korean_text,romanization
You have a really nice smile,웃는 모습이 정말 예뻐요,unneun moseupi jeongmal yeppeoyo
Can I get your number?,번호 좀 알 수 있을까요?,beonho jom al su isseulkkayo?
Are you here alone?,혼자 오셨어요?,honja osyeosseoyo?
I could not help but notice you,눈에 띄지 않을 수가 없었어요,nune ttuiji anheul suga eopseo sseoyo
You look really familiar,어디서 많이 본 것 같은데,eodiseo mani bon geot gateunde
Do you come here often?,여기 자주 오세요?,yeogi jaju oseyo?
I think we have met before,우리 전에 만난 적 있지 않아요?,uri jeone mannan jeok itji anayo?
You have really nice eyes,눈이 정말 예쁘시네요,nuni jeongmal yeppeusineyo
I would like to know you better,더 알고 싶어요,deo algo sipeoyo
Can I buy you a coffee?,커피 한 잔 사도 될까요?,keopi han jan sado doelkkayo?
Your style is so cool,스타일이 정말 멋있어요,seutairi jeongmal meossisseoyo
Are you free this weekend?,이번 주말에 시간 있어요?,ibeon jumare sigan isseoyo?
I had a great time with you,같이 있으니까 너무 좋았어요,gachi isseunikka neomu joasseoyo
You make me nervous in a good way,떨리네요,tteollineyo
I think about you a lot,자꾸 생각나요,jakku saenggaknayo
Can I walk you home?,집까지 바래다줄까요?,jipkkaji baraedajulkkayo?
You are really charming,매력이 넘치시네요,maeryeogi neomchisineyo
I like your sense of humor,유머 감각이 좋으시네요,yumeo gamgagi joeusineyo
Time flies when I am with you,같이 있으면 시간이 빨리 가요,gachi isseumyeon sigani ppalli gayo
I want to see you again,또 만나고 싶어요,tto mannago sipeoyo
You are really my type,제 이상형이에요,je isanghyeongieyo
Let me treat you to dinner,제가 저녁 살게요,jega jeonyeok salgeyo
Your laugh is so contagious,웃음소리가 너무 좋아요,useumsoriga neomu joayo
You look different from others,다른 사람들과 좀 다른 것 같아요,dareun saramdeulgwa jom dareun geot gatayo
I feel comfortable with you,같이 있으면 편해요,gachi isseumyeon pyeonhaeyo
You are really attractive,정말 매력적이에요,jeongmal maeryeokjeogieyo
Would you like to grab dinner?,같이 밥 먹을래요?,gachi bap meogeullaeyo?
I was hoping to see you here,여기서 만나길 바랐어요,yeogiseo mannagil barasseoyo
You are really interesting,정말 흥미로운 사람이에요,jeongmal heungmiroun saramieyo
Can I add you on social media?,SNS 추가해도 돼요?,SNS chugahaedo dwaeyo?
I cannot stop thinking about you,생각이 계속 나요,saenggagi gyesok nayo
You look great in that outfit,그 옷 정말 잘 어울려요,geu ot jeongmal jal eoullyeoyo
I would love to hang out again,다음에 또 놀아요,daeume tto norayo
Your voice is really soothing,목소리가 정말 좋아요,moksoriga jeongmal joayo
I like the way you talk,말하는 스타일이 좋아요,malhaneun seutairi joayo
You have great taste,센스가 좋으시네요,senseuga joeusineyo
I feel like we click,우리 잘 맞는 것 같아요,uri jal manneun geot gatayo
Can we meet again soon?,조만간 다시 만날 수 있을까요?,jomangan dasi mannal su isseulkkayo?
Talking to you is really fun,대화가 정말 재밌어요,daehwaga jeongmal jaemisseoyo
You have a nice scent,향기가 좋으시네요,hyanggiga joeusineyo
I noticed you right away,처음부터 눈에 들어왔어요,cheoeumbuteo nune deureo wasseoyo
I wish this moment could last,이 순간이 계속됐으면 좋겠어요,i sungani gyesokdwaesseumyeon jokgesseoyo
I am glad I met you,만나서 정말 다행이에요,mannaseo jeongmal dahaengieyo
You brighten up the room,분위기가 확 밝아졌어요,bunwigiga hwak balkajyeosseoyo
Would you like to go for a walk?,같이 산책할까요?,gachi sanchaekhalkkayo?
I feel lucky today,오늘 운이 좋은 것 같아요,oneul uni joeun geot gatayo
Every time I see you I smile,볼 때마다 웃음이 나요,bol ttaemada useumi nayo
You seem like a warm person,따뜻한 사람 같아요,ttatteutan saram gatayo
I was waiting for someone like you,이런 사람을 기다렸어요,ireon sarameul gidaryeosseoyo
You make my heart race,심장이 빨리 뛰어요,simjangi ppalli ttwiyeoyo
I keep looking at you,자꾸 눈이 가요,jakku nuni gayo
I like everything about you,다 마음에 들어요,da maeume deureoyo
You are one of a kind,정말 특별한 사람이에요,jeongmal teukbyeolhan saramieyo
I am not usually this bold,원래 이렇게 적극적이지 않은데,wollae ireoke jeokgeukjjeogiji aneunde
Do you believe in fate?,인연을 믿으세요?,inyeoneul mideuseyo?
I think this is destiny,운명인 것 같아요,unmyeongin geot gatayo
Can I see you tomorrow?,내일 볼 수 있을까요?,naeil bol su isseulkkayo?
I had a wonderful evening,오늘 저녁 정말 좋았어요,oneul jeonyeok jeongmal joasseoyo
I am falling for you,빠져드는 것 같아요,ppajyeodeuneun geot gatayo
Sweet dreams tonight,오늘 좋은 꿈 꾸세요,oneul joeun kkum kkuseyo
