english_text,korean_text,romanization
Investment,투자,tuja
Investor,투자자,tujaja
Return on investment,투자 수익률,tuja suingnyul
Capital,자본,jabon
Asset,자산,jasan
Portfolio,포트폴리오,poteupollio
Diversification,분산 투자,bunsan tuja
Risk,위험,wiheom
Risk management,위험 관리,wiheom gwalli
High risk high return,고위험 고수익,gowiheom gosuik
Low risk low return,저위험 저수익,jeowiheom josuik
Profit,수익,suik
Loss,손실,sonsil
Break even,손익 분기점,sonik bungijeom
Dividend,배당금,baedanggeum
Interest,이자,ija
Compound interest,복리,bokri
Simple interest,단리,dalli
Principal,원금,wongeum
Maturity,만기,mangi
Stocks,주식,jusik
Bonds,채권,chaegwon
Mutual fund,펀드,pendeu
ETF,상장 지수 펀드,sangjang jisu pendeu
Real estate investment,부동산 투자,budongsan tuja
Gold investment,금 투자,geum tuja
Foreign currency,외화,oehwa
Exchange rate,환율,hwanyul
Savings account,저축 예금,jeochuk yegeum
Fixed deposit,정기 예금,jeonggi yegeum
Financial advisor,재무 상담사,jaemu sangdamsa
Broker,중개인,junggaein
Market analysis,시장 분석,sijang bunseok
Fundamental analysis,기본 분석,gibon bunseok
Technical analysis,기술 분석,gisul bunseok
Bull market,상승장,sangseongjang
Bear market,하락장,harakjang
Inflation,인플레이션,inpeulleisyeon
Deflation,디플레이션,dipeulleisyeon
Recession,경기 침체,gyeonggi chimche
Economic growth,경제 성장,gyeongje seongjang
GDP,국내총생산,gungnaechongsaengsan
Financial planning,재무 계획,jaemu gyehoek
Long-term investment,장기 투자,janggi tuja
Short-term investment,단기 투자,dangi tuja
Emergency fund,비상금,bisanggeum
Retirement fund,퇴직 자금,toejik jageum
Pension,연금,yeongeum
Tax benefit,세금 혜택,segeum hyetaek
Wealth management,자산 관리,jasan gwalli
I want to invest,투자하고 싶어요,tujahago sipeoyo
Where should I invest,어디에 투자해야 할까요,eodie tujaheya halkkayo
Is it a good time to invest,투자하기 좋은 때인가요,tujahagi joeun ttaeingayo
How much should I invest,얼마나 투자해야 해요,eolmana tujahaeya haeyo
Investment is risky,투자는 위험해요,tujaneun wiheomhaeyo
Don't invest what you can't lose,잃을 수 있는 돈만 투자하세요,ireul su inneun donman tujahaseyo
I made a profit,수익이 났어요,suigi nasseoyo
I took a loss,손실이 났어요,sonsiri nasseoyo
Patience is key,인내가 중요해요,innaega jungyohaeyo
Start investing early,일찍 투자를 시작하세요,iljjik tujareul sijakaseyo
