english_text,korean_text,romanization
What time is it now,지금 몇 시예요,jigeum myeot siyeyo
It is one o'clock,한 시예요,han siyeyo
It is two o'clock,두 시예요,du siyeyo
It is three o'clock,세 시예요,se siyeyo
It is four o'clock,네 시예요,ne siyeyo
It is five o'clock,다섯 시예요,daseot siyeyo
It is six o'clock,여섯 시예요,yeoseot siyeyo
It is seven o'clock,일곱 시예요,ilgop siyeyo
It is eight o'clock,여덟 시예요,yeodeol siyeyo
It is nine o'clock,아홉 시예요,ahop siyeyo
It is ten o'clock,열 시예요,yeol siyeyo
It is eleven o'clock,열한 시예요,yeolhan siyeyo
It is twelve o'clock,열두 시예요,yeoldu siyeyo
Thirty minutes past,삼십 분,samsip bun
Quarter past,십오 분,sibo bun
In the morning,오전에,ojeone
In the afternoon,오후에,ohue
In the evening,저녁에,jeonyeoge
At night,밤에,bame
At dawn,새벽에,saebyeoge
Today,오늘,oneul
Yesterday,어제,eoje
Tomorrow,내일,naeil
The day before yesterday,그저께,geujeokke
The day after tomorrow,모레,more
This week,이번 주,ibeon ju
Last week,지난주,jinannju
Next week,다음 주,daeum ju
This month,이번 달,ibeon dal
Last month,지난달,jinandal
Next month,다음 달,daeum dal
This year,올해,olhae
Last year,작년,jangnyeon
Next year,내년,naenyeon
Monday,월요일,woryoil
Tuesday,화요일,hwayoil
Wednesday,수요일,suyoil
Thursday,목요일,mogyoil
Friday,금요일,geumyoil
Saturday,토요일,toyoil
Sunday,일요일,iryoil
January,일월,irwol
February,이월,iwol
March,삼월,samwol
April,사월,sawol
May,오월,owol
June,유월,yuwol
July,칠월,chirwol
August,팔월,parwol
September,구월,guwol
October,시월,siwol
November,십일월,sibirwol
December,십이월,sibiwol
How long does it take,얼마나 걸려요,eolmana geollyeoyo
It takes about 30 minutes,삼십 분쯤 걸려요,samsip bunjjeum geollyeoyo
What day is it today,오늘 무슨 요일이에요,oneul museun yoirieyo
When is the meeting,회의가 언제예요,hoeuiga eonjeyeyo
I'm running late,늦을 것 같아요,neujeul geot gatayo
We still have time,아직 시간 있어요,ajik sigan isseoyo
It's already midnight,벌써 자정이에요,beolsseo jajeongieyo
