english_text,korean_text,romanization
Best of the year,올해의 베스트,olhaeui beseuteu
Congratulations,축하합니다,chukahamnida
You made it,해냈어요,haenaesseoyo
Well done,잘했어요,jalhaesseoyo
Amazing job,대단해요,daedanhaeyo
I'm proud of you,자랑스러워요,jarangseureowoyo
You did great,잘하셨어요,jalhasyeosseoyo
Best moment of the year,올해 최고의 순간,olhae choegoui sungan
Most memorable,가장 기억에 남는,gajang gieoge namneun
Favorite memory,최고의 추억,choegoui chueok
Best experience,최고의 경험,choegoui gyeongheom
Unforgettable,잊을 수 없는,ijeul su eomneun
Highlight,하이라이트,hairaiteu
Top ten,탑 텐,tap ten
Number one,1위,irwi
Award,상,sang
Winner,수상자,susangja
Champion,챔피언,chaempieon
First place,1등,ildeung
Gold medal,금메달,geummedal
Standing ovation,기립 박수,girip baksu
Masterpiece,명작,myeongjak
Classic,명곡,myeonggok
Legendary,전설적인,jeonseoljeoggin
Iconic,상징적인,sangjingjeoggin
Game changer,판도를 바꾼,pandoreul bakkun
Trendsetter,트렌드세터,teurendeusetteo
Breakthrough,돌파구,dolpagu
Innovation,혁신,hyeoksin
Best song,올해의 노래,olhaeui norae
Best movie,올해의 영화,olhaeui yeonghwa
Best drama,올해의 드라마,olhaeui deurama
Best book,올해의 책,olhaeui chaek
Best food,올해의 음식,olhaeui eumsik
Best travel,올해의 여행,olhaeui yeohaeng
Best lesson,올해의 교훈,olhaeui gyohun
Best decision,올해의 결정,olhaeui gyeoljeong
Most improved,가장 발전한,gajang baljeonhan
Most popular,가장 인기 있는,gajang ingi inneun
Most surprising,가장 놀라운,gajang nollaun
Most inspiring,가장 영감을 주는,gajang yeonggameul juneun
Most challenging,가장 도전적인,gajang dojeonjeoggin
Most rewarding,가장 보람 있는,gajang boram inneun
Most fun,가장 재밌는,gajang jaeminneun
Most beautiful,가장 아름다운,gajang areumdaun
Most delicious,가장 맛있는,gajang masinneun
What a year,대단한 한 해,daedanhan han hae
Best year ever,최고의 해,choegoui hae
Thank you for this year,올해에 감사해요,olhaee gamsahaeyo
Here's to another great year,또 좋은 한 해를 위하여,tto joeun han haereul wihayeo
Keep going,계속 가자,gyesok gaja
Never stop,멈추지 마,meomchuji ma
The best is yet to come,최고의 순간은 아직 안 왔어요,choegoui sunganeun ajik an wasseoyo
Onward and upward,더 높이 더 멀리,deo nopi deo meolli
You're the best,당신이 최고예요,dangsini choegoyeyo
Celebrate your wins,성취를 축하하세요,seongchwireul chukahaseyo
Believe in tomorrow,내일을 믿으세요,naeireul mideuseyo
The journey continues,여정은 계속돼요,yeojeongeun gyesokdwaeyo
See you next year,내년에 만나요,naenyeone mannayo
Until we meet again,다시 만날 때까지,dasi mannal ttaekkaji
