english_text,korean_text,romanization
I need some medicine,약 좀 주세요,yak jom juseyo
Where is the pharmacy?,약국이 어디에 있어요?,yakgugi eodie isseoyo?
I have a headache,머리가 아파요,meoriga apayo
I have a stomachache,배가 아파요,baega apayo
I have a cold,감기에 걸렸어요,gamgie geollyeosseoyo
I have a fever,열이 나요,yeori nayo
I have a cough,기침이 나요,gichimi nayo
I have a sore throat,목이 아파요,mogi apayo
I have a runny nose,콧물이 나요,konmuri nayo
I feel dizzy,어지러워요,eojireoweoyo
Do I need a prescription?,처방전이 필요해요?,cheobangjeoni piryohaeyo?
Is this over-the-counter?,이건 처방전 없이 살 수 있어요?,igeon cheobangjeom eopsi sal su isseoyo?
How often should I take this?,이 약은 얼마나 자주 먹어야 해요?,i yageun eolmana jaju meogeeoya haeyo?
Take it three times a day,하루에 세 번 드세요,harue se beon deuseyo
Take it after meals,식후에 드세요,sikhue deuseyo
Take it before meals,식전에 드세요,sikjeone deuseyo
Are there any side effects?,부작용이 있나요?,bujagyongi innayo?
I'm allergic to this medicine,이 약에 알레르기가 있어요,i yage allereugi-ga isseoyo
I need pain medicine,진통제가 필요해요,jintongje-ga piryohaeyo
I need cold medicine,감기약이 필요해요,gamgiyagi piryohaeyo
I need digestive medicine,소화제 주세요,sohwaje juseyo
I need eye drops,안약이 필요해요,anyagi piryohaeyo
I need bandages,반창고 주세요,banchanggo juseyo
Do you have vitamins?,비타민 있어요?,bitamin isseoyo?
I need allergy medicine,알레르기 약 주세요,allereugi yak juseyo
How much is this medicine?,이 약 얼마예요?,i yak eolmayeyo?
Can I take this with other medicine?,다른 약이랑 같이 먹어도 돼요?,dareun yakirang gachi meogodo dwaeyo?
I need a thermometer,체온계 주세요,cheonge juseyo
My nose is stuffy,코가 막혀요,koga makyeoyo
I have muscle pain,근육통이 있어요,geunyuktongi isseoyo
I need ointment,연고가 필요해요,yeongoga piryohaeyo
I have a skin rash,피부에 발진이 났어요,pibue baljini nasseoyo
I need motion sickness medicine,멀미약 주세요,meolmiyak juseyo
Is this medicine safe for children?,이 약 어린이가 먹어도 돼요?,i yak eoriniga meogodo dwaeyo?
I need cough syrup,기침 시럽 주세요,gichim sireop juseyo
Do you have throat lozenges?,목 사탕 있어요?,mok satang isseoyo?
I need fever reducer,해열제 주세요,haeyeolje juseyo
I need anti-inflammatory medicine,소염제가 필요해요,soyeomje-ga piryohaeyo
I feel nauseous,속이 메스꺼워요,sogi meskkeowoyo
I have diarrhea,설사를 해요,seolsareul haeyo
I'm constipated,변비가 있어요,byeonbiga isseoyo
I have heartburn,속이 쓰려요,sogi sseuryeoyo
I need antacid,제산제 주세요,jesanje juseyo
Where is the prescription counter?,처방전 접수대가 어디예요?,cheobangjeom jeopsudaega eodiyeyo?
How long until the medicine is ready?,약 조제 시간이 얼마나 걸려요?,yak joje sigani eolmana geollyeoyo?
I need a mask,마스크 주세요,maseukeu juseyo
I need hand sanitizer,손 소독제 주세요,son sodokje juseyo
I need insect bite cream,벌레 물린 데 바르는 약 주세요,beolle mullin de bareuneun yak juseyo
Can I get a generic version?,제네릭 약 있어요?,jenerik yak isseoyo?
Please explain the dosage,복용량 설명해 주세요,bogyongnyang seolmyeonghae juseyo
I have high blood pressure,고혈압이 있어요,gohyeorabi isseoyo
I have diabetes,당뇨가 있어요,dangnyoga isseoyo
I need to check my blood pressure,혈압 측정하고 싶어요,hyeorap cheukjeonghago sipeoyo
This is my prescription,이게 제 처방전이에요,ige je cheobangjeomieyo
I need to refill my prescription,약 리필해야 해요,yak ripilhaeya haeyo
Do you deliver medicine?,약 배달되나요?,yak baedaldoenayo?
I need sleeping pills,수면제가 필요해요,sumyeonje-ga piryohaeyo
I feel tired all the time,항상 피곤해요,hangsang pigonhaeyo
I need iron supplements,철분제가 필요해요,cheolbunje-ga piryohaeyo
Please keep it refrigerated,냉장 보관해 주세요,naengjang bogwanhae juseyo
