english_text,korean_text,romanization
It's sunny today,오늘 날씨가 맑아요,oneul nalssiga malgayo
It's raining,비가 와요,biga wayo
It's snowing,눈이 와요,nuni wayo
It's cloudy,흐려요,heuryeoyo
It's windy,바람이 불어요,barami bureoyo
It's hot,더워요,deowoyo
It's cold,추워요,chuwoyo
It's warm,따뜻해요,ttatteutaeyo
It's cool,선선해요,seonsonhaeyo
The weather is nice,날씨가 좋아요,nalssiga joayo
The weather is bad,날씨가 안 좋아요,nalssiga an joayo
It's humid,습해요,seupaeyo
It's freezing,얼어붙을 것 같아요,eoreobuteul geot gatayo
There's a typhoon,태풍이 와요,taepungi wayo
There's thunder and lightning,천둥번개가 쳐요,cheondungbeongaega chyeoyo
Spring is here,봄이 왔어요,bomi wasseoyo
Summer is hot,여름은 더워요,yeoreumeun deowoyo
Fall is beautiful,가을은 아름다워요,gaeurun areumdawoyo
Winter is cold,겨울은 추워요,gyeoureun chuwoyo
Cherry blossoms are blooming,벚꽃이 피었어요,beotkkochi pieosseoyo
The leaves are changing colors,단풍이 들었어요,danpungi deureosseoyo
It's the rainy season,장마철이에요,jangmacheolieyo
Do I need an umbrella?,우산 필요해요?,usan piryohaeyo
It looks like it will rain,비가 올 것 같아요,biga ol geot gatayo
The sky is clear,하늘이 맑아요,haneuri malgayo
What's the temperature?,기온이 몇 도예요?,gioni myeot doyeyo
It's below zero,영하예요,yeonghayeyo
There's a lot of fine dust,미세먼지가 심해요,misemeonjiga simhaeyo
The air quality is bad,공기가 안 좋아요,gonggiga an joayo
It's a perfect day for a walk,산책하기 좋은 날이에요,sanchaekagi joeun narieyo
The sunset is beautiful,노을이 예뻐요,noeuri yeppeoyo
There's a rainbow,무지개가 떴어요,mujigaega tteosseoyo
It's foggy,안개가 끼었어요,angaega kkieosseoyo
There's a heatwave,폭염이에요,pogyeomieyo
There's a cold snap,한파가 왔어요,hanpaga wasseoyo
I love rainy days,비 오는 날 좋아해요,bi oneun nal joahahaeyo
Snow is piling up,눈이 쌓여요,nuni ssayeoyo
The wind is strong today,오늘 바람이 세요,oneul barami seyo
I need to dress warmly,따뜻하게 입어야 해요,ttatteutage ibeoya haeyo
I'm sweating,땀이 나요,ttami nayo
I'm shivering,떨려요,tteollyeoyo
The flowers are blooming,꽃이 피었어요,kkochi pieosseoyo
What's the weather forecast?,일기 예보가 어때요?,ilgi yeboga eottaeyo
It's going to snow tomorrow,내일 눈이 올 거예요,naeil nuni ol geoyeyo
Summer nights are short,여름 밤은 짧아요,yeoreum bameun jjalbayo
Winter days are short,겨울 낮이 짧아요,gyeoul naji jjalbayo
I love the four seasons,사계절을 좋아해요,sagyejeoreul joahahaeyo
The breeze feels nice,산들바람이 좋아요,sandeulbarami joayo
It's scorching hot,불볕더위예요,bulbyeotdeowiyeyo
The monsoon season is long,장마가 길어요,jangmaga gireoyo
What season do you like?,무슨 계절을 좋아해요?,museun gyejeoreul joahahaeyo
I like autumn the most,가을을 제일 좋아해요,gaereul jeil joahahaeyo
Spring allergies are bad,봄 알레르기가 심해요,bom allereugi ga simhaeyo
It rained all day,하루 종일 비가 왔어요,haru jongil biga wasseoyo
The ice is slippery,얼음이 미끄러워요,eoreumi mikkeureowoyo
Be careful of the cold,감기 조심하세요,gamgi josimhaseyo
Bring an umbrella just in case,혹시 모르니 우산 가져가세요,hoksi moreuni usan gajyeogaseyo
The weather changes quickly,날씨가 변덕스러워요,nalssiga byeondeokseureowoyo
Today's weather is perfect,오늘 날씨 완전 좋아요,oneul nalssi wanjeon joayo
What a beautiful day,정말 좋은 날이에요,jeongmal joeun narieyo
