english_text,korean_text,romanization
Happy birthday,생일 축하해,saengil chukahae
Happy birthday to you,생일 축하합니다,saengil chukahamnida
When is your birthday?,생일이 언제야?,saengiri eonjeya?
My birthday is in March,내 생일은 3월이야,nae saengireun samworiya
Today is my birthday,오늘 내 생일이야,oneul nae saengiriya
I am turning thirty,서른이 돼,seoreuni dwae
Blow out the candles,촛불을 꺼,chotbureul kkeo
Make a wish,소원을 빌어,sowoneul bireo
Did you make a wish?,소원 빌었어?,sowon bireosseo?
I cannot tell you my wish,소원은 말하면 안 돼,sowoneun malmyeon an dwae
Let us cut the cake,케이크 자르자,keikeu jareuja
The cake is delicious,케이크가 맛있어,keikeuga masisseo
I ordered a birthday cake,생일 케이크를 주문했어,saengil keikereul jumunhaesseo
I made the cake myself,케이크를 직접 만들었어,keikereul jikjeop mandeureo sseo
What flavor do you want?,무슨 맛 원해?,museun mat wonhae?
I like chocolate cake,초콜릿 케이크가 좋아,chokolrit keikeuga joa
Strawberry cake is my favorite,딸기 케이크를 제일 좋아해,ttalgi keikereul jeil joahahae
The birthday song is playing,생일 축하 노래가 나와,saengil chuka noraega nawa
Everyone sang for me,다들 불러줬어,dadeul bulleojwosseo
I was so touched,너무 감동했어,neomu gamdonghaesseo
Thank you all for coming,와줘서 다들 고마워,wajwoseo dadeul gomawo
I received many presents,선물을 많이 받았어,seonmureul mani badasseo
What did you get for your birthday?,생일 선물로 뭐 받았어?,saengil seonmullo mwo badasseo?
I got a new phone,새 핸드폰을 받았어,sae haendeupon-eul badasseo
This is the best birthday gift,최고의 생일 선물이야,choegoui saengil seonmuriya
I threw a birthday party,생일 파티를 열었어,saengil patireul yeoreosseo
The party was amazing,파티가 멋졌어,patiga meotjyeosseo
We decorated the room,방을 꾸몄어,bangeul kkumyeosseo
There were balloons everywhere,풍선이 곳곳에 있었어,pungseon-i gotgose isseosseo
We wore party hats,파티 모자를 썼어,pati mojareul sseosseo
I popped confetti,폭죽을 터뜨렸어,pokjugeul teotteuryeosseo
We took a group photo,단체 사진을 찍었어,danche sajineul jjigeosseo
I posted birthday photos online,생일 사진을 올렸어,saengil sajineul ollyeosseo
So many birthday messages came in,생일 축하 메시지가 많이 왔어,saengil chuka mesijiga mani wasseo
I replied to all the messages,메시지에 다 답장했어,mesijie da dapjanghaesseo
Koreans eat seaweed soup on birthdays,한국인은 생일에 미역국을 먹어,hangugin-eun saengire miyeokgugeul meogeo
My mom made seaweed soup for me,엄마가 미역국을 끓여줬어,eommaga miyeokgugeul kkeuriyeojwosseo
Seaweed soup is a birthday tradition,미역국은 생일 전통 음식이야,miyeokgugeun saengil jeontong eumsigia
It reminds mothers of giving birth,출산을 떠올리게 해,chulsaneul tteoollrige hae
I always eat seaweed soup on my birthday,생일에는 꼭 미역국을 먹어,saengireneun kkok miyeokgugeul meogeo
We went to a birthday dinner,생일 저녁을 먹으러 갔어,saengil jeonyeogeul meogeuro gasseo
I treated everyone to dinner,내가 다 쏘았어,naega da ssoasseo
In Korea the birthday person often treats,한국에서는 생일인 사람이 쏴,hangukeseo neun saengirin sarami sswa
My friends surprised me,친구들이 깜짝 파티를 해줬어,chingudeuri kkamjjak patireul haejwosseo
I had no idea about the surprise,전혀 몰랐어,jeonhyeo mollasseo
I cried tears of joy,기뻐서 울었어,gippeoseo ureosseo
Another year older and wiser,한 살 더 먹고 더 지혜로워졌어,han sal deo meokgo deo jihyerowojyeosseo
I feel grateful for another year,한 해 더 살 수 있어서 감사해,han hae deo sal su isseoseo gamsahae
Getting older is a blessing,나이 드는 건 축복이야,nai deuneun geon chukbogia
I set new goals for my new age,새 나이 목표를 세웠어,sae nai mokpyoreul sewosseo
This year will be even better,올해는 더 좋을 거야,olhaeneun deo joeul geoya
Thank you for being born,태어나줘서 고마워,taeeonajwoseo gomawo
I am glad you were born,네가 태어나서 다행이야,nega taeonanaseo dahaengiya
You make the world a better place,넌 세상을 더 좋게 만들어,neon sesangeul deo jokge mandeureo
May all your dreams come true,모든 꿈이 이뤄지길,modeun kkumi irwojigil
Wishing you health and happiness,건강하고 행복하길 바라,geonganghago haengbokhagil bara
Enjoy your special day,특별한 하루 보내,teukbyeolhan haru bonae
Cheers to another wonderful year,멋진 한 해를 위해 건배,meotjin han haereul wihae geonbae
Here is to your happiness,네 행복을 위해,ne haengbogeul wihae
Happy birthday once more,다시 한번 생일 축하해,dasi hanbeon saengil chukahae
