english_text,korean_text,romanization
DIY,디아이와이,diaiwai
Do it yourself,직접 만들기,jikjeop mandeulgi
Handmade,수제,suje
Craft,공예,gongye
Woodworking,목공,mokgong
Sewing,바느질,baneujil
Knitting,뜨개질,tteugaejil
Painting,페인팅,peinting
Assembly,조립,jorip
Repair,수리,suri
Tool,도구,dogu
Hammer,망치,mangchi
Nail,못,mot
Screw,나사,nasa
Screwdriver,드라이버,deuraibeo
Drill,드릴,deuril
Saw,톱,top
Sandpaper,사포,sapo
Tape measure,줄자,julja
Level,수평기,supyeonggi
Pliers,펜치,penchi
Wrench,렌치,renchi
Wood glue,목공 풀,mokgong pul
Paint brush,페인트 붓,peinteu but
Roller,롤러,rolleo
Masking tape,마스킹 테이프,maseuking teipeu
Shelf,선반,seonban
Picture frame,액자,aekja
Bookshelf,책장,chaekjang
Storage box,수납 상자,sunap sangja
I made it myself,제가 직접 만들었어요,jega jikjeop mandeureoesseoyo
It is easy to make,만들기 쉬워요,mandeulgi swiwoyo
It looks difficult,어려워 보여요,eoryeowo boyeoyo
Follow the instructions,설명서를 따라하세요,seolmyeongseoreul ttarahaseyo
Step one,첫 번째 단계,cheot beonjjae dangye
Step two,두 번째 단계,du beonjjae dangye
Measure twice cut once,두 번 재고 한 번 자르세요,du beon jaego han beon jareuseyo
Sand it smooth,매끈하게 사포질 하세요,maekkeunhage sapojil haseyo
Paint it white,흰색으로 칠하세요,huinsaegeuro chilhaseyo
Let it dry,말리세요,malliseyo
Glue it together,풀로 붙이세요,pullo buchiseyo
Tighten the screw,나사를 조이세요,nasareul joiseyo
Hardware store,철물점,cheolmuljeom
Home improvement store,인테리어 매장,interieo maejang
Safety goggles,보안경,boangyeong
Work gloves,작업 장갑,jageop janggap
Dust mask,방진 마스크,bangjin maseukeu
Be careful,조심하세요,josimhaseyo
Upcycling,업사이클링,eopsaikeulling
Repurpose,재활용하다,jaehwaryonghada
Customize,커스터마이징,keoseuteomaiijing
Tutorial,튜토리얼,tyutorieol
Before and after,전과 후,jeongwa hu
The result is satisfying,결과가 만족스러워요,gyeolgwaga manjokseurewoyo
I saved money by doing it myself,직접 해서 돈을 아꼈어요,jikjeop haeseo doneul akkyeosseoyo
It is a fun hobby,재미있는 취미예요,jaemiinneun chwimiyeyo
I want to try this project,이 프로젝트 해보고 싶어요,i peurojekteu haebogo sipeoyo
It took me all day,하루 종일 걸렸어요,haru jongil geollyeosseoyo
I am proud of what I made,만든 게 뿌듯해요,mandeun ge ppudeuthaeyo
Let's make it together,같이 만들어 봐요,gachi mandeureo bwayo
DIY is becoming popular,DIY가 인기를 끌고 있어요,DIYga ingireul kkeulgo isseoyo
