english_text,korean_text,romanization
Let's go to the jjimjilbang,찜질방 가자,jjimjilbang gaja
How much is the entrance fee?,입장료가 얼마예요?,ipjangnyoga eolmayeyo?
Here's your locker key,여기 락커 키예요,yeogi rakkeo kiyeyo
Where is the changing room?,탈의실이 어디예요?,taruisiri eodiyeyo?
You need to change into these clothes,이 옷으로 갈아입으세요,i oseuro garaibeuseyo
Where is the hot room?,열탕이 어디예요?,yeoltangi eodiyeyo?
Where is the cold room?,냉탕이 어디예요?,naengtangi eodiyeyo?
Where is the sauna?,사우나가 어디예요?,saunaga eodiyeyo?
The salt room is my favorite,소금방이 제일 좋아요,sogeumbangi jeil joayo
Let's try the ice room,얼음방 가보자,eoreumbang gaboja
The charcoal room is really hot,숯불방이 진짜 뜨거워,sutbulbangi jinjja tteugeowo
Let's sit in the warm room,온돌방에서 쉬자,ondolbangeseo swija
I'm sweating so much,땀이 엄청 나요,ttami eomcheong nayo
This feels so relaxing,정말 편하다,jeongmal pyeonhada
Let's take a bath first,먼저 목욕하자,meonjeo mogyokhaja
The hot water feels amazing,뜨거운 물이 좋다,tteugeoun muri jota
Let me scrub your back,등 좀 밀어 줄게,deung jom mireo julge
I'd like an Italy towel scrub,이태리타월로 때 좀 밀어 주세요,itaeritawolro ttae jom mireo juseyo
How much is the body scrub?,때밀이 얼마예요?,ttaemiri eolmayeyo?
I feel so clean now,정말 개운해요,jeongmal gaeunhaeyo
My skin feels so smooth,피부가 매끈해졌어요,pibuga maekkeonhaejyeosseoyo
Let's do a face mask,팩 하자,paek haja
Let's get a massage,마사지 받자,masaji batja
Where is the sleeping room?,수면실이 어디예요?,sumyeonsiri eodiyeyo?
I'm going to take a nap,낮잠 좀 잘게요,natjam jom jalgeyo
Let's eat some eggs,계란 먹자,gyeran meokja
The baked eggs are so good,맥반석 계란이 맛있어요,maekbanseok gyerani masisseoyo
Let's drink sikhye,식혜 마시자,sikhye masija
Sikhye after the sauna is the best,사우나 후에 식혜가 최고야,sauna hue sikhyega choegoya
Can I get a sheep head towel?,양머리 수건 만들어 줘,yangmeori sugeon mandeureo jwo
I'll teach you how to make one,만드는 법 알려 줄게,mandeuneun beop allyeo julge
Let's watch TV in the common area,공용 공간에서 TV 보자,gongyong gonganeseo TV boja
There's a PC room too,컴퓨터실도 있어요,keompyuteosirdo isseoyo
There's a game room too,게임방도 있어요,geimbangdo isseoyo
Let's stay overnight,여기서 자고 가자,yeogiseo jago gaja
The overnight fee is cheap,숙박비가 저렴해요,sukbapbiga jeoryeomhaeyo
This is better than a hotel,호텔보다 낫다,hotelboda natda
I come here every week,매주 와요,maeju wayo
Jjimjilbang is the best in winter,겨울에 찜질방이 최고야,gyeoure jjimjilbangi choegoya
I fell asleep in the warm room,온돌방에서 잠들었어,ondolbangeseo jamdeureosseo
Don't forget your locker key,락커 키 잃어버리지 마요,rakkeo ki ireobeoriji mayo
Where are the hair dryers?,드라이기가 어디 있어요?,deuraigiga eodi isseoyo?
Is there shampoo and body wash?,샴푸랑 바디워시 있어요?,syampurang badiwosi isseoyo?
They provide everything here,여기 다 제공해요,yeogi da jegonghaeyo
Let's go to the outdoor pool,야외 수영장 가자,yaoe suyeongjang gaja
The foot bath feels great,족욕이 정말 좋아요,jokyogi jeongmal joayo
I'm totally refreshed,완전 개운해졌어요,wanjeon gaeunhaejyeosseoyo
My muscles feel so relaxed,근육이 풀렸어요,geunyugi pullyeosseoyo
This is the perfect way to spend a weekend,주말에 이보다 좋은 건 없어,jumare iboda joeun geon eopseo
Let me dry my hair,머리 좀 말릴게요,meori jom mallilgeyo
I forgot to bring extra clothes,여벌 옷을 안 가져왔어요,yeobeol oseul an gajyeowasseoyo
We should do this more often,자주 와야겠다,jaju wayagetda
Let's meet here next time too,다음에도 여기서 만나자,daeumedo yeogiseo mannaja
I feel like a new person,새 사람이 된 것 같아요,sae sarami doen geot gatayo
Where's the water fountain?,정수기가 어디 있어요?,jeongsugiga eodi isseoyo?
Stay hydrated,물 많이 마셔요,mul mani masyeoyo
Don't stay in the sauna too long,사우나에 너무 오래 있지 마요,saunae neomu orae itji mayo
I feel dizzy from the heat,열 때문에 어지러워요,yeol ttaemune eojireoweoyo
Let's cool down first,먼저 식히자,meonjeo sikhija
I love jjimjilbang culture,찜질방 문화가 좋아요,jjimjilbang munhwaga joayo
