english_text,korean_text,romanization
Retirement,은퇴,euntoe
Retire,은퇴하다,euntoehada
Retired person,은퇴자,euntoeja
Retirement age,정년,jeongnyeon
Early retirement,조기 은퇴,jogi euntoe
Pension,연금,yeongeum
National pension,국민연금,gungmin yeongeum
Private pension,개인연금,gaein yeongeum
Retirement savings,은퇴 자금,euntoe jageum
Retirement plan,은퇴 계획,euntoe gyehoek
Financial independence,경제적 자유,gyeongjejeok jayu
FIRE movement,파이어 운동,paieo undong
Nest egg,목돈,mokdon
Savings,저축,jeochuk
Investment,투자,tuja
Passive income,수동 소득,sudong sodeuk
Social security,사회 보장,sahoe bojang
Health insurance,건강 보험,geongang boheom
Long-term care insurance,장기요양보험,janggi yoyang boheom
Senior center,노인 복지관,noin bokjigwan
Volunteer work,봉사활동,bongsahwaldong
Travel,여행,yeohaeng
Hobby,취미,chwimi
Garden,정원 가꾸기,jeongwon gakkugi
Golf,골프,golpeu
Hiking,등산,deungsan
Fishing,낚시,naksi
Reading,독서,dokseo
Painting,그림 그리기,geurim geurigi
Writing,글쓰기,geulssugi
Photography,사진,sajin
Cooking,요리,yori
Grandchildren,손주,sonju
Family time,가족 시간,gajok sigan
Second career,제2의 인생,jeiui insaeng
Part-time job,파트타임,pateutaim
Consulting,컨설팅,keonseolting
Teaching,강의,gangui
Mentoring,멘토링,mentoring
Bucket list,버킷리스트,bokitriseuteu
World travel,세계 여행,segye yeohaeng
Countryside living,시골 생활,sigol saenghwal
Downsizing,다운사이징,daunsaijing
Simple life,소박한 생활,sobakhan saenghwal
Health management,건강 관리,geongang gwalli
Exercise routine,운동 루틴,undong rutin
Regular checkup,정기 검진,jeonggi geomjin
Memory care,기억력 관리,gieonnyeok gwalli
Social activities,사회 활동,sahoe hwaldong
Community,커뮤니티,keomyuniti
I'm retired,은퇴했어요,euntoehaesseoyo
When will you retire,언제 은퇴할 계획이에요,eonje euntoehal gyehoegieyo
I'm planning for retirement,은퇴를 계획하고 있어요,euntoereul gyehoekago isseoyo
Enjoy your retirement,은퇴 생활 즐기세요,euntoe saenghwal jeulgiseyo
Retirement is a new beginning,은퇴는 새로운 시작이에요,euntoeneun saeroun sijagieyo
I have enough savings,저축이 충분해요,jeochuki chungbunhaeyo
I need to save more,더 저축해야 해요,deo jeochukhaeya haeyo
Life after retirement,은퇴 후 인생,euntoe hu insaeng
Stay active in retirement,은퇴 후에도 활동적으로 지내세요,euntoe huedo hwaldongjeogero jinaeseyo
Every day is a weekend now,이제 매일이 주말이에요,ije maeri jumarieyo
