english_text,korean_text,romanization
Oh my god!,세상에!,sesange
No way!,말도 안 돼!,maldo an dwae
What did you just say?,뭐라고요?,mworagoyo
Are you serious?,진심이야?,jinsimiya
I can't believe it,믿을 수 없어,mideul su eopseo
This is crazy,미쳤어,michyeosseo
That's so unfair,너무 억울해,neomu eokulhae
How could you do this?,어떻게 그럴 수 있어?,eotteoke geureol su isseo
I knew it!,그럴 줄 알았어!,geureol jul arasseo
Wait a moment,잠깐만요,jamkkanmanyo
Don't go!,가지 마!,gaji ma
Come back!,돌아와!,dorawa
I'm so moved right now,지금 너무 감동이야,jigeum neomu gamdongi ya
This is a misunderstanding,오해예요,ohaeye yo
Please believe me,저를 믿어 주세요,jeoreul mideo juseyo
I can explain,설명할 수 있어요,seolmyeonghal su isseoyo
My heart is racing,심장이 두근거려,simjangi dugeungeoryeo
How dare you!,감히 어떻게!,gamhi eotteoke
I'm so frustrated,너무 답답해,neomu dapdaphae
Please forgive me,용서해 주세요,yongseohae juseyo
I missed you,보고 싶었어,bogo sipeosseo
Don't cry,울지 마,ulji ma
Calm down,진정해,jinjeong hae
Let me go,놓아 줘,noa jwo
I have something to say,할 말이 있어,hal mari isseo
Listen to me,내 말 들어 봐,nae mal deureo bwa
That's not true,그건 사실이 아니야,geugeon sasiri aniya
I'll protect you,내가 지켜줄게,naega jikyeojulge
Trust me,나를 믿어,nareul mideo
I'll be right back,금방 올게,geumbang olge
What happened?,무슨 일이야?,museun iriya
It's all my fault,다 내 잘못이야,da nae jalmosiya
I'm sorry I'm late,늦어서 미안해,neujeoseo mianhae
Don't lie to me,거짓말하지 마,geojinmalhaji ma
I saw everything,다 봤어,da bwasseo
You've changed,너 변했어,neo byeonhaesseo
I was worried about you,걱정했잖아,geokjeonghaetjana
Is this real?,이거 실화야?,igeo silhwaya
I'll never forget you,절대 안 잊을 거야,jeoldae an ijeul geoya
I won't give up,포기 안 해,pogi an hae
This can't be happening,이럴 수가 없어,ireol suga eopseo
You surprised me,깜짝이야,kkamjjagiya
Don't make me laugh,웃기지 마,utgi ji ma
You're joking right?,농담이지?,nongdamiji
I've made up my mind,결심했어,gyeolsimhaesseo
Get out!,나가!,naga
Stay with me,곁에 있어 줘,gyeote isseo jwo
I can't do this anymore,더 이상 못하겠어,deo isang mothagesseo
Everything will be okay,다 괜찮을 거야,da gwaenchaneul geoya
Don't leave me,나를 떠나지 마,nareul tteonaji ma
I promise,약속할게,yaksokalge
I'll wait for you,기다릴게,gidarilge
Congratulations!,축하해!,chukahae
I'm on your side,나는 네 편이야,naneun ne pyeoniya
You did well,잘했어,jalhaesseo
This is the end,이제 끝이야,ije kkeutiya
We need to talk,우리 얘기 좀 하자,uri yaegi jom haja
Look at me,나를 봐,nareul bwa
Hold on tight,꼭 잡아,kkok jaba
I love you,사랑해,saranghae
