english_text,korean_text,romanization
Will you marry me?,결혼해 줄래요?,gyeolhonhae jullaeyo?
I want to spend my life with you,평생 함께하고 싶어요,pyeongsaeng hamkkehago sipeoyo
We're getting married,우리 결혼해요,uri gyeolhonhaeyo
Congratulations on your wedding,결혼 축하해요,gyeolhon chukahaeyo
When is the wedding?,결혼식이 언제예요?,gyeolhonsigi eoljeyeyo?
Where is the wedding?,결혼식이 어디예요?,gyeolhonsigi eodiyeyo?
We're having a church wedding,교회에서 결혼해요,gyohoeseo gyeolhonhaeyo
We're having a traditional wedding,전통 결혼식을 해요,jeontong gyeolhonsigeul haeyo
The bride is beautiful,신부가 너무 아름다워요,sinbuga neomu areumdawoyo
The groom is so handsome,신랑이 너무 멋있어요,sillangi neomu meossisseoyo
I need to find a wedding dress,웨딩드레스를 찾아야 해요,wedingdeureseureul chajaya haeyo
I need to rent a tuxedo,턱시도를 빌려야 해요,teoksidoreul billyeoya haeyo
We need to book a wedding venue,예식장을 예약해야 해요,yesikjangeul yeyakhaeya haeyo
We need a wedding planner,웨딩플래너가 필요해요,wedingpeullaeneoga piryohaeyo
We need to send out invitations,청첩장을 보내야 해요,cheongcheopjangeul bonaeya haeyo
You're invited to our wedding,우리 결혼식에 초대할게요,uri gyeolhonsige chodaehalgeyo
I'd be happy to attend,기꺼이 참석할게요,gikkeoi chamseokhalgeyo
What should I wear?,뭐 입고 가면 돼요?,mwo ipgo gamyeon dwaeyo?
How much should I give as a gift?,축의금 얼마 내면 돼요?,chukuigeum eolma naemyeon dwaeyo?
I'll give my congratulatory money,축의금 드릴게요,chukuigeum deurilgeyo
The ceremony was beautiful,결혼식이 너무 아름다웠어요,gyeolhonsigi neomu areumdawosseoyo
The reception is on the second floor,피로연은 2층에서 해요,piroyeoneun icheugeseo haeyo
The food at the reception was great,피로연 음식이 맛있었어요,piroyeon eumsigi masisseoyo
Let's take a group photo,단체 사진 찍어요,danche sajin jjigeoyo
The wedding photos came out great,웨딩 사진이 잘 나왔어요,weding sajini jal nawasseoyo
We're going on our honeymoon,신혼여행 가요,sinhonyeohaeng gayo
Where are you going for your honeymoon?,신혼여행 어디로 가요?,sinhonyeohaeng eodiro gayo?
We just got back from our honeymoon,신혼여행 다녀왔어요,sinhonyeohaeng danyeowasseoyo
We need to register our marriage,혼인신고를 해야 해요,honinsingoreul haeya haeyo
We're a newlywed couple,우리 신혼부부예요,uri sinhonbubuyeyo
Marriage life is happy,결혼 생활이 행복해요,gyeolhon saenghwari haengbokhaeyo
My spouse is wonderful,배우자가 너무 좋아요,baeujaga neomu joayo
We had our engagement party,약혼식을 했어요,yakonsigeul haesseoyo
She said yes,그녀가 승낙했어요,geunyeoga seungnakhaesseoyo
I got the engagement ring,약혼 반지를 샀어요,yakon banjireul sasseoyo
Do you like the ring?,반지 마음에 들어요?,banji maeume deureoyo?
We need to book the honeymoon,신혼여행을 예약해야 해요,sinhonyeohaengeul yeyakhaeya haeyo
The best man gave a great speech,축사가 감동적이었어요,chuksaga gamdongjeogieosseoyo
The bouquet toss was fun,부케 던지기가 재미있었어요,buke deonjigiga jaemiisseosseoyo
I caught the bouquet,부케를 잡았어요,bukereul jabasseoyo
We're writing our own vows,우리가 직접 서약문을 써요,uriga jikjeop seoyangmuneul sseoyo
I cried during the vows,서약할 때 울었어요,seoyakhal ttae ureosseoyo
The first dance was romantic,첫 번째 춤이 로맨틱했어요,cheot beonjjae chumi romaentikhaesseoyo
We need to choose our wedding menu,결혼식 메뉴를 정해야 해요,gyeolhonsik menyureul jeonghaeya haeyo
The flower arrangements are beautiful,꽃 장식이 예쁘네요,kkot jangsigi yeppeune-yo
We need to hire a photographer,사진작가를 섭외해야 해요,sajinjakgareul seoboeahaeya haeyo
The wedding video is ready,결혼식 영상이 완성됐어요,gyeolhonsik yeongsangi wanseongdwaesseoyo
Thank you for celebrating with us,함께 축하해 주셔서 감사해요,hamkke chukahae jusyeoseo gamsahaeyo
We're celebrating our first anniversary,첫 번째 결혼기념일이에요,cheot beonjjae gyeolhonginyeomirieyo
My parents-in-law are kind,시부모님이 정말 친절해요,sibumonimi jeongmal chinjeolhaeyo
We need to prepare the bridal shower,브라이덜 샤워를 준비해야 해요,beuraidel syaworeul junbihaeya haeyo
Marriage requires effort from both sides,결혼은 서로의 노력이 필요해요,gyeolhoneun seoroe noryeogi piryohaeyo
Let's make our home together,같이 보금자리를 만들어요,gachi bogeumjarireul mandeureoyo
I'm the happiest person alive,세상에서 제일 행복해요,sesangeseo jeil haengbokhaeyo
We complement each other well,서로 잘 맞아요,seoro jal majayo
Our families get along well,양가 가족이 잘 어울려요,yangga gajoogi jal eoulyeoyo
I vow to love you forever,영원히 사랑할 것을 맹세해요,yeongwonhi saranghal geoseul maengsehaeyo
Today is the best day of my life,오늘이 내 인생 최고의 날이에요,oneuri nae insaeng choegoe narieyo
Let's be happy together,행복하게 살자,haengbokhage salja
We're soulmates,우리는 운명이야,urineun unmyeongiya
