english_text,korean_text,romanization
Oh my god,세상에,sesange
Wow amazing,와 대박,wa daebak
No way,헐,heol
Oh no,아이고,aigo
Ouch,아야,aya
What the,뭐야,mwoya
Eww disgusting,우웩,uwek
So frustrating,아 짜증나,a jjajeungna
Phew that was close,휴 다행이다,hyu dahaengida
Geez,참나,chamna
Oh really,어머,eomeo
Huh what,응? 뭐?,eung mwo
Oh I see,아하,aha
Ta-da,짜잔,jjajan
Yay,야호,yaho
Hooray,만세,manse
How cute,어머 귀여워,eomeo gwiyeowo
How pretty,와 예쁘다,wa yeppeuda
Unbelievable,말도 안 돼,maldo an dwae
That's ridiculous,어이없다,eoieopda
For real,진짜?,jinjja
Seriously,정말?,jeongmal
Come on,에이,ei
Sigh,한숨,hansum
Oh dear,어쩌지,eojjeoji
This is annoying,아 귀찮아,a gwichana
I'm shocked,깜짝이야,kkamjjagiya
Surprised,놀랐어,nollasseo
That scared me,깜짝 놀랐잖아,kkamjjak nollatjana
Darn it,아 씨,a ssi
Whatever,뭐 어때,mwo eottae
So what,그래서 어쩔건데,geuraeseo eojjeolgeonde
My goodness,어머나,eomeona
Holy cow,와 진짜,wa jinjja
Are you kidding,장난이지,jangnaninji
Stop it,그만해,geumanhae
Enough already,이제 그만,ije geuman
That's hilarious,웃기다 진짜,utkkida jinjja
I can't believe it,믿을 수가 없다,mideul suga eopda
This is the best,이게 최고야,ige choegoya
This is the worst,이게 최악이야,ige choeagiya
I'm so happy,너무 좋아,neomu joa
I'm so sad,너무 슬프다,neomu seulpeuda
How frustrating,답답해,dapdaphae
I feel so refreshed,시원하다,siwonhada
That's touching,감동이다,gamdongida
I'm moved to tears,눈물 난다,nunmul nanda
How wonderful,멋지다,meotjida
How cool,간지난다,ganjinanda
That's impressive,대단하다,daedanhada
Well done,잘했어,jalhaesseo
Congratulations,축하해,chukahae
Way to go,역시,yeoksi
Not bad,나쁘지 않다,napeuji anta
Perfect,완벽해,wanbyeokhae
That's a relief,다행이다,dahaengida
Thank goodness,천만다행,cheonmandahaeng
I'm so nervous,떨린다,tteollinda
I'm so excited,기대된다,gidaedoenda
Bring it on,덤벼,deombyeo
Let's do this,해보자,haeboja
