english_text,korean_text,romanization
Don't point at people,사람을 손가락으로 가리키지 마세요,sarameul songarageuro garikiji maseyo
Use both hands when giving,두 손으로 드리세요,du soneuro deuriseyo
Bow when you greet,인사할 때 고개를 숙이세요,insahal ttae gogaereul sugiseyo
Don't cross your legs in front of elders,어른 앞에서 다리를 꼬지 마세요,eoreun apeseo darireul kkoji maseyo
Remove your shoes indoors,실내에서 신발을 벗으세요,silnaeseo sinbareul beoseuseyo
Cover your mouth when coughing,기침할 때 입을 가리세요,gichimhal ttae ibeul gariseyo
Don't talk with your mouth full,음식을 씹으며 말하지 마세요,eumsigeul ssibeumsyeo malhaji maseyo
Use honorific language with elders,어른에게 존댓말을 쓰세요,eoreunege jondaenmareul sseuseyo
Wait for elders to eat first,어른이 먼저 드신 후에 드세요,eoreuni meonjeo deusin hue deuseyo
Don't make loud noises at night,밤에 소음을 내지 마세요,bame soeummeul naeji maseyo
Stand up when greeting,일어서서 인사하세요,ireoseoseo insahaseyo
Don't interrupt when someone is speaking,말하는 중에 끼어들지 마세요,malhaneun junge kkieodeulji maseyo
Hold the door for others,문을 잡아 주세요,muneul jaba juseyo
Give up your seat for the elderly,어른에게 자리를 양보하세요,eoreunege jarireul yangbohaseyo
Don't blow your nose at the table,식탁에서 코를 풀지 마세요,siktageseo koreul pulji maseyo
Say thank you when receiving,받을 때 감사합니다라고 하세요,badeul ttae gamsahamnidargo haseyo
Use two hands to receive something,두 손으로 받으세요,du soneuro badeuseyo
Don't put your elbows on the table,식탁에 팔꿈치를 올리지 마세요,sitage palkkumchireul olliji maseyo
Knock before entering,들어가기 전에 노크하세요,deureogagi jeone nokeuhaseyo
Ask permission before touching,만지기 전에 허락을 구하세요,manjigi jeone heorageul guhaseyo
Don't stare at others,다른 사람을 빤히 쳐다보지 마세요,dareun sarameul ppanhi chyeodaboji maseyo
Apologize when you make a mistake,실수하면 사과하세요,silssuhamyeon sagwahaseyo
Be punctual,시간을 지키세요,siganeul jikiseyo
Don't speak too loudly,너무 크게 말하지 마세요,neomu keuge malhaji maseyo
Clean up after yourself,뒷정리를 하세요,dwitjeongnireul haseyo
Greet your neighbors,이웃에게 인사하세요,iusege insahaseyo
Respect other people's privacy,다른 사람의 사생활을 존중하세요,dareun saramui sasaenghwareul jonjunghaseyo
Don't litter,쓰레기를 버리지 마세요,sseuregireul beoriji maseyo
Queue in line properly,줄을 잘 서세요,jureul jal seoseyo
Don't cut in line,새치기하지 마세요,saechigihaji maseyo
Dress appropriately for the occasion,상황에 맞게 옷을 입으세요,sanghwange matge oseul ibeuseyo
Turn off your phone in quiet places,조용한 곳에서 핸드폰을 끄세요,joyonghan goseseo haendeuponeul kkeuseyo
Return borrowed things promptly,빌린 것은 빨리 돌려주세요,billin geoseun ppalli dollyeojuseyo
Write a thank you note,감사 편지를 쓰세요,gamsa pyeonjireul sseuseyo
Be humble about your achievements,자랑하지 마세요,jaranghaji maseyo
Listen carefully when others speak,다른 사람의 말을 잘 들으세요,dareun saramui mareul jal deureuseyo
Offer your help to those in need,도움이 필요한 사람을 도와주세요,doumi piryohan sarameul dowajuseyo
Don't gossip about others,남의 험담을 하지 마세요,namui heomdameul haji maseyo
Keep promises,약속을 지키세요,yaksogeul jikiseyo
Share with others,나눠 먹으세요,nanwo meogeuseyo
Don't waste food,음식을 낭비하지 마세요,eumsigeul nangbihaji maseyo
Respect different opinions,다른 의견을 존중하세요,dareun uigyeoneul jonjunghaseyo
Say sorry sincerely,진심으로 사과하세요,jinsimeuro sagwahaseyo
Thank people for their service,서비스에 감사를 표하세요,seobiseu gamsareul pyohaseyo
Don't use your phone during meals,식사 중에 핸드폰을 보지 마세요,siksa junge haendeuponeul boji maseyo
Greet people with a smile,웃으며 인사하세요,useumyeo insahaseyo
Show gratitude often,자주 감사를 표현하세요,jaju gamsareul pyohyeonhaseyo
Be considerate of others' feelings,다른 사람의 감정을 배려하세요,dareun saramui gamjeongeul baeryeohaseyo
Don't speak ill of others behind their back,뒤에서 욕하지 마세요,dwieseo yokhaji maseyo
Mind your tone of voice,말투에 신경 쓰세요,maltue singyeong sseuseyo
Be a good listener,경청하세요,gyeongcheonghaseyo
Respect personal space,개인 공간을 존중하세요,gaein gongganeul jonjunghaseyo
Don't brag about money,돈 자랑을 하지 마세요,don jarangeul haji maseyo
Treat everyone equally,모든 사람을 평등하게 대하세요,modeun sarameul pyeongdeunghage daehaseyo
Be polite to service workers,서비스직 분들께 예의 바르게 하세요,seobiseujik bundeulkke yeui bareuge haseyo
Always say please,부탁할 때 부탁합니다라고 하세요,butakal ttae butakamnidargo haseyo
Accept criticism gracefully,비판을 겸허하게 받아들이세요,bipaneul gyeomheohage badadeuriseyo
Don't raise your voice in public,공공장소에서 목소리를 높이지 마세요,gonggongjangsoeseo moksorireul nopiji maseyo
Be generous with compliments,칭찬을 아끼지 마세요,chingchaneul akkiji maseyo
Good manners make good impressions,예절이 좋은 인상을 줍니다,yejeori joeun insangeul jumnida
