english_text,korean_text,romanization
Air conditioner,에어컨,eeokeon
Remote control,리모컨,rimokeon
Television,텔레비전,tellebijeon
Apartment,아파트,apateu
Elevator,엘리베이터,ellibeiteo
Escalator,에스컬레이터,eseukeoelleiteo
Supermarket,슈퍼마켓,syupeomaket
Department store,백화점,baekhwajeom
Internet,인터넷,inteonet
Computer,컴퓨터,keompyuteo
Smartphone,스마트폰,seumateupon
Camera,카메라,kamera
Video,비디오,bidio
Radio,라디오,radio
Microphone,마이크,maikeu
Speaker,스피커,seupikeo
Headphone,헤드폰,hedeupon
Keyboard,키보드,kibodeu
Mouse (computer),마우스,mauseu
Monitor,모니터,moniteo
Printer,프린터,peurinteo
Battery,배터리,baeteri
Cable,케이블,keibeul
Adapter,어댑터,eodaepteo
USB drive,USB 드라이브,yuesbi deuraibeu
File,파일,pail
Email,이메일,imeil
Message,메시지,mesiji
Application,앱,aep
Website,웹사이트,wepsaiteu
Blog,블로그,beullogeu
Social media,소셜 미디어,sosyeol midia
Selfie stick,셀카봉,selkabong
Power bank,보조 배터리,bojo baeteri
WiFi,와이파이,waipai
Bluetooth,블루투스,beullutuseu
Plastic,플라스틱,peullaseutik
Vinyl bag,비닐봉지,binilbongji
Tissue,티슈,tisyu
Shampoo,샴푸,syampu
Conditioner (hair),린스,rinseu
Lotion,로션,rosyeon
Cream,크림,keurim
Lipstick,립스틱,ripseutik
Mascara,마스카라,maseukara
Perfume,향수,hyangsu
Sneakers,스니커즈,seunikeojeu
Sandals,샌들,saendeul
Boots,부츠,bucheu
Jacket,재킷,jaekit
Coat,코트,koteu
Scarf,스카프,seukadeu
Sunglasses,선글라스,seongeullaseu
Accessory,악세사리,aksesari
Ring,반지,banji
Necklace,네클리스,nekeulliseu
Bracelet,팔찌,paljji
Earrings,귀걸이,gwigeoyi
Piercing,피어싱,pieosing
Tattoo,타투,tatuWallet
