english_text,korean_text,romanization
You are my night,너는 나의 밤이야,neoneun naui bamiya
Good day to be happy,좋은 날이야,joeun nariya
I have a secret garden,나만의 비밀 정원이 있어,namanui bimil jeongwoni isseo
Twenty-three years old me,스물세 살의 나,seumulse sarui na
Friday is special to me,금요일은 내게 특별해,geumyoireun naege teukbyeolhae
Red shoes lead me to you,빨간 구두가 널 향해,ppalgan guduga neol hyanghae
Through the night I wait for you,밤을 지나 널 기다려,bameul jina neol gidaryeo
Love poem written just for you,너를 위한 러브 포엠,neoreul wihan reobeu poem
Autumn morning feels like you,가을 아침은 너 같아,gaeul achimeun neo gata
A palette of emotions,감정의 팔레트,gamjeongui palleteu
I don't want your celebrity,유명세는 필요 없어,yumyeongseneun piryo eopseo
The meaning of you,너라는 의미,neoraneun uimi
Eight years of memories,팔 년의 추억,pal nyeonui chueok
Peach is sweet like your smile,복숭아처럼 달콤해,bokssungacheoreom dalkomhae
I'll hold you close tonight,오늘 밤 꼭 안아줄게,oneul bam kkok anajulge
Blueming in your eyes,네 눈에 꽃이 피어,ne nune kkochi pieo
Love wins always,사랑은 항상 이겨,sarangeun hangsang igyeo
Rainy season brings memories,장마철이 추억을 불러,jangmacheori chueoegeul bulleo
Lilac blooms in spring,라일락이 봄에 피어,raillagi bome pieo
Every end is a new beginning,모든 끝은 새로운 시작,modeun kkeuteun saeroun sijak
Strawberry moon lights up tonight,딸기달이 밤을 밝혀,ttalgidalibameul balkhyeo
My old story still lives,나의 옛날이야기,naui yennaliyagi
Alone in this room,이 방 안에 혼자서,i bang ane honjaseo
A glass of soju with tears,눈물 한 잔의 소주,nunmul han janui soju
Knees bruised from falling,무릎이 까져도 다시 일어나,mureupi kkajyeodo dasi ireona
The night letter I sent you,밤편지를 보냈어,bampyeonjireul bonaesseo
Dear name I call out,이름을 부르는 마음,ireumeul bureuneun maeum
Counting stars for you,별을 세며 널 생각해,byeoreul semyeo neol saenggakhae
Every breath I take is for you,내 숨결은 다 너를 위해,nae sumgyeoreun da neoreul wihae
Walking in the rain with you,비를 맞으며 걷는 너와 나,bireul majeumyeo geonneun neowa na
Last scene of our story,우리 이야기의 마지막 장면,uri iyagiui majimak jangmyeon
Candle burns slowly,촛불이 천천히 타올라,chotburi cheoncheonhi taolla
I'm okay even without you,너 없이도 괜찮아,neo eopsido gwaenchana
Every moment was beautiful,모든 순간이 아름다웠어,modeun sungani areumdawosseo
You and I under the same sky,같은 하늘 아래 너와 나,gateun haneul arae neowa na
Winter is long without you,너 없는 겨울은 길어,neo eomneun gyeoureun gireo
One more cup of coffee,커피 한 잔 더,keopi han jan deo
Sunset paints the sky,노을이 하늘을 물들여,noeuri haneureul muldeullyeo
A song that reminds me of you,너를 떠올리는 노래,neoreul tteoolllineun norae
Promise me we'll meet again,다시 만나자고 약속해,dasi mannajago yaksokae
Dreaming wide awake,깨어 있는 채로 꿈꿔,kkaeeo inneun chaero kkumkkwo
Love is like the wind,사랑은 바람 같아,sarangeun baram gata
Whisper my name softly,내 이름을 부드럽게 불러줘,nae ireumeul budeureobge bulleojwo
Nostalgia hits hard today,오늘따라 향수가 밀려와,oneulttara hyangsuga millyeowa
Dancing alone in the dark,어둠 속에서 혼자 춤춰,eodum sogeseo honja chumchwo
The story only I know,나만 아는 이야기,naman aneun iyagi
Time heals nothing,시간은 아무것도 치유하지 않아,siganeun amugeotdo chiyuhaji ana
You're my celebrity,너는 나의 스타야,neoneun naui seutaya
Hold my hand tight,내 손을 꽉 잡아,nae soneul kkwak jaba
A drama with no ending,끝나지 않는 드라마,kkeutnaji anneun deurama
Love blooms in spring,봄에 사랑이 피어나,bome sarangi pieona
Songs carry our memories,노래가 추억을 실어 나르지,noraega chueoegeul sireo naruji
Morning dew on petals,꽃잎 위 아침 이슬,kkonnip wi achim iseul
My universe revolves around you,내 우주는 너를 중심으로 돌아,nae ujuneun neoreul jungsimeuro dora
Tears fall like rain,눈물이 비처럼 내려,nunmuri bicheoreom naeryeo
Your voice heals me,네 목소리가 치유해,ne moksoriga chiyuhae
Piano melody at midnight,자정의 피아노 선율,jajeongui piano seonyul
Seasons change but you don't,계절은 변해도 넌 그대로,gyejeoreun byeonhaedo neon geudaero
Every song tells our story,모든 노래가 우리 이야기,modeun noraega uri iyagi
Light shining in the dark,어둠 속 빛나는 빛,eodum sok binnaneun bitThis melody stays with me
