english_text,korean_text,romanization
Artificial intelligence,인공지능,ingongjineung
AI,에이아이,eiai
Machine learning,머신러닝,meosinreoning
Deep learning,딥러닝,dipreoning
Neural network,신경망,singyeongmang
Algorithm,알고리즘,algorijeum
Data,데이터,deiteo
Big data,빅데이터,bikdeiteo
Training data,학습 데이터,haksseup deiteo
Model,모델,model
Chatbot,챗봇,chaetbot
Voice assistant,음성 비서,eumseong biseo
Natural language processing,자연어 처리,jayeoneo cheori
Image recognition,이미지 인식,imiji insik
Speech recognition,음성 인식,eumseong insik
Automation,자동화,jadonghwa
Robot,로봇,robot
Robotics,로봇공학,robotgonghak
Self-driving car,자율주행차,jayuljuhaengcha
Drone,드론,deuron
Internet of Things,사물인터넷,samulinteonet
Smart home,스마트 홈,seumateu hom
Wearable device,웨어러블 기기,weoeorebeul gigi
Virtual reality,가상현실,gasanghyeonsil
Augmented reality,증강현실,jeungganghyeonsil
Metaverse,메타버스,metabeoseu
Blockchain,블록체인,beullokchein
Cloud computing,클라우드 컴퓨팅,keullaudeu keompyuting
Semiconductor,반도체,bandoche
Chip,칩,chip
5G network,5G 네트워크,oiji netuokeu
Quantum computing,양자 컴퓨팅,yangja keompyuting
Cybersecurity,사이버 보안,saibeo boan
Encryption,암호화,amhohwa
Biometric,생체 인식,saengche insik
Tech company,기술 기업,gisul gieop
Silicon Valley,실리콘밸리,sillikonbaelli
Innovation,혁신,hyeoksin
Disruption,파괴적 혁신,pagoejeok hyeoksin
Patent,특허,teukeo
Copyright,저작권,jeojakkwon
Open source,오픈소스,opeunsoseu
AI ethics,AI 윤리,AI yulli
Privacy concerns,개인정보 우려,gaeinjeongbo uryeo
Digital transformation,디지털 전환,dijiteol jeonhwan
Smart factory,스마트 공장,seumateu gongjang
3D printing,3D 프린팅,sseudi peureinting
Renewable technology,재생 기술,jaesaeng gisul
Battery technology,배터리 기술,baeteori gisul
AI will change the world,AI가 세상을 바꿀 거예요,AIga sesangeul bakkul geoyeyo
Technology is developing fast,기술이 빠르게 발전해요,gisuri ppareuge baljeonhaeyo
We live in a digital age,우리는 디지털 시대에 살아요,urineun dijiteol sidaee sarayo
What do you think about AI?,AI에 대해 어떻게 생각해요?,AIe daehae eotteoke saenggakaeyo
AI can be helpful,AI는 도움이 될 수 있어요,AIneun doumi doel su isseoyo
We need to use technology wisely,기술을 현명하게 사용해야 해요,gisureul hyeonmyeonghage sayonghaeya haeyo
The future is exciting,미래가 기대돼요,miraega gidaedwaeyo
Technology makes life convenient,기술이 생활을 편리하게 해요,gisuri saenghwareul pyeollihage haeyo
Keep up with new technology,새로운 기술을 따라가세요,saeroun gisureul ttaragaseyo
Innovation drives progress,혁신이 발전을 이끌어요,hyeoksini baljeoneul ikkeoreoyo
Data is the new oil,데이터가 새로운 자원이에요,deiteoga saeroun jawonieeyo
Ethics in technology,기술 윤리가 중요해요,gisul yulliga jungyohaeyo
