english_text,korean_text,romanization
I'm sorry,미안해요,mianhaeyo
I sincerely apologize,진심으로 사과드려요,jinsimeuro sagwadeuryeoyo
It was my mistake,제 실수였어요,je silsuyeosseoyo
I'll be more careful,더 조심할게요,deo josimhalgeyo
Please forgive me,용서해 주세요,yongseohae juseyo
I didn't mean to hurt you,상처 주려고 한 게 아니에요,sangcheo juryeogo han ge anieyo
I feel terrible about it,정말 마음이 안 좋아요,jeongmal maeumi an joayo
I'll make it up to you,보상할게요,bosanghalgeyo
I shouldn't have said that,그런 말 하지 말았어야 했어요,geureon mal haji marasseoya haesseoyo
It won't happen again,다시는 안 그럴게요,dasineun an geureolgeyo
I'm sorry for being late,늦어서 죄송해요,neujeoseo joesonghaeyo
I apologize for the inconvenience,불편을 드려서 죄송해요,bulpyeoneul deuryeoseo joesonghaeyo
I was wrong,제가 잘못했어요,jega jalmotaesseoyo
Please don't be angry,화내지 마세요,hwaneji maseyo
I know I made a mistake,실수한 거 알아요,silsuhan geo arayo
I feel so guilty,죄책감이 들어요,joechaekgami deureoyo
Can you forgive me?,용서해 줄 수 있어요?,yongseohae jul su isseoyo
I'm truly sorry,정말 죄송합니다,jeongmal joesonghamnida
I'll try harder next time,다음에 더 노력할게요,daeume deo noryeokhalgeyo
I regret what I did,한 것을 후회해요,han geoseul huhoehaeyo
It's not your fault,네 잘못이 아니야,ne jalmosi aniya
Don't blame yourself,자책하지 마,jachaekaji ma
It's okay,괜찮아요,gwaenchanayo
Don't worry about it,걱정하지 마세요,geokjeonghaji maseyo
Everything will be fine,다 괜찮을 거예요,da gwaenchaneul geoyeyo
I'm here for you,내가 곁에 있을게,naega gyeote isseulge
You can lean on me,나한테 기대도 돼,nahante gidaedo dwae
Let it all out,다 털어놔,da teoleonwa
You did your best,최선을 다했잖아,choesoneul dahaetjana
Things will get better,더 나아질 거야,deo naajil geoya
I understand how you feel,네 마음을 이해해,ne maeumeul ihaehae
Take your time,천천히 해,cheoncheonhi hae
I believe in you,널 믿어,neol mideo
You're not alone,혼자가 아니야,honjaga aniya
It's okay to cry,울어도 돼,ureodo dwae
I know it's hard,힘든 거 알아,himdeun geo ara
You'll get through this,이겨낼 수 있어,igyeonael su isseo
Don't be too hard on yourself,너무 자책하지 마,neomu jachaekaji ma
Cheer up,힘내,himnae
You're doing great,잘하고 있어,jalhago isseo
I'm always on your side,항상 네 편이야,hangsang ne pyeoniya
Let me help you,내가 도와줄게,naega dowajulge
Don't hold it in,참지 마,chamji ma
I feel your pain,네 아픔을 느껴,ne apeumeul neukkyeo
Tomorrow will be better,내일은 더 좋을 거야,naeireun deo joeul geoya
Would you like to talk about it?,이야기하고 싶어?,iyagihago sipeo
I wish I could help more,더 도와줄 수 있으면 좋겠다,deo dowajul su isseumyeon joketda
Please don't be sad,슬퍼하지 마,seulpeohaji ma
I'll always support you,항상 응원할게,hangsang eungwonhalge
Rest well,푹 쉬어,puk swieo
Take care of yourself,몸 챙겨,mom chaengyeo
It wasn't your fault at all,전혀 네 잘못이 아니야,jeonhyeo ne jalmosi aniya
I accept your apology,사과를 받아들일게요,sagwareul badadeurilgeyo
Thank you for understanding,이해해 줘서 고마워요,ihaehae jwoseo gomawoyo
No need to apologize,사과 안 해도 돼요,sagwa an haedo dwaeyo
I know you didn't mean it,일부러 그런 거 아닌 거 알아,ilbureo geureon geo anin geo ara
It's water under the bridge,이미 지난 일이야,imi jinan iriya
Let's move forward,앞으로 나아가자,apeuro naagaja
I appreciate your honesty,솔직해줘서 고마워,soljikhaejwoseo gomawo
We all make mistakes,누구나 실수해,nuguna silsuhae
