english_text,korean_text,romanization
Philosophy,철학,cheolhak
Philosopher,철학자,cheolhakja
Wisdom,지혜,jihye
Truth,진리,jilli
Knowledge,지식,jisik
Reason,이성,iseong
Logic,논리,nolli
Ethics,윤리,yulli
Morality,도덕,dodeok
Virtue,덕,deok
Justice,정의,jeongui
Freedom,자유,jayu
Equality,평등,pyeongdeung
Existence,존재,jonjae
Consciousness,의식,uisik
Self,자아,jaa
Identity,정체성,jeongcheseong
Meaning of life,삶의 의미,salmui uimi
Purpose,목적,mokjeok
Happiness,행복,haengbok
Suffering,고통,gotong
Death,죽음,jugeum
Fate,운명,unmyeong
Free will,자유 의지,jayu uiji
Determinism,결정론,gyeoljeongron
Nihilism,허무주의,heomujuui
Existentialism,실존주의,siljonjuui
Stoicism,스토아 철학,seutoa cheolhak
Utilitarianism,공리주의,gongnijuui
Idealism,이상주의,isangjuui
Realism,현실주의,hyeonsiljuui
Materialism,유물론,yumulleon
Dualism,이원론,iwolleon
Empiricism,경험론,gyeongheomron
Rationalism,합리주의,hapnijuui
Skepticism,회의론,hoeuiron
Relativism,상대주의,sangdaejuui
Absolute,절대적,jeoldaejeok
Relative,상대적,sangdaejeok
Socrates,소크라테스,sokeurateseu
Plato,플라톤,peullaton
Aristotle,아리스토텔레스,ariseutotereseu
Confucius,공자,gongja
Laozi,노자,noja
Buddha,부처,bucheo
Kant,칸트,kanteu
Nietzsche,니체,niche
Thought experiment,사고 실험,sago silheom
Paradox,역설,yeokseol
Dilemma,딜레마,dillema
Argument,논증,nonjeung
Debate,토론,toron
Critical thinking,비판적 사고,bipanjeok sago
What is the meaning of life,삶의 의미가 뭘까요,salmui uimiga mwolkkayo
I think therefore I am,나는 생각한다 고로 존재한다,naneun saenggakanda goro jonjaehanda
Philosophy is fascinating,철학은 흥미로워요,cheolhageun heungmirowoyo
That's a deep question,그건 깊은 질문이에요,geugeon gipeun jilmunieyo
Let's discuss philosophy,철학을 논의하자,cheolhageul nonuihaja
Everyone has their own philosophy,모두 자신만의 철학이 있어요,modu jasinmanui cheolhagi isseoyo
Think deeply about life,삶에 대해 깊이 생각하세요,salme daehae gipi saenggakhaseyo
