english_text,korean_text,romanization
This place is beautiful,이곳은 아름다워,igoseun areumdawo
The view is amazing,경치가 환상적이야,gyeongchiga hwansangjeogiya
It is a quiet neighborhood,조용한 동네야,joyonghan dongneya
The streets are crowded,거리가 붐벼,georiga bumbyeo
This area is very clean,이 지역은 매우 깨끗해,i jiyeogeun maeu kkaekkeusae
The park is huge,공원이 엄청 넓어,gongwoni eomcheong neolbeo
There are many tall buildings,높은 건물이 많아,nopeun geonmuri mana
The river runs through the city,강이 도시를 관통해,gangi dosireul gwantonghae
The mountain is nearby,산이 가까이 있어,sani gakkai isseo
This place has a nice atmosphere,이곳은 분위기가 좋아,igoseun bunwigiga joa
The beach is stunning,해변이 멋져,haebyeoni meotjyeo
It is a historic area,역사적인 지역이야,yeoksajeogin jiyeogiya
The market is always lively,시장은 항상 활기차,sijangeun hangsang hwalgiccha
This neighborhood has many restaurants,이 동네에는 식당이 많아,i dongnee neun sikdangi mana
The temple is ancient,절이 오래됐어,jeori oraedwaesseo
The garden is well-maintained,정원이 잘 관리되어 있어,jeongwoni jal gwallrdoeeo isseo
This city never sleeps,이 도시는 밤에도 깨어 있어,i dosineun bamedo kkaeeo isseo
The subway station is close,지하철역이 가까워,jihacheollyeogi gakkawo
The air is fresh here,여기는 공기가 맑아,yeogineun gonggiga malga
The lake is peaceful,호수가 평화로워,hosuga pyeonghwarowo
This place is famous for cherry blossoms,이곳은 벚꽃으로 유명해,igoseun beotkkocheuro yumyeonghae
The building is newly renovated,건물이 새로 리모델링됐어,geonmuri saero rimodellingdwaesseo
It is located in the city center,시내 중심에 위치해 있어,sinae jungsime wichihae isseo
The alleyways are charming,골목길이 매력적이야,golmokgiri maeryeokjeogia
This place has a great night view,이곳은 야경이 멋져,igoseun yagyeongi meotjyeo
The bridge is iconic,그 다리는 상징적이야,geu darineun sangjingjeogia
This street has lots of shops,이 거리에는 가게가 많아,i georie neun gagega mana
The countryside is relaxing,시골은 여유로워,sigoreun yeoyurowo
The castle is magnificent,성이 웅장해,seongi ungjranghae
This village is small but cozy,이 마을은 작지만 아늑해,i maeureun jakjiman aneukhae
The square is always full of people,광장에는 항상 사람이 많아,gwangjangeneun hangsang sarami mana
This area floods during rainy season,이 지역은 장마 때 물이 차,i jiyeogeun jangma ttae muri cha
The museum is worth visiting,박물관은 가볼 만해,bangmulgwaneun gabol manhae
It has a traditional feel,전통적인 느낌이야,jeontongjeogin neukkimiya
The road is steep here,여기는 길이 가파라,yeogineun giri gapara
This area is under development,이 지역은 개발 중이야,i jiyeogeun gaebal jungiya
The waterfall is breathtaking,폭포가 장관이야,pokpoga janggwaniya
The forest is dense,숲이 울창해,supi ulchanghae
This place is perfect for a walk,이곳은 산책하기 좋아,igoseun sanchaekhagi joa
The harbor has many fishing boats,항구에 어선이 많아,hanggue eoseoni mana
This town is known for hot springs,이 도시는 온천으로 유명해,i dosineun oncheonneuro yumyeonghae
The rooftop view is incredible,옥상에서 보는 경치가 대단해,oksangeseo boneun gyeongchiga daedanhae
The neighborhood is safe,이 동네는 안전해,i dongneneun anjeonhae
The tunnel is long and dark,터널이 길고 어두워,teoneori gilgo eoduwo
This place reminds me of home,이곳은 고향 같아,igoseun gohyang gata
The field stretches endlessly,들판이 끝없이 펼쳐져 있어,deulpani kkeudeopsi pyeolchyeojyeo isseo
The island is remote,그 섬은 외딴곳이야,geu seomeun oettangosiya
This path leads to the summit,이 길은 정상으로 이어져,i gireun jeongsangeuro ieojyeo
The plaza has many street performers,광장에 거리 공연이 많아,gwangjange geori gongyeoni mana
The old town has narrow streets,구시가지는 길이 좁아,gusigajineun giri joba
Spring makes this place magical,봄이면 이곳이 환상적이야,bomimyeon igosi hwansangjeogia
The valley is lush and green,골짜기가 푸르고 아름다워,goljjagiga pureugo areumdawo
The skyline is impressive,스카이라인이 인상적이야,seukairini insangjeogia
This town has a lot of history,이 도시에는 역사가 많아,i dosieneun yeoksaga mana
Every corner has something interesting,곳곳에 볼거리가 있어,gotgose bolgeeoriga isseo
It is a hidden gem,숨은 명소야,sumeun myeongsoya
This spot is great for photos,여기는 사진 찍기 좋아,yeogineun sajin jjikgi joa
The sunset here is unforgettable,이곳의 노을은 잊을 수 없어,igosui noeureun ijeul su eopseo
The cherry blossom path is lovely,벚꽃길이 아름다워,beotkkotgiri areumdawo
I want to live in a place like this,이런 곳에서 살고 싶어,ireon goseseo salgo sipeo
