english_text,korean_text,romanization
Let's play a game,게임하자,geimhaja
You have been chosen,당신은 선택되었습니다,dangsineun seontaekdoeeotseumnida
Do you want to play?,게임에 참여하시겠습니까?,geime chamyeohasigetsseumnikka?
The prize is a lot of money,상금이 엄청나요,sanggkeumi eomcheongnayo
I'm in debt,빚이 있어요,bichi isseoyo
I have nothing to lose,잃을 게 없어요,ireul ge eopseoyo
I need the money,돈이 필요해요,doni piryohaeyo
Red light green light,무궁화 꽃이 피었습니다,mugunghwa kkochi pieotseumnida
Don't move,움직이지 마,umjigiji ma
I saw you move,움직이는 거 봤어,umjigineun geo bwasseo
You're eliminated,탈락입니다,tallakimnida
I survived,살아남았어,saranamasseo
We need to work as a team,팀으로 해야 해,timeuro haeya hae
Don't trust anyone here,여기서 아무도 믿지 마,yeogiseo amudo mitji ma
Everyone is your enemy,모두가 적이야,moduga jeogiya
I didn't sign up for this,이런 걸 원한 게 아니야,ireon geol wonhan ge aniya
Let me out of here,여기서 나가게 해 줘,yeogiseo nagage hae jwo
There's no way out,나갈 방법이 없어,nagal bangbeobi eopseo
We have to keep playing,계속 해야 해,gyesok haeya hae
Only one person can win,한 명만 이길 수 있어,han myeongman igil su isseo
I don't want to die,죽고 싶지 않아,jukgo sipji ana
Stay alive,살아남아야 해,saranamaya hae
Be careful who you trust,누구를 믿을지 조심해,nugureul mideulji josimhae
He betrayed us,그가 우리를 배신했어,geuga urireul baesinhaesseo
I can't believe you did that,네가 그런 짓을 하다니,nega geureon jiseul hadani
Forgive me,용서해 줘,yongseohae jwo
I had no choice,선택의 여지가 없었어,seontaege yeojiga eopsseosseo
This game is unfair,이 게임은 불공평해,i geimeun bulgongpyeonghae
The rules have changed,규칙이 바뀌었어,gyuchigi bakkwieosseo
Listen carefully to the rules,규칙을 잘 들어,gyuchigeul jal deureo
Pick a partner,파트너를 골라,pateuneoreul golla
I choose you,널 선택할게,neol seontaekhalge
We can both survive,둘 다 살아남을 수 있어,dul da saranameul su isseo
I won't give up,포기하지 않을 거야,pogihaji aneul geoya
Keep going,계속 가,gyesok ga
We're almost there,거의 다 왔어,geoui da wasseo
I made it,해냈어,haenaesseo
At what cost?,대가가 뭔데?,daegaga mwonde?
Was it worth it?,그만한 가치가 있었어?,geumanhan gachiga isseosseo?
Money isn't everything,돈이 전부가 아니야,doni jeonbuga aniya
I lost my humanity,인간성을 잃었어,inganseong-eul iresseo
What have I become?,내가 뭐가 된 거야?,naega mwoga doen geoya?
I regret everything,다 후회돼,da huhoedwae
The real game was survival,진짜 게임은 생존이었어,jinjja geimeun saengjonieosseo
Greed destroys people,탐욕이 사람을 망쳐,tamyogi sarameul mangchyeo
The system is broken,시스템이 잘못됐어,siseutemi jalmotdwaesseo
The rich play with people's lives,부자들이 사람 목숨을 가지고 놀아,bujadeuri saram moksumeul gajigo nora
This is wrong,이건 잘못된 거야,igeon jalmotdoen geoya
Someone has to stop this,누군가 이걸 멈춰야 해,nugunga igeol meomchwoya hae
I'll end this game,내가 이 게임을 끝낼 거야,naega i geimeul kkeutnael geoya
Justice will prevail,정의는 이길 거야,jeonguineun igil geoya
No more games,이제 게임은 끝이야,ije geimeun kkeuchiya
I'll never forget what happened,일어난 일을 절대 잊지 않을 거야,ireonan ireul jeoldae itji aneul geoya
The nightmare is over,악몽이 끝났어,angmongi kkeutnasseo
I choose to fight back,나는 맞서 싸울 거야,naneun matseo ssaul geoya
We deserve better,우리는 더 나은 걸 받을 자격이 있어,urineun deo naeun geol badeul jagyeogi isseo
Humanity should come first,인간성이 먼저야,ingansseongi meonjyeoya
The game exposed the truth,게임이 진실을 드러냈어,geimi jinsireul deureeonaesseo
Never again,다시는 안 돼,dasineun an dwae
Freedom is priceless,자유는 값을 매길 수 없어,jayuneun gapseul maegil su eopseo
