english_text,korean_text,romanization
Let's go to the Han River,한강에 가자,hangange gaja
The Han River is beautiful,한강이 아름다워요,hangangi areumdawoyo
Let's rent bikes,자전거 빌리자,jajeonggeo billija
How much is the bike rental?,자전거 대여료가 얼마예요?,jajeonggeo daeyeoryoga eolmayeyo?
Let's ride along the bike path,자전거 도로를 따라 가자,jajeonggeo dororeul ttara gaja
Let's sit on the grass,잔디에 앉자,jandie anja
Let's have a picnic,피크닉하자,pikeunikhaja
I brought a picnic mat,돗자리 가져왔어,dotjari gajyeowasseo
Let's order delivery to the park,배달 시켜서 먹자,baedal sikyeoseo meokja
Let's eat ramyeon by the river,한강에서 라면 먹자,hangangeseo ramyeon meokja
Convenience store ramyeon by the Han River,한강 편의점 라면이 최고야,hangang pyeonuijeom ramyeoni choegoya
Let's get some fried chicken delivered,치킨 배달 시키자,chikin baedal sikija
The sunset is gorgeous,노을이 너무 예뻐요,noeuri neomu yeppeoyo
Let's watch the sunset,노을 보자,noeul boja
The night view is amazing,야경이 끝내줘요,yagyeongi kkeutnaejwoyo
Let's take a walk along the river,강변을 따라 산책하자,gangbyeoneul ttara sanchaekhaja
The breeze feels nice,바람이 시원해요,barami siwonhaeyo
It's a perfect day for the river,한강 가기 딱 좋은 날이야,hangang gagi ttak joeun nariya
Let's go jogging,조깅하자,joginghaja
Let's play badminton,배드민턴 치자,baedeuminteon chija
Let's play frisbee,프리스비 하자,peurisbi haja
Let's fly a kite,연 날리자,yeon nallija
Let's play soccer,축구하자,chukguhaja
Let's do inline skating,인라인스케이트 타자,inlainseukeiteu taja
Where is Yeouido Han River Park?,여의도 한강공원이 어디예요?,yeouido hanganggongwoni eodiyeyo?
Where is Banpo Bridge?,반포대교가 어디예요?,banpodaegyoga eodiyeyo?
The Banpo Bridge Rainbow Fountain is beautiful,반포대교 달빛무지개분수가 예뻐요,banpodaegyo dalbitmujigerbunsuga yeppeoyo
What time does the fountain show start?,분수쇼가 몇 시에 시작해요?,bunsusyoga myeot sie sijakhaeyo?
Let's go on a river cruise,한강 유람선 타자,hangang yuramson taja
How much is the cruise ticket?,유람선 표가 얼마예요?,yuramson pyoga eolmayeyo?
Let's set up a tent,텐트 치자,tenteu chija
Tents are popular in the park,공원에서 텐트 치는 사람이 많아요,gongwoneseo tenteu chineun sarami manayo
Let's go to the swimming pool,수영장에 가자,suyeongjange gaja
The outdoor pool opens in summer,야외 수영장은 여름에 열어요,yaoe suyeongjang-eun yeoreume yeoreoyo
Let's go stand-up paddleboarding,SUP 타자,seoeopi taja
Let's go kayaking,카약 타자,kayak taja
The water sports are fun,수상 레저가 재미있어요,susang rejega jaemiisseoyo
Let's go camping by the river,한강에서 캠핑하자,hangangeseo kaempinghaja
Where are the restrooms?,화장실이 어디예요?,hwajangsiri eodiyeyo?
Where is the convenience store?,편의점이 어디예요?,pyeonuijeomi eodiyeyo?
There's a convenience store nearby,근처에 편의점이 있어요,geuncheoe pyeonuijeomi isseoyo
Let's buy some snacks,간식 좀 사자,gansik jom saja
I love spending time at the Han River,한강에서 보내는 시간이 좋아요,hangangeseo bonaeneun sigani joayo
This is where locals hang out,여기가 시민들의 휴식처예요,yeogiga simindeulre hyusikcheo-yeyo
Let's come here again next week,다음 주에 또 오자,daeum jue tto oja
The cherry blossoms are blooming,벚꽃이 피었어요,beotkkochi pieosseoyo
It's beautiful in spring,봄에 정말 예뻐요,bome jeongmal yeppeoyo
It's nice here in autumn too,가을에도 좋아요,gaeure-do joayo
Let's lie down and look at the stars,누워서 별을 보자,nuwoseo byeoreul boja
The city lights reflect on the water,도시 불빛이 강에 비춰요,dosi bulbichi gange bichweoyo
I feel so peaceful here,여기 오면 마음이 편해져요,yeogi omyeon maeumi pyeonhaejyeoyo
Let's take lots of photos,사진 많이 찍자,sajin mani jjikja
This is the best spot for photos,여기가 포토 스팟이야,yeogiga poto seupasiya
Han River is the heart of Seoul,한강은 서울의 중심이에요,hangangeun seoure jungsimieyo
I could stay here forever,여기서 계속 있고 싶어,yeogiseo gyesok itgo sipeo
We should go at night too,밤에도 와 봐야 해,bamedo wa bwaya hae
The food stalls are great,포장마차도 좋아요,poangmachado joayo
Let's grab some street food,길거리 음식 먹자,gilgeori eumsik meokja
This is my happy place,여기가 내 힐링 장소야,yeogiga nae hilling jangsoya
Let's plan a Han River party,한강 파티하자,hangang patihaja
