english_text,korean_text,romanization
How much is this?,이거 얼마예요?,igeo eolmayeyo?
It's too expensive,너무 비싸요,neomu bissayo
Can you give me a discount?,깎아 주세요,kkakka juseyo
Is there a sale?,세일해요?,seilhaeyo?
Where is this section?,이 코너 어디예요?,i koneo eodiyeyo?
I'm just looking,구경하는 거예요,gugyeonghaneun geoyeyo
Can I try this on?,입어 봐도 돼요?,ibeo bwado dwaeyo?
Where is the fitting room?,탈의실 어디예요?,taruisil eodiyeyo?
Do you have a bigger size?,큰 사이즈 있어요?,keun saijeu isseoyo?
Do you have a smaller size?,작은 사이즈 있어요?,jageun saijeu isseoyo?
Do you have this in another color?,다른 색 있어요?,dareun saek isseoyo?
This fits perfectly,딱 맞아요,ttak majayo
It's too big,너무 커요,neomu keoyo
It's too small,너무 작아요,neomu jagayo
It's too tight,너무 꽉 끼어요,neomu kkwak kkieoyo
It's too loose,너무 헐렁해요,neomu heolleونghaeyo
I'll take this one,이거 살게요,igeo salgeyo
I'll think about it,좀 생각해 볼게요,jom saenggakhae bolgeyo
Can I pay by card?,카드 돼요?,kadeu dwaeyo?
Cash only?,현금만 돼요?,hyeongeumman dwaeyo?
Can I get a bag?,봉투 주세요,bongtu juseyo
I don't need a bag,봉투 안 주셔도 돼요,bongtu an jusyeodo dwaeyo
Can I return this?,반품할 수 있어요?,banpumhal su isseoyo?
Can I exchange this?,교환할 수 있어요?,gyohwanhal su isseoyo?
I want a refund,환불해 주세요,hwanbulhae juseyo
Do you have a receipt?,영수증 있어요?,yeongsujeung isseoyo?
When does the store close?,몇 시에 문 닫아요?,myeot sie mun dadayo?
When does it open?,몇 시에 열어요?,myeot sie yeoreoyo?
Is this on sale?,이거 세일하는 거예요?,igeo seilhaneun geoyeyo?
Buy one get one free,원 플러스 원이에요,won peulleoseu wonieyo
It's a good deal,가성비 좋아요,gaseongbi joayo
This is popular these days,요즘 이게 인기예요,yojeum ige ingieyeyo
I saw this online,온라인에서 봤어요,onraineseo bwasseoyo
Is the online price the same?,온라인 가격이랑 같아요?,onrain gagyeogirang gatayo?
Where's the convenience store?,편의점 어디예요?,pyeonuijeom eodiyeyo?
Where's the department store?,백화점 어디예요?,baekhwajeom eodiyeyo?
Where's the market?,시장 어디예요?,sijang eodiyeyo?
I need to buy a gift,선물 사야 해요,seonmul saya haeyo
Can you wrap this as a gift?,선물 포장해 주세요,seonmul pojanghae juseyo
What's trending right now?,요즘 뭐가 유행이에요?,yojeum mwoga yuhaengieyo?
Do you have Korean souvenirs?,한국 기념품 있어요?,hanguk ginyeompum isseoyo?
This is so cute,이거 너무 귀여워요,igeo neomu gwiyeowoyo
This is so pretty,이거 너무 예뻐요,igeo neomu yeppeoyo
I'll take two of these,이거 두 개 살게요,igeo du gae salgeyo
Is tax included?,세금 포함이에요?,segeum pohamieyo?
Can I get tax-free?,면세 돼요?,myeonse dwaeyo?
Where's the tax refund counter?,세금 환급 어디서 해요?,segeum hwangeup eodiseo haeyo?
I'm looking for cosmetics,화장품 찾고 있어요,hwajangpum chatgo isseoyo
Do you have samples?,샘플 있어요?,saempeul isseoyo?
Can I test this?,이거 테스트해 봐도 돼요?,igeo teseuteuhae bwado dwaeyo?
What's the best seller?,베스트셀러가 뭐예요?,beseuteusellreoga mwoyeyo?
I need sunscreen,선크림 필요해요,seonkeurim piryohaeyo
Do you have this brand?,이 브랜드 있어요?,i beuraendeu isseoyo?
It's cheaper online,온라인이 더 싸요,onraini deo ssayo
Can I use this coupon?,이 쿠폰 쓸 수 있어요?,i kupon sseul su isseoyo?
Do you do delivery?,배달 돼요?,baedal dwaeyo?
I'll pick it up,직접 가져갈게요,jikjeop gajyeogalgeyo
Let's go shopping,쇼핑하러 가자,syopinghareo gaja
I bought too much,너무 많이 샀어요,neomu mani sasseoyo
Shopping is so fun,쇼핑이 너무 재밌어요,syopingi neomu jaemisseoyo
