english_text,korean_text,romanization
Architecture,건축,geonchuk
Architect,건축가,geonchukga
Building,건물,geonmul
Structure,구조,gujo
Foundation,기초,gicho
Pillar,기둥,gidung
Beam,보,bo
Wall,벽,byeok
Ceiling,천장,cheonjang
Floor,바닥,badak
Roof,지붕,jibung
Staircase,계단,gyedan
Elevator,엘리베이터,ellibeiteo
Entrance,입구,ipgu
Exit,출구,chulgu
Window,창문,changmun
Door,문,mun
Hallway,복도,bokdo
Lobby,로비,robi
Balcony,발코니,balkoni
Blueprint,설계도,seolgyedo
Floor plan,평면도,pyeongmyeondo
Cross section,단면도,danmyeondo
Elevation,입면도,inmyeondo
3D model,3D 모델,sseudi model
Scale model,축소 모형,chukso mohyeong
Construction,건설,geonseol
Construction site,공사 현장,gongsa hyeonjang
Under construction,공사 중,gongsa jung
Renovation,리모델링,rimodelling
Demolition,철거,cheolgeo
Interior,실내,silnae
Exterior,외관,oegwan
Facade,정면,jeongmyeon
Modern architecture,현대 건축,hyeondae geonchuk
Traditional architecture,전통 건축,jeontong geonchuk
Skyscraper,고층 빌딩,gochung bilding
Apartment complex,아파트 단지,apateu danji
Residential building,주거 건물,jugeo geonmul
Commercial building,상업 건물,sangeop geonmul
Office building,사무실 건물,samusil geonmul
Concrete,콘크리트,konkeuliteu
Steel,철근,cheolgeun
Glass,유리,yuri
Wood,나무,namu
Brick,벽돌,byeokdol
Stone,돌,dol
Sustainable architecture,지속 가능한 건축,jisok ganeunghan geonchuk
Green building,친환경 건물,chinhwangyeong geonmul
Energy efficient,에너지 효율,eneoji hyoyul
Earthquake resistant,내진 설계,naejin seolgye
Acoustics,음향 설계,eumhyang seolgye
Ventilation,환기,hwangi
Insulation,단열,danyeol
The building is impressive,건물이 인상적이에요,geonmuri insangjeogieeyo
This is a famous landmark,이것은 유명한 랜드마크예요,igeoseun yumyeonghan raendeumakeyeyo
The design is unique,디자인이 독특해요,dijaini dokteukaeyo
It was built in 1900,1900년에 지어졌어요,cheongubaengnyeone jieeojyeosseoyo
It took 5 years to build,짓는 데 5년 걸렸어요,jinneun de onyeon geollyeosseoyo
The structure is sturdy,구조가 튼튼해요,gujoga teunteunhaeyo
Architecture reflects culture,건축은 문화를 반영해요,geonchugeun munhwareul banyeonghaeyo
