english_text,korean_text,romanization
ASMR,에이에스엠알,eieseuemahl
Autonomous sensory meridian response,자율감각쾌감반응,jayulgamgakgwaegambanneung
Tingles,팅글,tingeul
Relaxing,편안한,pyeonanhan
Soothing,차분한,chabunhan
Whispering,속삭이는 소리,soksagineun sori
Tapping,두드리는 소리,dudrineun sori
Scratching,긁는 소리,geungneun sori
Crinkling,바스락거리는 소리,baseurakgeorineun sori
Brushing,쓸어주는 소리,sseureojuneun sori
Water sounds,물소리,mulsori
Rain sounds,빗소리,bitsori
Keyboard typing,키보드 소리,kibodeu sori
Page turning,페이지 넘기는 소리,peiji neomgineun sori
Writing sounds,글씨 쓰는 소리,geulssi sseuneun sori
Eating sounds,먹는 소리,meongneun sori
Chewing sounds,씹는 소리,ssinneun sori
Mouth sounds,입 소리,ip sori
Breathing sounds,숨소리,sumsori
Heartbeat,심장 소리,simjang sori
Close your eyes,눈을 감으세요,nuneul gameuseyo
Take a deep breath,깊게 숨을 쉬세요,gipge sumeul swioseyo
Relax your body,몸을 이완하세요,momeul iwanhaseyo
Are you comfortable?,편안하세요?,pyeonanhaseyo
Sleep well,잠 잘 자요,jam jal jayo
Good night,좋은 밤 되세요,joeun bam doeseyo
Sweet dreams,좋은 꿈 꾸세요,joeun kkum kkuseyo
This is very relaxing,이거 정말 편안해요,igeo jeongmal pyeonanhaeyo
I listen before sleeping,자기 전에 들어요,jagi jeone deureoyo
It helps me fall asleep,잠이 잘 와요,jami jal wayo
Microphone,마이크,maikeu
Binaural microphone,바이노럴 마이크,bainoreol maikeu
Ear to ear,이어 투 이어,ieo tu ieo
Left ear,왼쪽 귀,oenjjok gwi
Right ear,오른쪽 귀,oreunjjok gwi
Trigger,트리거,teurigeo
No talking ASMR,노토킹 ASMR,noting ASMR
Roleplay ASMR,롤플레이 ASMR,rolpeullei ASMR
Spa ASMR,스파 ASMR,seupa ASMR
Hair salon ASMR,미용실 ASMR,miyongsil ASMR
Can you hear this?,이 소리 들려요?,i sori deullyeoyo
Listen carefully,잘 들어보세요,jal deureoboseyo
Soft voice,부드러운 목소리,budeureoun moksori
Gentle movements,부드러운 동작,budeureoun dongjak
Slow and steady,천천히 그리고 꾸준히,cheoncheonhi geurigo kkujunhi
Personal attention,개인적인 관심,gaeinjeoogin gwansim
Visual triggers,시각적 트리거,sigakjeok teurigeo
Sound triggers,청각적 트리거,cheonggakjeok teurigeo
This gives me tingles,이거 팅글이 와요,igeo tingeuri wayo
Very calming,아주 차분해요,aju chabunhaeyo
Peaceful atmosphere,평화로운 분위기,pyeonghwaroun bunwigi
Low volume,작은 소리,jageun sori
Background noise,배경 소음,baegyeong soeum
Noise canceling,노이즈 캔슬링,noijeu kaenseulling
Focus on the sound,소리에 집중하세요,sorie jipjunghaseyo
Let go of your stress,스트레스를 내려놓으세요,seuteureseureul naeryeonouseyo
Feel the vibration,진동을 느껴보세요,jindongeul neukkyeoboseyo
This is my favorite ASMR,이 ASMR이 제일 좋아요,i ASMR i jeil joayo
I watch ASMR every night,매일 밤 ASMR 봐요,maeil bam ASMR bwayo
It is addictive,중독성이 있어요,jungdokseongi isseoyo
Healing time,힐링 시간,hilling sigan
