english_text,korean_text,romanization
What is your favorite subject?,제일 좋아하는 과목이 뭐야?,jeil joahaneun gwamogi mwoya?
I like math,수학을 좋아해,suhageul joahae
Math is difficult,수학이 어려워,suhagi eoryeowo
I am good at science,과학을 잘해,gwahageul jalhae
Physics is hard,물리학이 어려워,mulrihagi eoryeowo
Chemistry is interesting,화학이 재미있어,hwahagi jaemiisseo
Biology is my favorite,생물학이 제일 좋아,saengmulhagi jeil joa
I struggle with history,역사가 어려워,yeoksaga eoryeowo
Korean history is important,한국사가 중요해,hanguksaga jungyohae
World history is fascinating,세계사가 흥미로워,segyesaga heungmirowo
I enjoy English class,영어 수업이 좋아,yeongeo sueobi joa
Korean language class is essential,국어 수업이 필수야,gugeo sueobi pilsuya
I need to study grammar more,문법을 더 공부해야 해,munbeobeul deo gongbuhaeya hae
Geography is fun,지리가 재미있어,jiriga jaemiisseo
Social studies covers many topics,사회 과목은 범위가 넓어,sahoe gwamogen beomwiga neolbeo
I have PE today,오늘 체육 수업이 있어,oneul cheyuk sueobi isseo
Music class is relaxing,음악 수업이 편해,eumak sueobi pyeonhae
I play an instrument in music class,음악 시간에 악기를 연주해,eumak sigane aggireul yeonjuhae
Art class lets me be creative,미술 시간에 창의력을 발휘해,misul sigane changyillyeogeul balhwihae
I love drawing in art class,미술 시간에 그림 그리는 거 좋아,misul sigane geurim geurineun geo joa
Technology class is practical,기술 수업이 실용적이야,gisul sueobi silyongjeogia
Home economics teaches cooking,가정 수업에서 요리를 배워,gajeong sueobeso yorireul baeoeo
Ethics class is thought-provoking,도덕 수업이 생각할 거리를 줘,dodeok sueobi saenggakhal georireul jwo
I have computer science,정보 수업이 있어,jeongbo sueobi isseo
Programming is fun to learn,프로그래밍 배우는 게 재밌어,peurogeuraaming baeuneun ge jaemisseo
I have a test in math tomorrow,내일 수학 시험이야,naeil suhak siheomiya
Which subject are you worst at?,어떤 과목이 제일 어려워?,eotteon gwamogi jeil eoryeowo?
I need a tutor for physics,물리 과외가 필요해,mulli gwaoega piryohae
The science lab is interesting,과학 실험실이 재미있어,gwahak silheomshiri jaemiisseo
I have to write a report for Korean,국어 보고서를 써야 해,gugeo bogoseoreul sseoya hae
Literature class is deep,문학 수업이 깊어,munhak sueobi gipeo
I enjoy reading novels in Korean class,국어 시간에 소설 읽는 게 좋아,gugeo sigane soseol ingneun ge joa
Second foreign language is Chinese,제2외국어는 중국어야,je i oegugeoneun jungugeoya
I chose Japanese as my second language,제2외국어로 일본어를 선택했어,je i oegugeo ro ilboneoreul seontaekhaesseo
The elective subjects are fun,선택 과목이 재미있어,seontaek gwamogi jaemiisseo
I signed up for psychology,심리학을 신청했어,simrihageul sincheonghaesseo
Economics is useful for real life,경제학은 실생활에 유용해,gyeongjehageun silsaenghware yuyonghae
Political science is complicated,정치학이 복잡해,jeongchihagi bokjaphae
I am taking an advanced math course,심화 수학을 듣고 있어,simhwa suhageul deutgo isseo
This semester I have eight subjects,이번 학기에 여덟 과목을 들어,ibeon hakgie yeodeol gwamageul deureo
My schedule is packed,시간표가 꽉 찼어,siganpyoga kkwak chasseo
Which period is lunch?,점심시간이 몇 교시야?,jeomsim sigani myeot gyosiya?
First period starts at nine,일 교시는 아홉 시에 시작해,il gyosineun ahop sie sijakae
I have seven periods today,오늘 일곱 교시까지 있어,oneul ilgop gyosikkaji isseo
After school I go to academy,방과 후에 학원에 가,banggwa hue hagwone ga
Extra classes are tiring,보충 수업이 힘들어,bochung sueobi himdeulo
I prefer practical subjects,실기 과목이 더 좋아,silgi gwamogi deo joa
Theory classes make me sleepy,이론 수업은 졸려,iron sueobeun jollyeo
The curriculum changed this year,올해 교육과정이 바뀌었어,olhae gyoyukgwajeong-i bakkwieosseo
Each subject has a different textbook,과목마다 교과서가 달라,gwamongmada gyogwaseoga dalla
I carry too many textbooks,교과서가 너무 많아,gyogwaseoga neomu mana
Studying multiple subjects is overwhelming,여러 과목을 공부하는 게 벅차,yeoreo gwamageul gongbuhaneun ge beokcha
Some subjects require memorization,어떤 과목은 암기가 필요해,eotteon gwamageun amgiga piryohae
Others need understanding,어떤 과목은 이해가 중요해,eotteon gwamageun ihaega jungyohae
My grades vary by subject,과목마다 성적이 달라,gwamongmada seongjeogi dalla
I want to improve my worst subject,가장 약한 과목을 올리고 싶어,gajang yakhan gwamageul olligo sipeo
Balancing all subjects is the key,모든 과목의 균형이 중요해,modeun gwamogui gyunhyeongi jungyohae
I like subjects that make me think,생각하게 하는 과목이 좋아,saenggakhage haneun gwamogi joa
Every subject has its own charm,모든 과목에 매력이 있어,modeun gwamoge maeryeogi isseo
What do you want to major in?,전공은 뭐로 할 거야?,jeongongeun mworo hal geoya?
