english_text,korean_text,romanization
Hello (formal),안녕하세요,annyeonghaseyo
Hello (casual),안녕,annyeong
Thank you (formal),감사합니다,gamsahamnida
Thank you (casual),고마워,gomawo
I'm sorry (formal),죄송합니다,joesonghamnida
I'm sorry (casual),미안해,mianhae
Goodbye (formal - to someone leaving),안녕히 가세요,annyeonghi gaseyo
Goodbye (casual),잘 가,jal ga
Goodbye (formal - when you leave),안녕히 계세요,annyeonghi gyeseyo
Bye (casual),바이,bai
How are you? (formal),어떻게 지내세요?,eotteoke jinaeseyo
How are you? (casual),잘 지내?,jal jinae
Nice to meet you (formal),만나서 반갑습니다,mannaseo bangapseumnida
Nice to meet you (casual),만나서 반가워,mannaseo bangawo
What is your name? (formal),성함이 어떻게 되세요?,seonghami eotteoke doeseyo
What is your name? (casual),이름이 뭐야?,ireumi mwoya
How old are you? (formal),연세가 어떻게 되세요?,yeonsega eotteoke doeseyo
How old are you? (casual),몇 살이야?,myeot sariya
Please eat (formal),드세요,deuseyo
Eat (casual),먹어,meogeo
Please sit down (formal),앉으세요,anjeuseyo
Sit down (casual),앉아,anja
Please wait (formal),잠시만 기다려 주세요,jamsiman gidaryeo juseyo
Wait (casual),잠깐만,jamkkanman
I understand (formal),알겠습니다,algetseumnida
I understand (casual),알았어,arasseo
I don't know (formal),모르겠습니다,moreugetseumnida
I don't know (casual),몰라,molla
Where are you going? (formal),어디 가세요?,eodi gaseyo
Where are you going? (casual),어디 가?,eodi ga
What are you doing? (formal),뭐 하세요?,mwo haseyo
What are you doing? (casual),뭐 해?,mwo hae
Yes (formal),네,ne
Yes (casual),응,eung
No (formal),아니요,aniyo
No (casual),아니,ani
Please give me (formal),주세요,juseyo
Give me (casual),줘,jwo
Is it okay? (formal),괜찮으세요?,gwaenchaneuseyo
Is it okay? (casual),괜찮아?,gwaenchana
I'm going (formal),가겠습니다,gagetseumnida
I'm going (casual),나 갈게,na galge
Come in (formal),들어오세요,deureooseyo
Come in (casual),들어와,deureowa
Did you eat? (formal),식사하셨어요?,siksahasyeosseoyo
Did you eat? (casual),밥 먹었어?,bap meogeosseo
I'm tired (formal),피곤합니다,pigonhamnida
I'm tired (casual),피곤해,pigonhae
Congratulations (formal),축하드립니다,chukadeurimnida
Congratulations (casual),축하해,chukahae
Please help me (formal),도와주세요,dowajuseyo
Help me (casual),도와줘,dowajwo
I'll do my best (formal),최선을 다하겠습니다,choesoneul dahagetseumnida
I'll do my best (casual),최선을 다할게,choesoneul dahalge
Have a good day (formal),좋은 하루 보내세요,joeun haru bonaeseyo
Have a good day (casual),좋은 하루 보내,joeun haru bonae
I enjoyed the meal (formal),잘 먹었습니다,jal meogeotseumnida
I enjoyed the meal (casual),잘 먹었어,jal meogeosseo
See you later (formal),나중에 뵙겠습니다,najunge boepgetseumnida
See you later (casual),나중에 보자,najunge boja
