english_text,korean_text,romanization
I want to return this,이거 반품하고 싶어요,igeo banpumhago sipeoyo
I'd like to exchange this,이거 교환하고 싶어요,igeo gyohwanhago sipeoyo
Can I get a refund,환불 받을 수 있어요,hwanbul badeul su isseoyo
I have the receipt,영수증이 있어요,yeongsujeungi isseoyo
I don't have the receipt,영수증이 없어요,yeongsujeungi eopseoyo
The product is defective,제품에 하자가 있어요,jepume hajaga isseoyo
It doesn't work properly,제대로 작동하지 않아요,jedaero jakdonghaji anayo
It was damaged when it arrived,배송 중에 파손되었어요,baesong junge pasondoeosseoyo
The size doesn't fit,사이즈가 안 맞아요,saizeuga an majayo
It's too big,너무 커요,neomu keoyo
It's too small,너무 작아요,neomu jagayo
The color is different from the photo,색상이 사진과 달라요,saeksangi sajingwa dallayo
I ordered the wrong item,잘못 주문했어요,jalmot jumunhaesseoyo
They sent the wrong item,다른 제품이 왔어요,dareun jepumi wasseoyo
How many days do I have to return it,반품 기간이 며칠이에요,banpum gigani myeochirieyo
Returns are accepted within seven days,7일 이내에 반품 가능해요,chiril inaee banpum ganeunghaeyo
Is the return shipping free,반품 배송비가 무료인가요,banpum baesongbiga muryoingayo
I'll pay for return shipping,반품 배송비를 제가 낼게요,banpum baesongbireul jega naelgeyo
Can I exchange for a different size,다른 사이즈로 교환 가능해요,dareun saizero gyohwan ganeunghaeyo
I want a larger size,더 큰 사이즈로 교환하고 싶어요,deo keun saizeuro gyohwanhago sipeoyo
I want a smaller size,더 작은 사이즈로 교환하고 싶어요,deo jageun saizeuro gyohwanhago sipeoyo
Can I exchange for a different color,다른 색상으로 교환 가능해요,dareun saeksangeuro gyohwan ganeunghaeyo
The refund will take three to five days,환불은 3일에서 5일 걸려요,hwanbureun samileseo oil geollyeoyo
The refund will go back to your card,카드로 환불 처리됩니다,kadeuro hwanbul cheori-doemnida
I'll get a cash refund,현금으로 환불받을게요,hyeongeumero hwanbulbadeulgeyo
Where do I send the return,반품을 어디로 보내야 해요,banpumeul eodiro bonaey haeyo
I'll ship it back today,오늘 반품 보낼게요,oneul banpum bonaelgeyo
Please pack it well for return,반품 포장을 잘 해주세요,banpum pojangeul jal haejuseyo
Include the original packaging,원래 포장재도 같이 보내세요,wollae pojangjaedo gachi bonaeseyo
I already opened it,이미 개봉했어요,imi gaebonghaesseoyo
Opened items can't be returned,개봉한 제품은 반품이 안 돼요,gaebonghan jepumeun banpumi an dwaeyo
This is within the return period,반품 기간 내예요,banpum gigan naeyeyo
The return period has expired,반품 기간이 지났어요,banpum gigani jinasseoyo
I want store credit,적립금으로 받고 싶어요,jeokripgeumeuro batgo sipeoyo
Can I speak to a manager,매니저와 이야기할 수 있어요,maenijeowa iyagihol su isseoyo
I filed a complaint,불만을 접수했어요,bulmaneul jeopsuhhaesseoyo
Customer service was helpful,고객센터가 친절했어요,gogaeksenteoga chinjeolhaesseoyo
I called customer service,고객센터에 전화했어요,gogaekseonteoe jeonhwahaesseoyo
The return was approved,반품이 승인되었어요,banpumi seungindoeosseoyo
The exchange was processed,교환이 처리되었어요,gyohwani cheori-doeosseoyo
I received the replacement,교환품을 받았어요,gyohwanpumeul badasseoyo
The quality is poor,품질이 나빠요,pumjiri nappayo
It broke after one use,한 번 쓰고 고장났어요,han beon sseugo gojangna-sseoyo
The zipper is broken,지퍼가 고장났어요,jipeoga gojangna-sseoyo
There's a stain on it,얼룩이 있어요,eollugi isseoyo
It has a hole,구멍이 나 있어요,gumeong-i na isseoyo
The button fell off,단추가 떨어졌어요,danchuaga tteoreojyeosseoyo
This is not what I expected,기대와 달라요,gidaewa dallayo
I'm not satisfied with this product,이 제품에 만족하지 못해요,i jepume manjokhaji motaeyo
Please process my return quickly,반품 처리를 빨리 해주세요,banpum cheorireul ppalli haejuseyo
I want a full refund,전액 환불을 원해요,jeonaek hwanbureul wonhaeyo
Partial refund is acceptable,부분 환불도 괜찮아요,bubun hwanbuldo gwaenchana-yo
I'll send photos as proof,증거 사진을 보낼게요,jeunggeo sajineul bonaelgeyo
Thank you for processing the return,반품 처리해 주셔서 감사합니다,banpum cheorihae jusyeoseo gamsahamnida
I'll be more careful next time I order,다음에 주문할 때 더 신중할게요,daeume jumunhal ttae deo sinjunghalgeyo
Always check the return policy,반품 정책을 항상 확인하세요,banpum jeongchaegeul hangsang hwaginhaseyo
I learned to read reviews carefully,후기를 꼼꼼히 읽어야 해요,hugireul kkomkkomhi ilgeoya haeyo
Consumer rights are important,소비자 권리가 중요해요,sobija gwolliga jungyohaeyo
Know your rights as a consumer,소비자로서 권리를 알아야 해요,sobijaro-seo gwollireul araya haeyoKeep your receipts for returns,반품을 위해 영수증을 보관하세요,banpumeul wihae yeongsujeungeul bogwanhaseyo
Shopping wisely means fewer returns,현명한 쇼핑은 반품을 줄여요,hyeonmyeonghan syopingeun banpumeul juryeoyo
