english_text,korean_text,romanization
Let's go camping,캠핑 가자,kaemping gaja
I need to set up the tent,텐트를 설치해야 해요,tenteureul seolchihaeya haeyo
The campsite is nice,캠핑장이 좋아요,kaempingjang-i joayo
I reserved a campsite,캠핑장을 예약했어요,kaempingjang-eul yeyakhaesseoyo
Let's start a campfire,모닥불을 피우자,modakbureul piuja
The firewood is dry,장작이 잘 말랐어요,jangjagi jal mallasseoyo
I brought a sleeping bag,침낭을 가져왔어요,chimnangeul gajyeowasseoyo
The sleeping pad is comfortable,매트리스가 편해요,maeteuriseu-ga pyeonhaeyo
I'm cooking on the camp stove,캠핑 버너에서 요리하고 있어요,kaemping beoneoeseo yorihago isseoyo
Let's grill some meat,고기를 구워 먹자,gogireul guwo meokja
The marshmallows are ready,마시멜로가 준비됐어요,masimelloga junbidwaesseoyo
I love roasting marshmallows,마시멜로 구워 먹는 게 좋아요,masimello guwo meongneun ge joayo
The stars are beautiful tonight,오늘 밤 별이 아름다워요,oneul bam byeori areumdaweoyo
I can see the Milky Way,은하수가 보여요,eunhasuga boyeoyo
The night sky is clear,밤하늘이 맑아요,bamhaneuri malgayo
It's chilly at night,밤에 쌀쌀해요,bame ssalssalhaeyo
I need another blanket,담요가 하나 더 필요해요,damyoga hana deo piryohaeyo
The lantern lights up the campsite,랜턴이 캠핑장을 밝혀요,raenteon-i kaempingjangeul balkhyeoyo
I brought insect repellent,모기약을 가져왔어요,mogiyageul gajyeowasseoyo
The mosquitoes are bad,모기가 많아요,mogiga manayo
I got bitten by a mosquito,모기에 물렸어요,mogie mullyeosseoyo
The hammock is relaxing,해먹이 편해요,haemeogi pyeonhaeyo
Let's go fishing,낚시하러 가자,nakssihareo gaja
I caught a fish,물고기를 잡았어요,mulgogireul jabasseoyo
The river is nearby,강이 가까워요,gang-i gakkaweoyo
Let's hike the nearby trail,근처 등산로를 가자,geuncheo deungsanroreul gaja
The morning dew is fresh,아침 이슬이 상쾌해요,achim iseuri sangkwaehaeyo
Coffee in the morning at camp,캠핑장에서 아침 커피,kaempingjang-eseo achim keopi
The sunset view from camp,캠핑장에서 보는 일몰,kaempingjang-eseo boneun ilmol
I need a cooler for drinks,아이스박스가 필요해요,aiseubakseuga piryohaeyo
The portable chair is handy,접이식 의자가 편리해요,jeobishik uijaga pyeollihaeyo
The camping table is set,캠핑 테이블을 차렸어요,kaemping teibeureul charyeosseoyo
Let's play card games,카드 게임 하자,kadeu geim haja
The campfire stories are fun,모닥불 옆 이야기가 재미있어요,modakbul yeop iyagiga jaemiisseoyo
I love the smell of the forest,숲 냄새가 좋아요,sup naemsaega joayo
The birds wake me up,새소리에 잠이 깼어요,saesorie jami kkaesseoyo
Pack out all trash,쓰레기를 다 가져가세요,sseuregireul da gajyeogaseyo
Leave the campsite clean,캠핑장을 깨끗이 해주세요,kaempingjangeul kkaekkeushi haejuseyo
The camping gear is packed,캠핑 장비를 다 쌌어요,kaemping jangbireul da ssasseoyo
The car camping spot is big,차박 자리가 넓어요,chabak jariga neolbeoyo
I tried glamping,글램핑을 해봤어요,geullaemping-eul haebwasseoyo
The glamping tent is luxurious,글램핑 텐트가 고급스러워요,geullaemping tenteuga gogeupseureoweoyo
Solo camping is peaceful,혼자 캠핑은 평화로워요,honja kaemping-eun pyeonghwaroweoyo
Family camping is fun,가족 캠핑이 재미있어요,gajok kaemping-i jaemiisseoyo
The kids love camping,아이들이 캠핑을 좋아해요,aideuri kaemping-eul joahaeyo
I forgot the can opener,캔따개를 깜빡했어요,kaen ttageareul kkamppakhaesseoyo
The weather forecast looks good,날씨 예보가 좋아요,nalssi yeboga joayo
Rain makes camping difficult,비가 오면 캠핑이 힘들어요,biga omyeon kaemping-i himdeureoyo
The tent is waterproof,텐트가 방수 돼요,tenteuga bangsu dwaeyo
I love autumn camping,가을 캠핑이 좋아요,gaeul kaemping-i joayo
Winter camping is challenging,겨울 캠핑은 도전적이에요,gyeoul kaemping-eun dojeeonjeogieyo
The hot pack keeps me warm,핫팩이 따뜻해요,hatpaegi ttatteuthaeyo
Camping connects us to nature,캠핑은 자연과 연결해줘요,kaemping-eun jayeongwa yeongyeolhaejweoyo
I'm already planning the next trip,다음 캠핑을 벌써 계획하고 있어요,daeum kaempingeul beolsseo gyehoehago isseoyo
Camping recharges my energy,캠핑이 에너지를 충전해줘요,kaemping-i eneojireul chungjeeonhaejweoyo
The best memories are made outdoors,최고의 추억은 야외에서 만들어져요,choegoui chueogeun yaoeeseo mandeurojyeoyo
Disconnect to reconnect,연결을 끊고 다시 연결돼요,yeongyeoreul kkeunko dasi yeongyeoldwaeyo
Camping is my favorite hobby,캠핑이 제일 좋아하는 취미예요,kaemping-i jeil joahaneun chwimiyeyo
Nothing beats sleeping under the stars,별 아래 잠드는 건 최고예요,byeol arae jamdenun geon choegoyeyo
Nature is the best healer,자연이 최고의 치유제예요,jayeoni choegoui chiyujeyeyoThe great outdoors awaits
