english_text,korean_text,romanization
Fish,물고기,mulgogi
Whale,고래,gorae
Dolphin,돌고래,dolgorae
Shark,상어,sangeo
Octopus,문어,muneo
Squid,오징어,ojingeo
Crab,게,ge
Shrimp,새우,saeu
Lobster,바닷가재,badatgarae
Clam,조개,jogae
Oyster,굴,gul
Mussel,홍합,honghap
Scallop,가리비,garibi
Abalone,전복,jeonbok
Sea cucumber,해삼,haesam
Sea urchin,성게,seongge
Starfish,불가사리,bulgasari
Jellyfish,해파리,haepari
Seahorse,해마,haema
Sea turtle,바다거북,badageobok
Seal,물개,mulgae
Sea lion,바다사자,badasaja
Walrus,바다코끼리,badakokkiri
Otter,수달,sudal
Penguin,펭귄,penggwin
Coral,산호,sanho
Seaweed,해초,haecho
Kelp,다시마,dasima
Sea anemone,말미잘,malmijal
Sponge,해면,haemyeon
Ray,가오리,gaori
Eel,장어,jangeo
Tuna,참치,chamchi
Salmon,연어,yeoneo
Mackerel,고등어,godeungeo
Anchovy,멸치,myeolchi
Sardine,정어리,jeongeori
Flounder,광어,gwangeo
Sea bream,도미,domi
Pufferfish,복어,bogeo
Catfish,메기,megi
Carp,잉어,ingeo
Goldfish,금붕어,geumbungeo
Tropical fish,열대어,yeoldaeo
Coral reef,산호초,sanhocho
Deep sea,심해,simhae
Tide pool,조수 웅덩이,josu ungdeongi
Plankton,플랑크톤,peullangkeuton
Marine ecosystem,해양 생태계,haeyang saengtaegye
Fisherman,어부,eobu
Fishing,낚시,naksi
Aquarium,수족관,sujokgwan
Marine life,해양 생물,haeyang saengmul
Ocean,바다,bada
Wave,파도,pado
Current,해류,haeryu
The ocean is beautiful,바다가 아름다워요,badaga areumdawoyo
I saw a dolphin,돌고래를 봤어요,dolgoraereul bwasseoyo
The fish are swimming,물고기가 헤엄쳐요,mulgogiga heeomchyeoyo
Let's go to the aquarium,수족관에 가요,sujokgwane gayo
