english_text,korean_text,romanization
Shirt,셔츠,syeocheu
T-shirt,티셔츠,tisyeocheu
Pants,바지,baji
Jeans,청바지,cheongbaji
Skirt,치마,chima
Dress,원피스,wonpiseu
Jacket,자켓,jaket
Coat,코트,koteu
Sweater,스웨터,seuweteo
Hoodie,후드티,hudeuti
Shoes,신발,sinbal
Sneakers,운동화,undonghwa
Boots,부츠,bucheu
High heels,하이힐,haihil
Sandals,샌들,saendeul
Hat,모자,moja
Scarf,목도리,mokdori
Gloves,장갑,janggap
Socks,양말,yangmal
Underwear,속옷,sogot
Bag,가방,gabang
Backpack,백팩,baekpaek
Wallet,지갑,jigap
Belt,벨트,belteu
Watch,시계,sigye
Sunglasses,선글라스,seongeullaseu
Earrings,귀걸이,gwiggeori
Necklace,목걸이,mokkgeori
Ring,반지,banji
Bracelet,팔찌,paljji
Can I try this on,이거 입어 봐도 돼요?,igeo ibeo bwado dwaeyo
Where is the fitting room,탈의실이 어디예요?,taleuisiri eodiyeyo
Do you have a bigger size,더 큰 사이즈 있어요?,deo keun saijeu isseoyo
Do you have a smaller size,더 작은 사이즈 있어요?,deo jageun saijeu isseoyo
It fits well,잘 맞아요,jal majayo
It's too tight,너무 꽉 끼어요,neomu kkwak kkieoyo
It's too loose,너무 헐렁해요,neomu heolleongheyo
This looks good on you,이거 잘 어울려요,igeo jal eoullyeoyo
What are you wearing today,오늘 뭐 입었어?,oneul mwo ibeosseo
I need new clothes,새 옷이 필요해,sae osi piryohae
This is on sale,이거 세일 중이에요,igeo seil jungieyo
How much is this,이거 얼마예요,igeo eolmayeyo
It's too expensive,너무 비싸요,neomu bissayo
Do you have other colors,다른 색 있어요?,dareun saek isseoyo
This is the latest trend,이게 요즘 유행이에요,ige yojeum yuhaengieyo
Vintage style,빈티지 스타일,bintiji seutail
Casual look,캐주얼 룩,kaejueol ruk
Formal outfit,정장 차림,jeongjang charim
Street fashion,스트릿 패션,seutririt paesyeon
Korean fashion,한국 패션,hanguk paesyeon
Outfit of the day,오늘의 코디,oneurui kodi
What should I wear,뭐 입을까,mwo ibeulkka
Get dressed up,차려 입다,charyeo ipda
Dress comfortably,편하게 입어,pyeonhage ibeo
This fabric is nice,이 소재 좋다,i sojae jota
It wrinkles easily,잘 구겨져요,jal gugyeojyeoyo
Hand wash only,손세탁만 가능해요,sonsetakman ganeunghaeyo
Do the laundry,빨래하다,ppallae hada
Iron the clothes,옷 다림질하다,ot darimjilhada
Fold the clothes,옷 개다,ot gaeda
