english_text,korean_text,romanization
Kimchi stew,김치찌개,gimchijjigae
Soybean paste stew,된장찌개,doenjangjjigae
Soft tofu stew,순두부찌개,sundubujjigae
Army base stew,부대찌개,budaejjigae
Spicy fish stew,매운탕,maeuntang
Beef bone soup,설렁탕,seolleongtang
Ox bone soup,곰탕,gomtang
Seaweed soup,미역국,miyeokguk
Bean sprout soup,콩나물국,kongnamulguk
Pollack soup,동태탕,dongtaetang
Beef rib soup,갈비탕,galbitang
Ginseng chicken soup,삼계탕,samgyetang
Dumpling soup,만두국,manduguk
Rice cake soup,떡국,tteokguk
Dumpling rice cake soup,떡만두국,tteokmanduguk
Spicy pork bone stew,감자탕,gamjatang
Monkfish stew,아귀찜,agwijjim
Hairtail stew,갈치조림,galchijorim
Spicy chicken stew,닭볶음탕,dakbokkeumtang
Seafood stew,해물탕,haemultang
Clam soup,조개탕,jogaetang
Radish soup,무국,muguk
Tofu soup,두부국,dubuguk
Egg drop soup,계란국,gyeranguk
Anchovy broth,멸치국물,myeolchigungmul
Kelp broth,다시마 국물,dasima gungmul
Cold cucumber soup,오이냉국,oinaengguk
Chilled bean soup,콩국수,kongguksu
Korean blood sausage soup,순대국,sundaeguk
Pork rice soup,돼지국밥,dwaejigukbap
Hangover soup,해장국,haejang-guk
Beef radish soup,소고기무국,sogogimuguk
Spicy beef soup,육개장,yukgaejang
Wild vegetable stew,나물찌개,namuljjigae
Hot pepper paste stew,고추장찌개,gochujang-jjigae
Tuna stew,참치찌개,chamchijjigae
Spam stew,스팸찌개,seupaemjjigae
Mushroom soup,버섯국,beoseotguk
Potato soup,감자국,gamjaguk
Pumpkin soup,호박죽,hobakjuk
Rice porridge,쌀죽,ssaljuk
Abalone porridge,전복죽,jeonbokjuk
Pine nut porridge,잣죽,jatjuk
Red bean porridge,팥죽,patjuk
Vegetable porridge,야채죽,yachaejuk
Chicken porridge,닭죽,dakjuk
Beef porridge,소고기죽,sogogijuk
Seafood porridge,해물죽,haemuljuk
Black sesame porridge,흑임자죽,heuimjajuk
This soup is very hot,국이 아주 뜨거워요,gugi aju tteugeowoyo
The stew is boiling,찌개가 끓고 있어요,jjigaega kkeulgo isseoyo
This soup warms you up,이 국이 몸을 따뜻하게 해요,i gugi momeul ttatteuthage haeyo
Soup is perfect for cold days,추운 날에는 국이 좋아요,chuun nareneun gugi joayo
Korean soups are nutritious,한국 국은 영양가가 높아요,hanguk gugeun yeongyangga-ga nopayo
The broth is rich,국물이 진해요,gungmuri jinhaeyo
The broth is clear,국물이 맑아요,gungmuri malgayo
I love Korean stew,한국 찌개를 좋아해요,hanguk jjigaereul joahahaeyo
The soup comes with rice,국에 밥이 같이 나와요,guge babi gachi nawayo
Koreans drink soup with every meal,한국인은 매 식사마다 국을 먹어요,hangugin-eun mae siksamada gugeul meogeoyoKorean soups are perfect for cold weather,한국 국은 추운 날에 딱이에요,hanguk gugeun chuun nare ttagieyo
A warm bowl of soup heals the soul,따뜻한 국 한 그릇이 마음을 치유해요,ttatteutan guk han geureuji maeumeul chiyuhaeyo
