english_text,korean_text,romanization
Self-help,자기개발,jagigaebal
Self-improvement,자기 발전,jagi baljeon
Personal growth,개인 성장,gaein seongjang
Goal setting,목표 설정,mokpyo seoljeong
Vision board,비전 보드,bijeon bodeu
Affirmation,긍정 확언,geungjeong hwageon
Positive thinking,긍정적 사고,geungjeongjeok sago
Growth mindset,성장 마인드셋,seongjang maindeuset
Fixed mindset,고정 마인드셋,gojeong maindeuset
Comfort zone,안전 지대,anjeon jidae
Challenge,도전,dojeon
Risk taking,위험 감수,wiheom gamsu
Failure,실패,silpae
Success,성공,seonggong
Persistence,끈기,kkeungi
Discipline,자기 절제,jagi jeolje
Consistency,꾸준함,kkujunham
Routine,루틴,rutin
Morning routine,아침 루틴,achim rutin
Journaling,일기 쓰기,ilgi sseugi
Gratitude journal,감사 일기,gamsa ilgi
Reading habit,독서 습관,dokseo seupgwan
Exercise habit,운동 습관,undong seupgwan
Time management,시간 관리,sigan gwalli
Priority,우선순위,useonssunwi
Focus,집중,jipjung
Productivity,생산성,saengsanseong
Efficiency,효율성,hyoyulseong
Work-life balance,워라밸,worabal
Mindfulness,마음 챙김,maeum chaengim
Meditation,명상,myeongsang
Breathing exercise,호흡 운동,hoheup undong
Visualization,시각화,sigakhwa
Manifestation,현실화,hyeonsilhwa
Law of attraction,끌어당김의 법칙,kkureodangimui beopchik
Limiting belief,제한적 믿음,jehanjeok mideum
Overcome fear,두려움 극복,duryeoum geukbok
Step out of comfort zone,안전 지대에서 벗어나기,anjeon jidaeeseo beoseonagi
Learn from mistakes,실수에서 배우기,silsueseo baeugi
Never stop learning,배움을 멈추지 마세요,baeumeul meomchuji maseyo
Believe in yourself,자신을 믿으세요,jasineul mideuseyo
You can do it,할 수 있어요,hal su isseoyo
Start today,오늘 시작하세요,oneul sijakaseyo
One step at a time,한 걸음씩,han geoleumsshik
Progress not perfection,완벽보다 발전,wanbyeokboda baljeon
Small steps matter,작은 걸음도 중요해요,jageun georeumdo jungyohaeyo
Don't compare yourself,다른 사람과 비교하지 마세요,dareun saramgwa bigyohaji maseyo
Be the best version of you,최고의 자신이 되세요,choegoui jasini doeseyo
Invest in yourself,자신에게 투자하세요,jasinege tujahaseyo
Knowledge is power,지식이 힘이에요,jisigi himieyo
Dream big,크게 꿈꾸세요,keuge kkumkkuseyo
Take action,행동하세요,haengdonghaseyo
Your potential is limitless,당신의 잠재력은 무한해요,dangsinui jamjaeryeogeun muhanhaeyo
Change starts with you,변화는 나부터,byeonhwaneun nabuteo
Live with purpose,목적 있는 삶을 사세요,mokjeok inneun salmeul saseyo
Embrace the journey,과정을 즐기세요,gwajeongeul jeulgiseyo
Be patient with yourself,자신에게 인내하세요,jasinege innaehaseyo
Every day is a chance,매일이 기회예요,maeri gihoeyeyo
The best time to start is now,시작하기 가장 좋은 때는 지금이에요,sijakagi gajang joeun ttaeneun jigeumieyo
Create your own future,자신의 미래를 만드세요,jasinui miraereul mandeuseyo
