english_text,korean_text,romanization
To go,가다,gada
To come,오다,oda
To eat,먹다,meokda
To drink,마시다,masida
To sleep,자다,jada
To wake up,일어나다,ireonada
To sit,앉다,anda
To stand,서다,seoda
To walk,걷다,geotda
To run,뛰다,ttwida
To see,보다,boda
To hear,듣다,deutda
To speak,말하다,malhada
To read,읽다,ikda
To write,쓰다,sseuda
To study,공부하다,gongbuhada
To work,일하다,ilhada
To play,놀다,nolda
To sing,노래하다,noraehada
To dance,춤추다,chumchuda
To buy,사다,sada
To sell,팔다,palda
To give,주다,juda
To receive,받다,batda
To open,열다,yeolda
To close,닫다,datda
To make,만들다,mandeulda
To use,쓰다,sseuda
To know,알다,alda
To not know,모르다,moreuda
To like,좋아하다,joahada
To dislike,싫어하다,sireohada
To love,사랑하다,saranghada
To hate,미워하다,miwohada
To want,원하다,wonhada
To need,필요하다,piryohada
To have,있다,itda
To not have,없다,eopda
To wait,기다리다,gidarida
To meet,만나다,mannada
To leave,떠나다,tteonada
To arrive,도착하다,dochakhada
To start,시작하다,sijakhada
To finish,끝내다,kkeunnaeda
To help,돕다,dopda
To ask,묻다,mutda
To answer,대답하다,daedaphada
To think,생각하다,saenggakhada
To believe,믿다,mitda
To remember,기억하다,gieokhada
To forget,잊다,itda
To try,시도하다,sidohada
To learn,배우다,baeuda
To teach,가르치다,gareuchida
To change,바꾸다,bakkuda
To choose,고르다,goreuda
To find,찾다,chatda
To lose,잃다,ilta
To send,보내다,bonaeda
To call,전화하다,jeonhwahada
