english_text,korean_text,romanization
I ride a bicycle,자전거를 타요,jajeongeo-reul tayo
Let's go cycling,자전거 타러 가요,jajeongeo tareo gayo
Where can I rent a bicycle,자전거를 어디서 빌릴 수 있어요,jajeongeo-reul eodiseo billil su isseoyo
How much is the rental,대여 비용이 얼마예요,daeyeo biyongi eolmayeyo
I have my own bicycle,자전거가 있어요,jajeongeo-ga isseoyo
I need a helmet,헬멧이 필요해요,helmeosi piryohaeyo
Always wear a helmet,항상 헬멧을 쓰세요,hangsang helmeoseul sseuseyo
The bike lane is over there,자전거 도로가 저쪽이에요,jajeongeo doroga jeojjogieyo
Use the bike lane,자전거 도로를 이용하세요,jajeongeo dororeul iyonghaseyo
The Han River bike path is beautiful,한강 자전거 도로가 아름다워요,hangang jajeongeo doroga areumdawoyo
I cycle along the river,강을 따라 자전거를 타요,gangeul ttara jajeongeoreul tayo
How far did you ride,얼마나 탔어요,eolmana tasseoyo
I rode twenty kilometers,20킬로미터를 탔어요,isipkillomiteoreul tasseoyo
My bike has a flat tire,자전거 바퀴가 펑크 났어요,jajeongeo bakkwiga peongkeu nasseoyo
Where can I get my bike repaired,자전거를 어디서 수리해요,jajeongeoreul eodiseo surihaeyo
The chain came off,체인이 빠졌어요,cheini ppajyeosseoyo
I need to pump up the tires,타이어에 바람을 넣어야 해요,taieo-e barameul noeoya haeyo
The brakes are not working,브레이크가 안 돼요,beureikeu-ga an dwaeyo
I need to adjust the seat,안장을 조절해야 해요,anjangeul jojeolhaeya haeyo
The seat is too high,안장이 너무 높아요,anjangi neomu nopayo
The seat is too low,안장이 너무 낮아요,anjangi neomu najayo
I ride a mountain bike,산악자전거를 타요,sanakjajeongeo-reul tayo
I ride a road bike,로드 바이크를 타요,rodeu baikeureul tayo
I have an electric bicycle,전기 자전거가 있어요,jeongi jajeongeo-ga isseoyo
Shared bicycles are convenient,공유 자전거가 편해요,gongyu jajeongeoga pyeonhaeyo
Seoul has a bike sharing system,서울에 자전거 공유 시스템이 있어요,seoure jajeongeo gongyu siseutemi isseoyo
Ttareungi is Seoul's public bike,따릉이는 서울 공공 자전거예요,ttareungineun seoul gonggong jajeongeoyeyo
Scan the QR code to unlock,QR 코드를 스캔해서 잠금을 풀어요,QR kodereul seukaenhaeseo jamgeumeul pureoyo
Return the bike to a station,자전거를 정류소에 반납하세요,jajeongeoreul jeongnyusoe bannaphaseyo
Change gears on the hill,언덕에서 기어를 바꾸세요,eondeokeseo gieoreul bakkuseyo
Pedal faster,더 빨리 페달을 밟으세요,deo ppalli pedareul balbeuseyo
Slow down at the turn,커브에서 속도를 줄이세요,keobeueseo sokdoreul juriseyo
Watch out for pedestrians,보행자를 조심하세요,bohaengjareul josimhaseyo
Signal before turning,회전 전에 신호를 보내세요,hoejeon jeone sinhoreul bonaeseyo
The uphill is tough,오르막이 힘들어요,oreumagi himdeuleoyo
The downhill is fun,내리막이 재미있어요,naerimagi jaemiisseoyo
Let's take a break,잠시 쉬자,jamsi swija
I'm tired from cycling,자전거 타서 피곤해요,jajeongeo taseo pigonhaeyo
Cycling is great exercise,자전거는 좋은 운동이에요,jajeongeoneun joeun undongieyo
I cycle to work,자전거로 출퇴근해요,jajeongeoro chultoegeunhaeyo
Bike commuting saves money,자전거 출퇴근이 돈을 아껴요,jajeongeo chultoegaeuni doneul akkyeoyo
It's eco-friendly,환경친화적이에요,hwangyeongchinhwajeogieyo
I need a bike lock,자전거 잠금장치가 필요해요,jajeongeo jamgeumjangchiga piryohaeyo
Lock your bike securely,자전거를 안전하게 잠그세요,jajeongeoreul anjeonhage jamgeuseyo
I have a basket on my bike,자전거에 바구니가 있어요,jajeongeoe baguniga isseoyo
Put the bag in the basket,바구니에 가방을 넣으세요,bagunie gabangeul neoeuseyo
Night riding needs lights,야간 주행에는 라이트가 필요해요,yagan juhaengeneneun raiteu-ga piryohaeyo
Turn on your front light,전조등을 켜세요,jeonjodeungeul kyeoseyo
Wear reflective clothing at night,밤에는 반사 옷을 입으세요,bameneun bansa oseul ibeuseyo
I joined a cycling group,자전거 동호회에 가입했어요,jajeongeo donghohoe-e gaiphaesseoyo
We go on weekend rides,주말에 라이딩을 해요,jumare raidingeul haeyo
The four rivers bike trail is amazing,4대강 자전거길이 대단해요,sadaegang jajeongeo-giri daedanhaeyo
Cross-country cycling is an adventure,전국 자전거 여행은 모험이에요,jeonguk jajeongeo yeohaengeun moheomieyo
I completed the course,코스를 완주했어요,kosureul wanjuhaesseoyo
Cycling is my hobby,자전거 타기가 제 취미예요,jajeongeo tagiga je chwimiyeyo
Enjoy the scenery while riding,자전거를 타면서 경치를 즐기세요,jajeongeoreul tamyeonseo gyeongchireul jeulgiseyo
Stay safe on the road,도로에서 안전하게 타세요,doroeseo anjeonhage taseyo
Cycling makes me happy,자전거를 타면 행복해요,jajeongeoreul tamyeon haengbokhaeyo
I love cycling in autumn,가을에 자전거 타는 게 좋아요,gaeul-e jajeongeo taneun ge joayoCycling is good for the environment,자전거는 환경에 좋아요,jajeongeoneun hwangyeonge joayo
Pedal your way to happiness,자전거를 타고 행복으로,jajeongeoreul tago haengbogeuro
